Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.43	0.98	0.89	0.96	0.66	0.784
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.69	0.85	0.57	0.98	0.83	0.784
REACTOME_SOS_MEDIATED_SIGNALLING	0.92	0.51	0.94	0.92	0.63	0.784
KEGG_VIBRIO_CHOLERAE_INFECTION	0.82	0.65	0.82	0.90	0.73	0.784
PID_NFAT_TFPATHWAY	0.89	0.89	0.49	0.79	0.87	0.786
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	1.00	0.92	0.94	1.00	0.07	0.786
REACTOME_OPSINS	0.74	0.64	0.98	0.79	0.78	0.786
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.76	0.49	0.97	0.99	0.73	0.788
BIOCARTA_ERYTH_PATHWAY	0.70	0.93	0.99	0.75	0.57	0.788
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1.00	0.96	1.00	0.97	0.01	0.788
PID_RHOA_PATHWAY	0.76	0.89	0.64	0.92	0.73	0.788
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.96	0.94	1.00	0.98	0.06	0.788
BIOCARTA_PAR1_PATHWAY	1.00	1.00	0.96	0.66	0.33	0.79
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.72	0.29	0.96	0.99	0.99	0.79
PID_ERBB1_DOWNSTREAM_PATHWAY	0.98	1.00	0.61	0.76	0.60	0.79
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.92	1.00	0.98	0.93	0.12	0.79
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	1.00	0.91	1.00	0.90	0.14	0.79
PID_CXCR4_PATHWAY	0.98	0.98	0.94	0.97	0.09	0.792
PID_CD8TCRPATHWAY	1.00	0.97	1.00	0.95	0.04	0.792
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.98	0.21	1.00	0.94	0.83	0.792
BIOCARTA_IL17_PATHWAY	0.95	0.87	1.00	1.00	0.14	0.792
PID_INTEGRIN4_PATHWAY	0.93	0.66	0.72	0.80	0.85	0.792
PID_IL12_2PATHWAY	1.00	0.95	0.99	1.00	0.03	0.794
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	1.00	0.99	1.00	0.91	0.07	0.794
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.76	0.92	0.93	0.73	0.63	0.794
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.45	0.82	1.00	0.95	0.75	0.794
BIOCARTA_IL12_PATHWAY	0.95	0.94	0.94	0.98	0.16	0.794
PID_ERB_GENOMIC_PATHWAY	1.00	0.68	0.96	0.91	0.42	0.794
PID_LIS1PATHWAY	0.99	0.99	0.95	0.78	0.26	0.794
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.00	0.99	1.00	0.97	0.01	0.794
BIOCARTA_VEGF_PATHWAY	1.00	0.87	0.78	0.94	0.38	0.794
PID_EPHA2_FWDPATHWAY	0.89	1.00	1.00	0.73	0.36	0.796
REACTOME_SIGNALLING_TO_RAS	0.81	0.93	0.60	0.89	0.75	0.796
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.68	0.96	0.76	0.88	0.70	0.796
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	1.00	0.97	1.00	0.94	0.07	0.796
PID_CD8TCRDOWNSTREAMPATHWAY	1.00	1.00	1.00	0.98	0.00	0.796
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.71	0.84	1.00	0.98	0.45	0.796
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	1.00	0.97	1.00	1.00	0.01	0.796
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	1.00	0.94	1.00	0.99	0.05	0.796
PID_IFNGPATHWAY	0.96	0.95	0.60	0.95	0.53	0.798
KEGG_PYRUVATE_METABOLISM	0.86	0.85	0.81	0.88	0.59	0.798
PID_INTEGRIN_A4B1_PATHWAY	1.00	0.95	0.97	1.00	0.07	0.798
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.46	0.90	0.92	0.76	0.95	0.798
PID_PI3KPLCTRKPATHWAY	0.96	0.29	0.92	0.92	0.90	0.798
PID_HIF2PATHWAY	0.86	0.42	0.95	0.99	0.77	0.798
KEGG_VIRAL_MYOCARDITIS	1.00	1.00	0.98	0.92	0.09	0.798
BIOCARTA_FAS_PATHWAY	0.79	1.00	0.47	0.86	0.87	0.798
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	1.00	0.55	1.00	0.98	0.46	0.798
KEGG_RNA_DEGRADATION	0.99	0.77	0.89	0.91	0.43	0.798
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.72	0.84	0.81	0.73	0.90	0.8
PID_INTEGRIN2_PATHWAY	1.00	1.00	0.95	0.99	0.06	0.8
BIOCARTA_RHO_PATHWAY	1.00	0.89	0.94	0.89	0.28	0.8
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.84	0.48	1.00	0.73	0.95	0.8
REACTOME_SYNTHESIS_OF_PA	0.56	0.77	0.98	0.80	0.89	0.8
KEGG_SULFUR_METABOLISM	0.25	0.85	0.99	0.98	0.93	0.8
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	1.00	0.79	0.94	0.99	0.29	0.802
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	1.00	1.00	1.00	1.00	0.01	0.802
PID_ALK2PATHWAY	1.00	0.97	0.98	0.74	0.32	0.802
REACTOME_ETHANOL_OXIDATION	1.00	0.99	0.99	0.92	0.11	0.802
KEGG_GNRH_SIGNALING_PATHWAY	0.99	0.72	0.68	0.67	0.95	0.802
PID_EPHA_FWDPATHWAY	0.98	1.00	0.97	0.99	0.07	0.802
PID_CD40_PATHWAY	0.96	1.00	0.98	0.99	0.08	0.802
BIOCARTA_INTRINSIC_PATHWAY	0.98	0.65	0.86	0.69	0.83	0.802
REACTOME_DIABETES_PATHWAYS	0.87	0.80	0.98	0.76	0.60	0.802
REACTOME_INTRINSIC_PATHWAY	1.00	0.61	1.00	0.98	0.42	0.802
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.80	0.64	0.92	0.71	0.94	0.802
BIOCARTA_HIF_PATHWAY	0.99	0.23	0.99	0.92	0.89	0.804
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.96	0.89	1.00	0.95	0.22	0.804
ST_GA13_PATHWAY	0.86	0.63	0.90	0.88	0.75	0.804
BIOCARTA_DEATH_PATHWAY	0.93	0.78	0.78	0.99	0.54	0.804
ST_TYPE_I_INTERFERON_PATHWAY	0.93	0.71	0.65	0.97	0.76	0.804
PID_INTEGRIN1_PATHWAY	0.96	0.97	1.00	0.98	0.11	0.804
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.46	0.97	1.00	0.95	0.65	0.806
BIOCARTA_CD40_PATHWAY	0.98	0.99	0.94	0.95	0.17	0.806
SA_MMP_CYTOKINE_CONNECTION	1.00	0.97	1.00	0.99	0.07	0.806
BIOCARTA_NO2IL12_PATHWAY	0.99	0.98	0.99	1.00	0.07	0.806
PID_IL12_STAT4PATHWAY	1.00	1.00	0.98	0.99	0.06	0.806
REACTOME_CD28_CO_STIMULATION	0.96	0.95	1.00	0.99	0.13	0.806
REACTOME_HS_GAG_DEGRADATION	0.98	0.85	0.84	0.94	0.42	0.806
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.96	1.00	0.95	0.95	0.17	0.806
BIOCARTA_CDMAC_PATHWAY	0.98	0.97	0.84	0.92	0.32	0.806
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.99	0.99	1.00	0.99	0.06	0.806
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.98	0.99	0.95	0.95	0.16	0.806
PID_TNFPATHWAY	0.91	0.81	0.94	0.94	0.43	0.806
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	1.00	0.99	1.00	1.00	0.05	0.808
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.98	0.95	0.46	0.73	0.92	0.808
REACTOME_RNA_POL_I_TRANSCRIPTION	1.00	1.00	0.85	0.98	0.21	0.808
KEGG_LONG_TERM_DEPRESSION	0.87	0.74	0.83	0.92	0.68	0.808
PID_NFAT_3PATHWAY	0.95	0.69	0.75	0.89	0.76	0.808
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.96	1.00	0.98	0.99	0.12	0.81
REACTOME_SYNTHESIS_OF_PC	0.56	0.83	0.76	0.91	0.99	0.81
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.98	0.75	1.00	0.50	0.82	0.81
BIOCARTA_CTL_PATHWAY	0.99	0.99	1.00	1.00	0.07	0.81
ST_B_CELL_ANTIGEN_RECEPTOR	0.76	1.00	0.97	0.83	0.49	0.81
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	1.00	1.00	1.00	1.00	0.05	0.81
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.83	0.95	0.93	0.94	0.40	0.81
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.76	0.89	0.66	0.80	0.95	0.812
BIOCARTA_AKAP13_PATHWAY	0.85	0.99	0.95	0.51	0.76	0.812
ST_P38_MAPK_PATHWAY	1.00	0.89	0.84	0.84	0.49	0.812
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.86	0.99	0.54	0.68	0.99	0.812
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1.00	0.58	0.98	0.99	0.52	0.814
REACTOME_PD1_SIGNALING	1.00	0.99	1.00	0.99	0.09	0.814
REACTOME_TRNA_AMINOACYLATION	1.00	0.95	0.80	0.89	0.43	0.814
REACTOME_INTERFERON_SIGNALING	1.00	1.00	0.87	1.00	0.20	0.814
BIOCARTA_CHREBP2_PATHWAY	0.79	0.86	0.83	0.94	0.65	0.814
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	1.00	1.00	0.97	0.99	0.12	0.816
PID_AP1_PATHWAY	0.95	0.50	0.98	0.89	0.76	0.816
REACTOME_DEFENSINS	1.00	0.97	1.00	0.95	0.16	0.816
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.88	0.64	0.93	0.94	0.69	0.816
PID_NFKAPPABATYPICALPATHWAY	0.99	0.87	0.98	0.99	0.25	0.816
REACTOME_METABOLISM_OF_PROTEINS	0.24	1.00	1.00	1.00	0.84	0.816
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.22	0.97	1.00	1.00	0.89	0.816
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.93	1.00	0.93	0.86	0.36	0.816
REACTOME_P75NTR_SIGNALS_VIA_NFKB	0.52	0.97	0.98	0.95	0.67	0.818
BIOCARTA_FCER1_PATHWAY	0.82	0.94	0.92	0.99	0.42	0.818
REACTOME_INNATE_IMMUNE_SYSTEM	0.99	1.00	0.99	1.00	0.11	0.818
REACTOME_MEIOTIC_RECOMBINATION	1.00	0.97	0.39	0.95	0.78	0.818
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.98	0.97	0.71	0.61	0.82	0.818
BIOCARTA_HCMV_PATHWAY	0.89	0.92	0.80	0.94	0.54	0.818
REACTOME_HS_GAG_BIOSYNTHESIS	0.99	1.00	0.99	0.99	0.12	0.818
REACTOME_ZINC_TRANSPORTERS	0.88	0.30	1.00	0.99	0.92	0.818
BIOCARTA_IL2_PATHWAY	0.98	0.93	0.84	0.86	0.48	0.818
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.89	0.70	0.58	0.94	0.99	0.82
BIOCARTA_GRANULOCYTES_PATHWAY	0.99	0.58	0.98	0.99	0.56	0.82
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	1.00	1.00	1.00	1.00	0.10	0.82
PID_VEGFR1_2_PATHWAY	0.95	0.46	0.98	0.95	0.76	0.82
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.88	0.41	0.89	0.92	1.00	0.82
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	1.00	1.00	1.00	1.00	0.10	0.82
BIOCARTA_TCRA_PATHWAY	1.00	1.00	1.00	1.00	0.10	0.82
REACTOME_HYALURONAN_METABOLISM	0.99	0.97	0.88	0.67	0.59	0.82
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.74	0.92	0.94	0.83	0.68	0.822
KEGG_LYSOSOME	0.76	0.85	0.96	1.00	0.54	0.822
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.93	0.99	0.92	0.87	0.40	0.822
BIOCARTA_PARKIN_PATHWAY	1.00	0.96	1.00	0.80	0.35	0.822
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	0.59	0.59	0.99	0.95	0.99	0.822
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.78	0.79	0.76	0.80	0.98	0.822
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	0.98	0.92	0.81	0.92	0.49	0.824
REACTOME_DARPP_32_EVENTS	0.93	0.86	0.81	0.70	0.82	0.824
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.76	0.95	1.00	0.99	0.42	0.824
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	0.81	1.00	1.00	0.95	0.36	0.824
SIG_CD40PATHWAYMAP	1.00	0.98	0.98	0.94	0.22	0.824
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	0.99	0.93	1.00	0.95	0.25	0.824
BIOCARTA_NUCLEARRS_PATHWAY	0.52	0.97	0.97	0.98	0.68	0.824
KEGG_PRIMARY_IMMUNODEFICIENCY	1.00	1.00	0.99	1.00	0.13	0.824
BIOCARTA_CSK_PATHWAY	1.00	1.00	1.00	0.99	0.13	0.824
REACTOME_SIGNALING_BY_ILS	1.00	0.86	0.93	0.98	0.36	0.826
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.98	0.56	0.94	0.76	0.89	0.826
BIOCARTA_GH_PATHWAY	0.99	0.94	0.95	0.76	0.49	0.826
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	0.99	0.92	0.93	0.92	0.37	0.826
PID_THROMBIN_PAR4_PATHWAY	0.85	0.87	0.92	0.96	0.53	0.826
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.99	0.84	1.00	0.95	0.35	0.826
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.94	0.80	0.96	0.88	0.55	0.826
KEGG_ALLOGRAFT_REJECTION	1.00	1.00	1.00	1.00	0.13	0.826
REACTOME_AMYLOIDS	1.00	1.00	0.92	0.97	0.24	0.826
PID_UPA_UPAR_PATHWAY	0.88	1.00	0.98	0.93	0.35	0.828
PID_DNAPK_PATHWAY	0.98	0.94	0.58	0.99	0.65	0.828
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.27	0.99	0.99	0.95	0.94	0.828
BIOCARTA_STEM_PATHWAY	1.00	0.59	1.00	1.00	0.55	0.828
KEGG_PROPANOATE_METABOLISM	0.80	0.94	0.98	1.00	0.42	0.828
REACTOME_REGULATION_OF_APOPTOSIS	0.95	0.51	1.00	1.00	0.69	0.83
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.44	0.87	1.00	1.00	0.84	0.83
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.99	0.39	0.99	0.99	0.80	0.832
REACTOME_OPIOID_SIGNALLING	0.93	0.98	0.74	0.85	0.66	0.832
REACTOME_MEIOTIC_SYNAPSIS	1.00	1.00	0.42	0.93	0.81	0.832
BIOCARTA_NDKDYNAMIN_PATHWAY	0.98	0.91	0.98	0.62	0.67	0.832
KEGG_ASTHMA	1.00	1.00	1.00	1.00	0.17	0.834
KEGG_PROTEASOME	0.93	0.61	0.97	0.99	0.67	0.834
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	1.00	0.95	0.84	0.95	0.43	0.834
REACTOME_KERATAN_SULFATE_DEGRADATION	0.99	0.99	0.99	0.80	0.40	0.834
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.93	0.77	0.99	0.98	0.50	0.834
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	1.00	0.97	0.72	0.94	0.54	0.834
BIOCARTA_RELA_PATHWAY	1.00	0.97	0.99	0.95	0.26	0.834
REACTOME_PYRIMIDINE_CATABOLISM	0.99	0.85	1.00	1.00	0.34	0.836
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.79	0.54	0.93	0.93	0.99	0.836
BIOCARTA_MAL_PATHWAY	0.95	0.85	0.86	0.80	0.72	0.836
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.95	0.94	0.94	0.95	0.40	0.836
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	0.98	0.91	0.95	0.94	0.40	0.836
BIOCARTA_TALL1_PATHWAY	0.99	0.91	0.96	0.95	0.37	0.836
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.95	0.90	0.53	0.81	1.00	0.838
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.72	0.99	0.93	0.99	0.56	0.838
BIOCARTA_LAIR_PATHWAY	0.99	0.66	0.95	0.92	0.67	0.838
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.77	0.67	1.00	0.91	0.84	0.838
PID_THROMBIN_PAR1_PATHWAY	0.59	0.95	0.93	0.95	0.77	0.838
BIOCARTA_TOLL_PATHWAY	0.95	0.99	0.93	0.96	0.37	0.84
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	0.96	0.93	0.94	0.92	0.45	0.84
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	0.99	0.85	1.00	0.94	0.42	0.84
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.81	0.93	0.95	0.92	0.59	0.84
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.00	0.88	0.99	0.94	0.39	0.84
BIOCARTA_MYOSIN_PATHWAY	1.00	1.00	0.97	0.73	0.51	0.842
REACTOME_MEMBRANE_TRAFFICKING	0.91	0.92	1.00	0.81	0.57	0.842
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	1.00	0.97	0.94	0.98	0.32	0.842
BIOCARTA_EXTRINSIC_PATHWAY	0.98	0.96	0.96	0.42	0.89	0.842
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	0.84	0.84	0.83	0.79	0.92	0.844
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	1.00	1.00	0.59	0.76	0.87	0.844
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.90	0.99	0.75	0.59	0.99	0.844
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.70	0.94	0.94	0.97	0.67	0.844
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.60	0.80	1.00	0.84	0.98	0.844
REACTOME_PERK_REGULATED_GENE_EXPRESSION	1.00	0.95	0.95	0.99	0.33	0.844
PID_TXA2PATHWAY	0.67	1.00	1.00	0.96	0.59	0.844
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.99	0.37	0.99	0.97	0.91	0.846
ST_INTERLEUKIN_13_PATHWAY	0.93	0.88	0.86	0.79	0.77	0.846
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.99	0.97	0.98	0.87	0.42	0.846
PID_HDAC_CLASSI_PATHWAY	0.95	0.77	0.83	0.97	0.71	0.846
REACTOME_RNA_POL_I_PROMOTER_OPENING	1.00	1.00	1.00	1.00	0.23	0.846
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.78	0.95	0.90	0.99	0.61	0.846
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.99	0.96	1.00	0.69	0.59	0.846
BIOCARTA_CALCINEURIN_PATHWAY	0.98	0.85	0.95	0.95	0.50	0.846
PID_TCRRASPATHWAY	0.98	0.99	0.94	0.92	0.40	0.846
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.99	0.86	0.99	0.99	0.40	0.846
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.86	0.42	0.97	0.99	0.99	0.846
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.77	0.51	0.98	0.98	0.99	0.846
ST_IL_13_PATHWAY	0.93	0.88	0.86	0.79	0.77	0.846
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.96	1.00	0.91	0.83	0.54	0.848
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.85	0.97	0.94	0.83	0.65	0.848
ST_ERK1_ERK2_MAPK_PATHWAY	0.96	1.00	0.96	0.71	0.61	0.848
BIOCARTA_EPONFKB_PATHWAY	0.93	0.43	0.98	0.98	0.92	0.848
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.93	0.38	1.00	0.94	0.99	0.848
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.98	0.97	0.99	0.88	0.42	0.848
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	1.00	0.99	0.96	1.00	0.30	0.85
REACTOME_TOLL_RECEPTOR_CASCADES	0.87	1.00	0.90	0.94	0.54	0.85
PID_TCRCALCIUMPATHWAY	1.00	1.00	1.00	0.99	0.26	0.85
BIOCARTA_TCR_PATHWAY	0.99	1.00	0.97	0.93	0.37	0.852
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.85	0.97	0.99	0.98	0.47	0.852
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.98	0.86	0.88	0.95	0.59	0.852
REACTOME_ARMS_MEDIATED_ACTIVATION	0.99	0.93	0.94	0.98	0.42	0.852
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.74	1.00	1.00	0.99	0.53	0.852
BIOCARTA_MET_PATHWAY	1.00	1.00	0.93	0.99	0.34	0.852
BIOCARTA_PITX2_PATHWAY	1.00	0.43	0.98	0.99	0.87	0.854
REACTOME_HIV_INFECTION	0.99	0.90	0.83	0.99	0.56	0.854
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.80	0.85	1.00	0.98	0.64	0.854
REACTOME_LIPOPROTEIN_METABOLISM	0.99	0.94	1.00	0.99	0.35	0.854
PID_AMB2_NEUTROPHILS_PATHWAY	0.99	0.95	0.84	0.99	0.50	0.854
BIOCARTA_VIP_PATHWAY	0.92	0.79	0.76	0.94	0.87	0.856
ST_JNK_MAPK_PATHWAY	0.94	0.73	0.97	0.99	0.65	0.856
BIOCARTA_NFAT_PATHWAY	0.96	0.92	1.00	0.97	0.43	0.856
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.99	0.94	0.70	0.76	0.89	0.856
REACTOME_SIGNALING_BY_NOTCH2	0.99	0.94	0.98	0.92	0.45	0.856
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.98	0.61	0.95	0.84	0.90	0.856
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.96	1.00	0.54	0.78	1.00	0.856
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.99	0.98	1.00	0.99	0.33	0.858
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	1.00	0.99	0.98	0.99	0.33	0.858
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	1.00	1.00	0.99	1.00	0.30	0.858
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.74	0.95	0.74	0.88	0.98	0.858
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1.00	0.98	1.00	1.00	0.31	0.858
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	1.00	0.71	0.61	0.99	0.99	0.86
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.74	0.58	1.00	0.99	0.99	0.86
BIOCARTA_ACE2_PATHWAY	0.94	0.84	0.94	0.86	0.72	0.86
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.98	0.99	0.99	0.99	0.35	0.86
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.74	0.94	0.84	0.84	0.95	0.862
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.42	0.99	0.98	0.94	0.98	0.862
BIOCARTA_CTLA4_PATHWAY	1.00	0.97	0.99	0.99	0.36	0.862
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.81	0.76	0.98	0.95	0.81	0.862
REACTOME_IL_7_SIGNALING	0.99	0.79	0.98	0.98	0.57	0.862
REACTOME_SIGNALING_BY_NOTCH3	0.99	0.93	1.00	0.95	0.45	0.864
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.83	0.97	0.88	0.76	0.88	0.864
KEGG_ALZHEIMERS_DISEASE	1.00	0.81	0.99	0.98	0.54	0.864
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.83	0.99	0.94	0.67	0.89	0.864
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.96	0.92	0.59	0.86	1.00	0.866
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0.96	0.46	0.93	0.98	1.00	0.866
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	0.98	0.97	1.00	0.99	0.39	0.866
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.72	0.95	0.99	0.83	0.85	0.868
BIOCARTA_NOS1_PATHWAY	0.98	0.99	0.99	0.88	0.50	0.868
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1.00	1.00	0.89	0.95	0.50	0.868
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.93	0.46	0.97	0.99	0.99	0.868
