Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
BIOCARTA_ERK5_PATHWAY	0.86	0.60	0.60	0.81	0.79	0.732
PID_CDC42_REG_PATHWAY	0.90	0.71	1.00	0.14	0.92	0.734
BIOCARTA_CCR3_PATHWAY	0.99	0.38	0.42	0.99	0.89	0.734
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.94	0.49	0.91	0.95	0.38	0.734
REACTOME_TELOMERE_MAINTENANCE	1.00	1.00	0.62	1.00	0.05	0.734
BIOCARTA_STEM_PATHWAY	0.86	0.93	0.93	0.75	0.20	0.734
REACTOME_MITOTIC_M_M_G1_PHASES	1.00	0.55	1.00	1.00	0.12	0.734
PID_SMAD2_3NUCLEARPATHWAY	0.85	0.84	0.33	0.66	0.99	0.734
REACTOME_SYNTHESIS_OF_PC	1.00	0.29	0.84	1.00	0.55	0.736
BIOCARTA_BARR_MAPK_PATHWAY	0.99	0.26	0.56	0.99	0.88	0.736
BIOCARTA_PGC1A_PATHWAY	0.99	0.48	0.95	0.91	0.35	0.736
PID_MTOR_4PATHWAY	0.99	0.39	0.92	0.72	0.66	0.736
PID_SHP2_PATHWAY	0.77	0.41	0.93	0.97	0.60	0.736
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	1.00	0.20	0.96	1.00	0.52	0.736
BIOCARTA_DNAFRAGMENT_PATHWAY	1.00	0.37	0.99	0.98	0.35	0.738
REACTOME_REGULATION_OF_KIT_SIGNALING	0.78	0.99	0.93	0.08	0.91	0.738
BIOCARTA_CTCF_PATHWAY	0.84	0.50	0.94	0.98	0.43	0.738
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.95	0.64	0.80	1.00	0.31	0.74
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.97	0.38	0.91	1.00	0.44	0.74
KEGG_APOPTOSIS	0.84	0.38	0.70	0.92	0.86	0.74
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	1.00	0.47	1.00	0.84	0.39	0.74
REACTOME_INNATE_IMMUNE_SYSTEM	0.26	0.57	1.00	0.98	0.90	0.742
BIOCARTA_AKAP95_PATHWAY	1.00	0.69	1.00	0.90	0.12	0.742
PID_TCPTP_PATHWAY	0.49	0.81	0.74	0.93	0.74	0.742
BIOCARTA_FCER1_PATHWAY	0.93	0.52	0.82	0.71	0.74	0.744
BIOCARTA_PYK2_PATHWAY	0.99	1.00	0.95	0.40	0.38	0.744
BIOCARTA_BARRESTIN_PATHWAY	1.00	0.26	0.68	0.97	0.81	0.744
BIOCARTA_SET_PATHWAY	0.72	0.33	0.89	0.99	0.79	0.744
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	1.00	0.57	1.00	1.00	0.15	0.744
BIOCARTA_CARDIACEGF_PATHWAY	0.90	0.82	0.95	0.08	0.97	0.744
REACTOME_G1_PHASE	0.99	1.00	0.98	0.70	0.05	0.744
REACTOME_DNA_STRAND_ELONGATION	1.00	0.88	0.65	1.00	0.20	0.746
BIOCARTA_EIF2_PATHWAY	1.00	0.69	0.99	0.96	0.09	0.746
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	1.00	0.62	1.00	0.96	0.15	0.746
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.93	0.46	0.96	0.63	0.75	0.746
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.98	0.25	0.98	0.67	0.86	0.748
REACTOME_G0_AND_EARLY_G1	0.95	0.39	0.84	0.97	0.59	0.748
REACTOME_DNA_REPAIR	1.00	0.56	0.96	1.00	0.22	0.748
PID_NECTIN_PATHWAY	0.96	0.77	0.94	0.63	0.44	0.748
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.96	0.70	0.49	0.75	0.84	0.748
KEGG_O_GLYCAN_BIOSYNTHESIS	0.87	0.76	0.96	0.92	0.23	0.748
REACTOME_GABA_A_RECEPTOR_ACTIVATION	0.99	0.92	0.71	0.86	0.27	0.75
PID_VEGFR1_PATHWAY	0.90	0.76	0.95	0.62	0.52	0.75
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	0.90	0.96	0.99	0.07	0.83	0.75
REACTOME_ERK_MAPK_TARGETS	1.00	0.70	1.00	0.70	0.35	0.75
BIOCARTA_VDR_PATHWAY	0.87	0.83	1.00	0.43	0.62	0.75
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.96	0.60	0.97	0.92	0.30	0.75
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	1.00	0.32	0.97	0.87	0.59	0.75
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	1.00	0.70	0.97	0.97	0.12	0.752
KEGG_PYRUVATE_METABOLISM	0.93	0.36	0.76	0.85	0.86	0.752
PID_RAC1_REG_PATHWAY	0.78	0.54	0.90	0.66	0.88	0.752
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.99	0.90	0.87	0.98	0.03	0.754
BIOCARTA_RAC1_PATHWAY	0.99	0.60	1.00	0.98	0.20	0.754
REACTOME_SIGNALING_BY_SCF_KIT	0.92	0.37	1.00	0.54	0.94	0.754
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	1.00	0.36	0.91	0.93	0.57	0.754
PID_CXCR3PATHWAY	0.92	0.81	1.00	0.65	0.40	0.756
PID_PLK1_PATHWAY	1.00	0.50	1.00	0.85	0.43	0.756
BIOCARTA_CHEMICAL_PATHWAY	0.99	0.76	0.95	0.54	0.54	0.756
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	1.00	0.37	1.00	0.92	0.49	0.756
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0.60	0.83	0.73	0.80	0.82	0.756
BIOCARTA_NFKB_PATHWAY	0.69	0.48	1.00	0.88	0.73	0.756
PID_INSULIN_PATHWAY	0.91	0.56	0.68	0.96	0.67	0.756
REACTOME_SIGNALING_BY_ERBB2	1.00	0.01	0.97	0.83	0.97	0.756
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	0.72	0.37	0.99	0.92	0.78	0.756
REACTOME_DEADENYLATION_OF_MRNA	1.00	0.61	0.99	0.91	0.28	0.758
ST_TYPE_I_INTERFERON_PATHWAY	0.99	0.39	0.99	1.00	0.42	0.758
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.55	0.57	1.00	0.76	0.91	0.758
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.98	0.60	0.98	0.97	0.26	0.758
REACTOME_SYNTHESIS_OF_PE	0.99	0.88	0.60	0.98	0.35	0.76
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.96	0.89	0.95	0.92	0.08	0.76
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	1.00	0.58	1.00	1.00	0.22	0.76
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.91	0.61	0.99	0.92	0.37	0.76
REACTOME_TRNA_AMINOACYLATION	1.00	0.55	1.00	0.97	0.28	0.76
REACTOME_HIV_LIFE_CYCLE	1.00	0.64	1.00	1.00	0.16	0.76
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.99	0.54	0.99	0.96	0.32	0.76
BIOCARTA_STRESS_PATHWAY	0.56	0.47	1.00	1.00	0.77	0.76
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.99	0.58	0.97	0.93	0.33	0.76
REACTOME_POL_SWITCHING	1.00	0.54	0.99	0.98	0.29	0.76
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.97	0.73	0.28	0.84	0.99	0.762
KEGG_BASAL_CELL_CARCINOMA	0.95	0.70	0.68	0.97	0.51	0.762
PID_PI3KCIPATHWAY	0.82	0.59	0.90	0.58	0.92	0.762
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1.00	0.26	0.79	0.97	0.79	0.762
KEGG_CIRCADIAN_RHYTHM_MAMMAL	1.00	0.08	0.95	0.94	0.84	0.762
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.99	1.00	0.54	0.69	0.59	0.762
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.78	0.48	0.70	0.96	0.89	0.762
PID_FOXOPATHWAY	1.00	0.53	0.87	0.96	0.45	0.762
PID_P53REGULATIONPATHWAY	0.99	0.64	0.59	0.76	0.84	0.764
REACTOME_IL1_SIGNALING	0.35	0.99	1.00	0.99	0.49	0.764
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	1.00	0.46	1.00	0.85	0.51	0.764
KEGG_BASE_EXCISION_REPAIR	1.00	0.52	1.00	0.99	0.31	0.764
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.75	0.84	0.99	0.87	0.37	0.764
PID_PDGFRAPATHWAY	0.95	0.76	0.97	0.44	0.70	0.764
KEGG_DNA_REPLICATION	1.00	0.81	0.87	1.00	0.14	0.764
BIOCARTA_NKCELLS_PATHWAY	0.84	0.67	0.95	0.86	0.50	0.764
REACTOME_ER_PHAGOSOME_PATHWAY	1.00	0.21	1.00	0.95	0.67	0.766
PID_ECADHERIN_KERATINOCYTE_PATHWAY	1.00	0.47	0.95	0.87	0.54	0.766
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	1.00	0.41	0.99	1.00	0.43	0.766
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.99	0.47	0.89	0.93	0.55	0.766
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	0.98	0.08	0.87	0.97	0.93	0.766
KEGG_TIGHT_JUNCTION	1.00	0.80	0.97	0.54	0.52	0.766
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.92	0.53	0.96	0.55	0.87	0.766
REACTOME_PACKAGING_OF_TELOMERE_ENDS	0.92	0.99	0.39	0.92	0.62	0.768
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	0.97	0.96	0.80	0.87	0.24	0.768
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	1.00	0.45	1.00	0.87	0.52	0.768
REACTOME_ELONGATION_ARREST_AND_RECOVERY	1.00	0.53	1.00	1.00	0.31	0.768
PID_DNAPK_PATHWAY	0.97	0.84	0.95	0.97	0.11	0.768
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.54	0.76	0.68	0.99	0.87	0.768
KEGG_NOTCH_SIGNALING_PATHWAY	1.00	0.54	1.00	0.99	0.31	0.768
BIOCARTA_KERATINOCYTE_PATHWAY	0.92	0.49	0.98	0.48	0.98	0.77
BIOCARTA_SRCRPTP_PATHWAY	0.96	0.93	0.99	0.32	0.65	0.77
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	1.00	0.38	1.00	0.96	0.51	0.77
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.99	0.79	0.99	0.76	0.32	0.77
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	1.00	0.89	1.00	0.77	0.19	0.77
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.97	0.44	1.00	1.00	0.44	0.77
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.94	0.43	0.96	0.97	0.55	0.77
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1.00	0.38	0.94	0.63	0.90	0.77
PID_AR_NONGENOMIC_PATHWAY	0.87	0.81	0.69	0.69	0.79	0.77
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.91	0.37	1.00	0.93	0.64	0.77
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.34	0.92	0.98	0.89	0.72	0.77
PID_HDAC_CLASSI_PATHWAY	0.99	0.66	0.92	0.93	0.36	0.772
KEGG_PYRIMIDINE_METABOLISM	1.00	0.20	0.99	0.92	0.75	0.772
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	1.00	0.70	1.00	1.00	0.16	0.772
PID_S1P_S1P4_PATHWAY	0.96	0.36	0.87	0.69	0.98	0.772
PID_ALK1PATHWAY	0.89	0.46	0.96	0.63	0.92	0.772
BIOCARTA_HIVNEF_PATHWAY	0.77	0.40	0.85	1.00	0.84	0.772
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.97	0.34	0.77	0.86	0.93	0.774
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	1.00	0.41	1.00	1.00	0.46	0.774
PID_IFNGPATHWAY	0.90	0.43	0.78	0.86	0.90	0.774
REACTOME_SIGNALING_BY_ERBB4	0.85	0.44	0.99	0.76	0.83	0.774
PID_TCRJNKPATHWAY	0.96	0.92	0.87	0.75	0.37	0.774
BIOCARTA_ALK_PATHWAY	0.95	0.66	0.70	0.92	0.64	0.774
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	1.00	1.00	1.00	0.66	0.21	0.774
BIOCARTA_MTOR_PATHWAY	1.00	0.44	1.00	0.81	0.63	0.776
PID_HIVNEFPATHWAY	0.77	0.60	0.77	0.75	0.99	0.776
KEGG_OXIDATIVE_PHOSPHORYLATION	0.94	0.59	0.94	0.73	0.68	0.776
PID_IL3_PATHWAY	0.90	0.34	0.95	0.96	0.73	0.776
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.86	0.33	0.88	0.92	0.89	0.776
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.91	0.90	0.94	0.93	0.21	0.778
PID_P38_MK2PATHWAY	0.76	0.75	0.96	0.86	0.56	0.778
PID_IL8CXCR2_PATHWAY	0.79	0.81	0.95	0.51	0.83	0.778
PID_MET_PATHWAY	0.99	0.40	0.95	1.00	0.55	0.778
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	1.00	0.40	0.88	0.70	0.91	0.778
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.92	0.99	0.45	0.92	0.61	0.778
REACTOME_SIGNALLING_BY_NGF	1.00	0.54	1.00	0.72	0.63	0.778
BIOCARTA_ERK_PATHWAY	0.99	0.41	0.61	0.93	0.95	0.778
BIOCARTA_IL2_PATHWAY	0.96	0.82	0.95	0.97	0.19	0.778
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	1.00	0.74	1.00	0.27	0.88	0.778
BIOCARTA_MYOSIN_PATHWAY	0.93	0.84	0.97	0.40	0.76	0.78
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	1.00	0.61	1.00	0.97	0.32	0.78
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	1.00	0.87	1.00	0.70	0.33	0.78
PID_CDC42_PATHWAY	1.00	0.46	1.00	1.00	0.44	0.78
ST_GA13_PATHWAY	0.99	0.50	0.58	0.84	0.99	0.78
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.96	0.90	0.91	0.96	0.17	0.78
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	0.99	0.62	0.99	0.93	0.37	0.78
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.92	0.44	0.99	0.93	0.62	0.78
PID_IL2_PI3KPATHWAY	1.00	0.53	1.00	0.99	0.39	0.782
BIOCARTA_TOLL_PATHWAY	0.88	0.81	0.91	0.70	0.61	0.782
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	1.00	0.28	0.98	1.00	0.65	0.782
PID_AR_TF_PATHWAY	0.93	0.78	0.87	0.44	0.89	0.782
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	1.00	0.33	1.00	0.96	0.62	0.782
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	0.75	0.90	1.00	0.79	0.47	0.782
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.97	0.64	1.00	0.97	0.33	0.782
REACTOME_NEPHRIN_INTERACTIONS	1.00	0.46	1.00	0.95	0.50	0.782
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	1.00	0.47	0.79	1.00	0.65	0.782
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.97	0.99	0.72	0.25	0.98	0.782
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	0.81	0.99	0.83	0.92	0.36	0.782
BIOCARTA_CHREBP2_PATHWAY	1.00	0.41	0.89	0.76	0.85	0.782
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	1.00	0.34	0.99	0.90	0.69	0.784
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	1.00	0.92	0.97	0.96	0.07	0.784
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.91	0.41	0.80	1.00	0.80	0.784
ST_JAK_STAT_PATHWAY	0.71	0.90	0.93	0.91	0.47	0.784
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.99	0.44	0.90	0.96	0.63	0.784
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	1.00	0.34	0.99	0.98	0.61	0.784
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.95	0.69	0.92	0.38	0.99	0.786
REACTOME_BOTULINUM_NEUROTOXICITY	0.98	0.99	0.60	0.48	0.88	0.786
PID_EPHA_FWDPATHWAY	0.51	0.98	0.98	0.85	0.61	0.786
PID_FANCONI_PATHWAY	1.00	0.54	0.89	0.99	0.51	0.786
REACTOME_PKB_MEDIATED_EVENTS	1.00	0.99	1.00	0.24	0.70	0.786
KEGG_OTHER_GLYCAN_DEGRADATION	0.92	0.92	0.98	0.99	0.13	0.788
BIOCARTA_BIOPEPTIDES_PATHWAY	1.00	0.81	1.00	0.19	0.94	0.788
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	1.00	0.58	0.98	1.00	0.38	0.788
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	1.00	0.81	1.00	1.00	0.14	0.79
BIOCARTA_TPO_PATHWAY	0.86	0.81	0.96	0.62	0.70	0.79
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.99	0.14	0.87	0.99	0.96	0.79
REACTOME_METABOLISM_OF_POLYAMINES	1.00	0.36	0.99	0.99	0.61	0.79
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.59	0.76	0.64	0.96	1.00	0.79
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	1.00	0.56	1.00	0.91	0.49	0.792
REACTOME_COPI_MEDIATED_TRANSPORT	1.00	0.47	1.00	0.98	0.51	0.792
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	1.00	0.62	0.98	1.00	0.36	0.792
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	1.00	0.55	1.00	0.52	0.89	0.792
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	1.00	0.69	1.00	0.63	0.64	0.792
REACTOME_PYRUVATE_METABOLISM	0.76	0.96	0.95	0.62	0.67	0.792
REACTOME_IL_7_SIGNALING	0.96	0.73	0.94	0.83	0.50	0.792
REACTOME_TRANSCRIPTION	1.00	0.47	1.00	1.00	0.49	0.792
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	1.00	0.52	0.97	0.75	0.72	0.792
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.90	0.84	1.00	0.96	0.26	0.792
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.85	0.98	0.83	0.55	0.76	0.794
BIOCARTA_HIF_PATHWAY	1.00	0.98	1.00	0.91	0.08	0.794
REACTOME_INTEGRATION_OF_PROVIRUS	0.96	0.41	0.99	0.96	0.65	0.794
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	1.00	0.67	1.00	1.00	0.30	0.794
KEGG_WNT_SIGNALING_PATHWAY	0.97	0.76	0.99	0.97	0.28	0.794
REACTOME_LAGGING_STRAND_SYNTHESIS	1.00	0.80	0.98	1.00	0.20	0.796
KEGG_LYSOSOME	0.99	0.51	0.97	1.00	0.51	0.796
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.75	1.00	1.00	0.94	0.29	0.796
PID_CXCR4_PATHWAY	1.00	0.52	1.00	0.63	0.83	0.796
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.85	0.92	0.92	0.37	0.92	0.796
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.84	0.74	0.97	0.99	0.44	0.796
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.99	0.70	1.00	0.99	0.30	0.796
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.92	0.98	1.00	0.92	0.16	0.796
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.98	0.69	0.96	0.93	0.42	0.796
KEGG_PROPANOATE_METABOLISM	1.00	0.96	1.00	1.00	0.02	0.796
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	1.00	0.33	0.99	0.94	0.72	0.796
REACTOME_GLUCOSE_TRANSPORT	0.95	0.44	0.99	0.99	0.61	0.796
KEGG_PROTEASOME	1.00	0.28	1.00	0.89	0.82	0.798
BIOCARTA_TID_PATHWAY	0.99	0.73	0.94	0.59	0.74	0.798
BIOCARTA_TALL1_PATHWAY	0.80	0.57	0.93	0.69	1.00	0.798
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.99	0.46	0.93	1.00	0.62	0.8
PID_CIRCADIANPATHWAY	1.00	0.15	1.00	0.97	0.88	0.8
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.72	0.93	1.00	0.95	0.40	0.8
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	1.00	0.60	1.00	1.00	0.40	0.8
REACTOME_METABOLISM_OF_PROTEINS	1.00	1.00	1.00	1.00	0.00	0.8
PID_LIS1PATHWAY	0.93	1.00	1.00	0.95	0.12	0.8
PID_ERBB1_INTERNALIZATION_PATHWAY	1.00	0.98	1.00	0.17	0.85	0.8
REACTOME_PURINE_METABOLISM	0.77	0.98	0.80	0.59	0.87	0.802
ST_GA12_PATHWAY	0.86	0.89	0.71	1.00	0.55	0.802
BIOCARTA_INSULIN_PATHWAY	0.56	0.82	0.94	0.96	0.73	0.802
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	1.00	0.37	1.00	0.98	0.66	0.802
KEGG_FOLATE_BIOSYNTHESIS	0.88	0.89	0.71	0.96	0.58	0.804
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.92	0.99	0.98	0.74	0.39	0.804
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	1.00	0.38	0.80	1.00	0.84	0.804
BIOCARTA_SKP2E2F_PATHWAY	1.00	0.44	1.00	0.96	0.62	0.804
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	1.00	0.63	1.00	1.00	0.39	0.804
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.92	0.98	0.96	1.00	0.16	0.804
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	1.00	0.82	0.94	0.97	0.30	0.806
PID_RXR_VDR_PATHWAY	1.00	0.40	0.90	0.92	0.81	0.806
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.97	0.27	0.91	1.00	0.88	0.806
REACTOME_SHC_MEDIATED_SIGNALLING	0.90	0.90	0.60	0.83	0.80	0.806
KEGG_PARKINSONS_DISEASE	1.00	0.56	0.99	0.68	0.81	0.808
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.86	0.93	0.84	0.97	0.44	0.808
REACTOME_SIGNALING_BY_HIPPO	1.00	0.72	1.00	1.00	0.32	0.808
BIOCARTA_PAR1_PATHWAY	1.00	0.86	1.00	0.34	0.85	0.81
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	1.00	0.96	1.00	0.65	0.44	0.81
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	1.00	0.17	1.00	0.91	0.97	0.81
REACTOME_MRNA_CAPPING	1.00	0.82	1.00	1.00	0.23	0.81
PID_TXA2PATHWAY	0.82	0.58	0.75	0.90	1.00	0.81
PID_EPHRINBREVPATHWAY	0.93	0.98	1.00	0.16	0.99	0.812
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	1.00	0.96	1.00	0.99	0.11	0.812
PID_S1P_S1P3_PATHWAY	0.78	0.62	0.95	0.80	0.91	0.812
PID_ERBB1_DOWNSTREAM_PATHWAY	1.00	0.40	1.00	0.87	0.79	0.812
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	1.00	0.33	0.98	0.96	0.79	0.812
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	1.00	0.41	1.00	1.00	0.65	0.812
REACTOME_IL_6_SIGNALING	1.00	0.62	0.99	0.98	0.47	0.812
BIOCARTA_IGF1MTOR_PATHWAY	1.00	0.48	1.00	0.96	0.63	0.814
BIOCARTA_VIP_PATHWAY	1.00	0.92	0.98	0.62	0.55	0.814
REACTOME_PI_METABOLISM	0.94	0.70	0.96	0.92	0.55	0.814
REACTOME_CELL_CYCLE_CHECKPOINTS	1.00	0.39	0.96	1.00	0.72	0.814
REACTOME_METABOLISM_OF_RNA	1.00	1.00	1.00	1.00	0.07	0.814
REACTOME_SIGNALING_BY_NOTCH	1.00	0.93	0.99	0.88	0.27	0.814
PID_HDAC_CLASSII_PATHWAY	0.74	0.70	0.77	0.92	0.94	0.814
REACTOME_PERK_REGULATED_GENE_EXPRESSION	0.86	0.93	0.87	0.97	0.44	0.814
REACTOME_DNA_REPLICATION	1.00	1.00	1.00	1.00	0.08	0.816
REACTOME_CELL_CYCLE_MITOTIC	1.00	1.00	1.00	1.00	0.08	0.816
