Gene Set	Basal	Her2	LumA	LumB	Average AUC
KEGG_REGULATION_OF_AUTOPHAGY	0.48330777	0.50367972	0.50950012	0.50179525	0.499570715
BIOCARTA_INTRINSIC_PATHWAY	0.48224697	0.55255017	0.46761066	0.49577164	0.49954486
BIOCARTA_PTDINS_PATHWAY	0.49732742	0.49410513	0.51139059	0.49524547	0.4995171525
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.47031198	0.52534594	0.48269846	0.51959107	0.4994868625
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.48643810	0.51569772	0.46812157	0.52764706	0.4994761125
REACTOME_GLYCOPROTEIN_HORMONES	0.50796638	0.49654124	0.49735113	0.49594939	0.499452035
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	0.50796638	0.49654124	0.49735113	0.49594939	0.499452035
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.48383910	0.50373422	0.48749363	0.52273388	0.4994502075
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.47845838	0.57558805	0.47408080	0.46964210	0.4994423325
BIOCARTA_VIP_PATHWAY	0.47331033	0.51349592	0.53944258	0.47151936	0.4994420475
BIOCARTA_CASPASE_PATHWAY	0.47806103	0.52067611	0.50666605	0.49233493	0.49943453
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.48752104	0.53790573	0.48783182	0.48442186	0.4994201125
PID_RAS_PATHWAY	0.50784674	0.49421110	0.49600739	0.49951432	0.4993948875
REACTOME_REGULATORY_RNA_PATHWAYS	0.53855039	0.47950310	0.48896217	0.49055297	0.4993921575
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.49622283	0.49099066	0.49444988	0.51589205	0.499388855
PID_HNF3BPATHWAY	0.47988379	0.49568054	0.54312256	0.47878969	0.499369145
BIOCARTA_EPONFKB_PATHWAY	0.52404629	0.47425438	0.48842961	0.51024973	0.4992450025
REACTOME_P2Y_RECEPTORS	0.49297487	0.48726808	0.49871666	0.51781174	0.4991928375
KEGG_SELENOAMINO_ACID_METABOLISM	0.52905185	0.47526078	0.48049605	0.51188736	0.49917401
BIOCARTA_EXTRINSIC_PATHWAY	0.49827695	0.52476220	0.48494648	0.48867329	0.49916473
BIOCARTA_MONOCYTE_PATHWAY	0.47678714	0.52428275	0.48854386	0.50703475	0.499162125
REACTOME_ENDOGENOUS_STEROLS	0.52248381	0.48795246	0.48632591	0.49986985	0.4991580075
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	0.51804562	0.48099600	0.48996503	0.50762311	0.49915744
REACTOME_GAP_JUNCTION_DEGRADATION	0.49686202	0.52001658	0.48747228	0.49197867	0.4990823875
BIOCARTA_KREB_PATHWAY	0.50688585	0.51345068	0.48909138	0.48665899	0.499021725
REACTOME_PURINE_CATABOLISM	0.50178381	0.49012715	0.49356051	0.51041879	0.498972565
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.52434993	0.50640479	0.49181658	0.47309767	0.4989172425
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.49159136	0.49945570	0.48725188	0.51729981	0.4988996875
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.53816385	0.48207129	0.48141451	0.49394719	0.49889921
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.48153456	0.51460586	0.48923706	0.51020117	0.4988946625
BIOCARTA_41BB_PATHWAY	0.48678709	0.48029924	0.54970202	0.47878896	0.4988943275
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.50491399	0.48791601	0.48909251	0.51365104	0.4988933875
BIOCARTA_MAL_PATHWAY	0.47802927	0.49363201	0.54869823	0.47511827	0.498869445
REACTOME_INTERFERON_SIGNALING	0.51066470	0.49969878	0.50539188	0.47972028	0.49886891
BIOCARTA_LEPTIN_PATHWAY	0.48537582	0.48076502	0.51790144	0.51138307	0.4988563375
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	0.50374474	0.51733806	0.48791074	0.48642990	0.49885586
KEGG_PROTEASOME	0.50796758	0.48431792	0.51670787	0.48642043	0.49885345
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	0.48323958	0.51972544	0.49055616	0.50186921	0.4988475975
REACTOME_FANCONI_ANEMIA_PATHWAY	0.53919726	0.47251825	0.47579821	0.50784541	0.4988397825
REACTOME_METABOLISM_OF_NON_CODING_RNA	0.51562188	0.49974757	0.49558860	0.48423981	0.498799465
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.49561539	0.50941362	0.49815299	0.49179583	0.4987444575
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.47727815	0.51308319	0.51025755	0.49418700	0.4987014725
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.50990967	0.48692034	0.48870044	0.50900498	0.4986338575
REACTOME_BASIGIN_INTERACTIONS	0.49576838	0.48347914	0.50432953	0.51085820	0.4986088125
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	0.49687860	0.51414281	0.49356051	0.48983453	0.4986041125
KEGG_GALACTOSE_METABOLISM	0.50240693	0.45757636	0.49946801	0.53492478	0.49859402
BIOCARTA_FEEDER_PATHWAY	0.49909939	0.49499407	0.49657040	0.50359433	0.4985645475
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.51128038	0.49975001	0.47102774	0.51206358	0.4985304275
BIOCARTA_CFTR_PATHWAY	0.48649171	0.48672003	0.49505698	0.52581694	0.498521415
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.48691209	0.49477589	0.49616938	0.51609856	0.49848898
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	0.52291167	0.47307033	0.49992796	0.49788372	0.49844842
BIOCARTA_NO2IL12_PATHWAY	0.51637051	0.48974053	0.49291326	0.49472893	0.4984383075
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.48983401	0.51597606	0.48542488	0.50214287	0.498344455
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.49557125	0.50616186	0.49824659	0.49339215	0.4983429625
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.48932775	0.52126393	0.49390583	0.48872321	0.49830518
PID_ARF_3PATHWAY	0.49882015	0.50583848	0.49041889	0.49803711	0.4982786575
REACTOME_METABOLISM_OF_POLYAMINES	0.49012811	0.51787573	0.49027903	0.49478197	0.49826621
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.48855719	0.47738576	0.51580993	0.51129878	0.498262915
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	0.51512226	0.47684405	0.48689473	0.51393901	0.4982000125
BIOCARTA_RAB_PATHWAY	0.49502241	0.49320910	0.50452218	0.49985182	0.4981513775
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.48758016	0.49787344	0.49390967	0.51321435	0.498144405
PID_INSULIN_GLUCOSE_PATHWAY	0.47811566	0.49850938	0.51948065	0.49635353	0.498114805
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.48791611	0.50773704	0.48633279	0.51035291	0.4980847125
REACTOME_GLUCONEOGENESIS	0.48849684	0.53813230	0.48763768	0.47798471	0.4980628825
BIOCARTA_IL4_PATHWAY	0.48797749	0.48702416	0.48795778	0.52908570	0.4980112825
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.50386185	0.48742757	0.50421611	0.49652349	0.498007255
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	0.49198755	0.49548357	0.49676402	0.50778658	0.49800543
PID_INTEGRIN4_PATHWAY	0.54006455	0.48767783	0.46860184	0.49543743	0.4979454125
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	0.48990239	0.50699460	0.48927737	0.50541532	0.49789742
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	0.48249418	0.47842497	0.54557892	0.48471160	0.4978024175
REACTOME_MYOGENESIS	0.50273632	0.45904011	0.49671375	0.53247151	0.4977404225
REACTOME_GAP_JUNCTION_ASSEMBLY	0.52355898	0.48335993	0.48826181	0.49577620	0.49773923
REACTOME_SEROTONIN_RECEPTORS	0.48069568	0.51155753	0.49368758	0.50488981	0.49770765
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.52730034	0.47923303	0.48714540	0.49699504	0.4976684525
ST_T_CELL_SIGNAL_TRANSDUCTION	0.53810069	0.49326778	0.48707650	0.47219484	0.4976599525
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.47519478	0.52640013	0.49270555	0.49624742	0.49763697
ST_STAT3_PATHWAY	0.50562140	0.47222115	0.50716519	0.50518079	0.4975471325
REACTOME_G_PROTEIN_ACTIVATION	0.48612453	0.49126138	0.50951700	0.50324053	0.49753586
KEGG_NON_HOMOLOGOUS_END_JOINING	0.49374117	0.50425232	0.49075269	0.50126701	0.4975032975
BIOCARTA_P27_PATHWAY	0.51353972	0.48908917	0.49098746	0.49639136	0.4975019275
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0.49411063	0.49132896	0.51952730	0.48486957	0.497459115
REACTOME_METABOLISM_OF_PORPHYRINS	0.49378441	0.51029075	0.49491549	0.49077587	0.49744163
BIOCARTA_IL5_PATHWAY	0.49842867	0.48980354	0.51057240	0.49085488	0.4974148725
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	0.50994684	0.49439601	0.49490910	0.49037295	0.497406225
PID_ALPHASYNUCLEIN_PATHWAY	0.51041599	0.47337184	0.50515952	0.50060522	0.4973881425
BIOCARTA_ALK_PATHWAY	0.46546876	0.56342872	0.48985820	0.47071437	0.4973675125
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.52021348	0.47202672	0.50543220	0.49178789	0.4973650725
BIOCARTA_STATHMIN_PATHWAY	0.48104364	0.52842659	0.49163324	0.48813629	0.49730994
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.51233271	0.48635076	0.51984595	0.47065548	0.497296225
PID_TOLL_ENDOGENOUS_PATHWAY	0.53349481	0.45949884	0.47640353	0.51965754	0.49726368
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.51281214	0.50931127	0.48577577	0.48096041	0.4972148975
REACTOME_ER_PHAGOSOME_PATHWAY	0.52126092	0.47856463	0.50009137	0.48889036	0.49720182
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.47972134	0.50413939	0.48236405	0.52233426	0.49713976
KEGG_SULFUR_METABOLISM	0.51686880	0.50138111	0.48774069	0.48247899	0.4971173975
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.48576712	0.50721839	0.48974699	0.50572942	0.49711548
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	0.47717627	0.50992529	0.49167041	0.50950786	0.4970699575
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.46660917	0.54650919	0.50829479	0.46685394	0.4970667725
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.52270489	0.48762449	0.48653357	0.49137494	0.4970594725
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.57113247	0.41576619	0.58147208	0.41945587	0.4969566525
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.49225061	0.50169510	0.48318423	0.51042594	0.49688897
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	0.47813417	0.53343736	0.48504830	0.49087193	0.49687294
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	0.49283500	0.50606682	0.49495941	0.49334425	0.49680137
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.47416341	0.53898803	0.48108959	0.49268553	0.49673164
BIOCARTA_CDK5_PATHWAY	0.48966439	0.49088730	0.51155254	0.49446181	0.49664151
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.48204061	0.52399177	0.49268583	0.48764244	0.4965901625
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.49090428	0.50627457	0.48758657	0.50148964	0.496563765
BIOCARTA_EPO_PATHWAY	0.52072978	0.46581109	0.51029394	0.48941275	0.49656189
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.48864902	0.51550558	0.49168163	0.49033685	0.49654327
BIOCARTA_PITX2_PATHWAY	0.48197807	0.51440612	0.49153525	0.49810602	0.496506365
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	0.49378462	0.48518307	0.49481440	0.51222844	0.4965026325
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.53411718	0.48060760	0.48711300	0.48414810	0.49649647
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.49048931	0.49350697	0.51007270	0.49176915	0.4964595325
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.45853823	0.54588119	0.46808416	0.51322116	0.496431185
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.49553680	0.50077833	0.48746891	0.50188842	0.496418115
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.49387477	0.49434694	0.50620967	0.49120725	0.4964096575
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.50971759	0.49704891	0.49401297	0.48483700	0.4964041175
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.50642697	0.47136949	0.49666056	0.51115310	0.49640253
KEGG_PPAR_SIGNALING_PATHWAY	0.46391160	0.49369491	0.53995941	0.48803793	0.4964009625
BIOCARTA_IL1R_PATHWAY	0.47235740	0.47155043	0.53645453	0.50512427	0.4963716575
REACTOME_SIGNALLING_TO_RAS	0.48104340	0.49847211	0.51663081	0.48933028	0.49636915
KEGG_RETINOL_METABOLISM	0.47840839	0.48912278	0.49297277	0.52441868	0.496230655
KEGG_STEROID_BIOSYNTHESIS	0.48650310	0.49694223	0.51098631	0.49044411	0.4962189375
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.46494027	0.45370574	0.56760348	0.49849781	0.496186825
PID_FOXOPATHWAY	0.53089246	0.44644147	0.51518673	0.49218315	0.4961759525
KEGG_FATTY_ACID_METABOLISM	0.48640930	0.53076867	0.48699885	0.48045340	0.496157555
BIOCARTA_DREAM_PATHWAY	0.51961086	0.48412379	0.48902283	0.49179295	0.4961376075
REACTOME_GABA_RECEPTOR_ACTIVATION	0.50527461	0.49882380	0.46145302	0.51896742	0.4961297125
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.51038002	0.48238809	0.49106976	0.50062017	0.49611451
BIOCARTA_IL2_PATHWAY	0.48971077	0.48422132	0.53827960	0.47202614	0.4960594575
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	0.47066198	0.51785910	0.47938167	0.51607835	0.495995275
ST_ERK1_ERK2_MAPK_PATHWAY	0.48218290	0.51897656	0.47274663	0.50985297	0.495939765
BIOCARTA_CD40_PATHWAY	0.48515832	0.47336112	0.54620862	0.47879360	0.495880415
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.52669159	0.42955473	0.49515604	0.53209981	0.4958755425
REACTOME_INTEGRATION_OF_PROVIRUS	0.50547719	0.48001199	0.49896923	0.49894675	0.49585129
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	0.49275396	0.49566031	0.46946724	0.52536990	0.4958128525
KEGG_RIBOSOME	0.45508021	0.51665244	0.47957989	0.53172155	0.4957585225
BIOCARTA_RANKL_PATHWAY	0.51744364	0.47471978	0.48621898	0.50454410	0.495731625
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	0.49551882	0.48758150	0.51442402	0.48535616	0.495720125
REACTOME_MTORC1_MEDIATED_SIGNALLING	0.49968994	0.48769585	0.48878806	0.50665247	0.49570658
SA_G2_AND_M_PHASES	0.49012710	0.48836605	0.50118641	0.50303027	0.4956774575
PID_MTOR_4PATHWAY	0.49942843	0.49342427	0.47519999	0.51439927	0.49561299
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	0.49397124	0.50405958	0.49463882	0.48977125	0.4956102225
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.53750070	0.46208992	0.49398049	0.48873147	0.495575645
PID_BETACATENIN_DEG_PATHWAY	0.51988583	0.49509955	0.49043681	0.47676173	0.49554598
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.48171144	0.50525874	0.48588317	0.50908533	0.49548467
REACTOME_ERKS_ARE_INACTIVATED	0.48463136	0.50830429	0.49575577	0.49314710	0.49545963
BIOCARTA_NOS1_PATHWAY	0.48111946	0.49544657	0.48141525	0.52380734	0.495447155
REACTOME_SIGNALING_BY_NOTCH2	0.49276721	0.48948100	0.50872740	0.49060999	0.4953964
BIOCARTA_GATA3_PATHWAY	0.49939808	0.51988721	0.49123612	0.47099883	0.49538006
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	0.50882280	0.49328615	0.49289632	0.48618956	0.4952987075
REACTOME_SIGNAL_AMPLIFICATION	0.51062433	0.48417295	0.49366930	0.49250748	0.495243515
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.52378953	0.48692744	0.48453383	0.48569720	0.495237
BIOCARTA_VDR_PATHWAY	0.50787753	0.48961482	0.48956578	0.49378672	0.4952112125
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.49256617	0.48587427	0.49700556	0.50539755	0.4952108875
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	0.49256617	0.48587427	0.49700556	0.50539755	0.4952108875
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.50141544	0.49469251	0.49976523	0.48470099	0.4951435425
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.52377239	0.46182636	0.51398791	0.48091588	0.495125635
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.51235440	0.47325740	0.48859611	0.50626177	0.49511742
PID_INTEGRIN_A9B1_PATHWAY	0.47925596	0.53229983	0.48911286	0.47978342	0.4951130175
REACTOME_RAF_MAP_KINASE_CASCADE	0.48405369	0.48980421	0.51333944	0.49314719	0.4950861325
REACTOME_TRYPTOPHAN_CATABOLISM	0.50804716	0.47587408	0.49094319	0.50519309	0.49501438
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.45876238	0.51551466	0.48172910	0.52380278	0.49495223
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	0.48460592	0.48747862	0.48781256	0.51990649	0.4949508975
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.47652489	0.55051708	0.50416303	0.44849539	0.4949250975
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.49069761	0.52112725	0.47881349	0.48902662	0.4949162425
REACTOME_PURINE_SALVAGE	0.48636173	0.48876949	0.49370190	0.51063600	0.49486728
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.50347933	0.48064077	0.50859713	0.48670274	0.4948549925
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.49436898	0.47130186	0.49886148	0.51478260	0.49482873
REACTOME_COPI_MEDIATED_TRANSPORT	0.48590572	0.50764547	0.49400356	0.49175873	0.49482837
REACTOME_P38MAPK_EVENTS	0.50815227	0.49207488	0.48841894	0.49057988	0.4948064925
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.49072826	0.50281280	0.49887889	0.48677931	0.494799815
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.51306225	0.48331112	0.49043960	0.49231204	0.4947812525
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA	0.49841720	0.47841348	0.49542190	0.50686405	0.4947791575
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	0.48310411	0.48629089	0.50146761	0.50801644	0.4947197625
SA_PROGRAMMED_CELL_DEATH	0.48410811	0.50962719	0.49160825	0.49342621	0.49469244
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.51380338	0.47784334	0.48871024	0.49836042	0.494679345
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.47538478	0.50966545	0.51438756	0.47912357	0.49464034
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	0.52423489	0.46767405	0.48802089	0.49842538	0.4945888025
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.51547889	0.49276286	0.48504848	0.48497612	0.4945665875
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.50744545	0.47635964	0.48133861	0.51289460	0.494509575
BIOCARTA_ARAP_PATHWAY	0.46645368	0.50096531	0.52353435	0.48704030	0.49449841
PID_RANBP2PATHWAY	0.49849105	0.46560093	0.48692686	0.52690240	0.49448031
KEGG_GLUTATHIONE_METABOLISM	0.51741778	0.47868267	0.48406411	0.49774449	0.4944772625
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.48524122	0.50414670	0.49052128	0.49766663	0.4943939575
SA_FAS_SIGNALING	0.49800716	0.48758293	0.50090510	0.49061778	0.4942782425
REACTOME_PEPTIDE_CHAIN_ELONGATION	0.45681512	0.52185276	0.48274713	0.51563474	0.4942624375
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.48802378	0.45788607	0.51388584	0.51721934	0.4942537575
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.47170641	0.52638583	0.49163549	0.48728467	0.4942531
REACTOME_EXTENSION_OF_TELOMERES	0.49383270	0.48357716	0.49126018	0.50832193	0.4942479925
BIOCARTA_AGPCR_PATHWAY	0.50548231	0.48182378	0.49262774	0.49703948	0.4942433275
BIOCARTA_TOB1_PATHWAY	0.52509445	0.46848470	0.49318593	0.49010117	0.4942165625
KEGG_O_GLYCAN_BIOSYNTHESIS	0.48513613	0.50252149	0.47832848	0.51083316	0.494204815
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.50677740	0.48750892	0.49367819	0.48883994	0.4942011125
WNT_SIGNALING	0.55558950	0.46714767	0.46962367	0.48419946	0.494140075
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	0.47855869	0.49504966	0.51766110	0.48507663	0.49408652
BIOCARTA_THELPER_PATHWAY	0.48913689	0.49593306	0.50184421	0.48933615	0.4940625775
BIOCARTA_LYM_PATHWAY	0.48572717	0.49247053	0.50729071	0.49058364	0.4940180125
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0.49431610	0.48407025	0.50585487	0.49175765	0.4939997175
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.49372831	0.48829964	0.49144026	0.50247023	0.49398461
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.47687946	0.47711134	0.54291269	0.47900082	0.4939760775
ST_INTERFERON_GAMMA_PATHWAY	0.52180905	0.46742784	0.49511875	0.49151560	0.49396781
BIOCARTA_CSK_PATHWAY	0.48862705	0.48322493	0.51060573	0.49335438	0.4939530225
PID_P38_MK2PATHWAY	0.49058045	0.48683160	0.50615907	0.49212577	0.4939242225
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	0.54570256	0.44261463	0.50584148	0.48133731	0.493873995
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.49554268	0.50016875	0.49226854	0.48716718	0.4937867875
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.49013363	0.44938901	0.52265110	0.51292033	0.4937735175
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.50597353	0.47187835	0.48372061	0.51339671	0.4937423
BIOCARTA_PLCE_PATHWAY	0.48574506	0.47616554	0.51097073	0.50190939	0.49369768
BIOCARTA_HIF_PATHWAY	0.49095643	0.48111258	0.49481849	0.50787490	0.4936906
KEGG_SPLICEOSOME	0.51616831	0.45161045	0.53112942	0.47562715	0.4936338325
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.49266644	0.48531154	0.49087805	0.50551333	0.49359234
REACTOME_SIGNALING_BY_HIPPO	0.48311526	0.53052686	0.47624753	0.48433697	0.493556655
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	0.48055011	0.43827364	0.52457515	0.53076893	0.4935419575
REACTOME_GAP_JUNCTION_TRAFFICKING	0.48520670	0.51784378	0.48574807	0.48533315	0.493532925
REACTOME_SPHINGOLIPID_METABOLISM	0.55711366	0.46238927	0.47838282	0.47618775	0.493518375
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.47632490	0.48993956	0.47891900	0.52854020	0.493430915
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.48776555	0.48553144	0.48629630	0.51365013	0.493310855
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	0.49262685	0.47701076	0.49313591	0.51041879	0.4932980775
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.50718258	0.48313953	0.49227831	0.49058346	0.49329597
BIOCARTA_AKAP95_PATHWAY	0.48205403	0.50615539	0.49175170	0.49321386	0.493293745
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.51341673	0.52054382	0.47907310	0.46002950	0.4932657875
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	0.47087995	0.49180251	0.50221744	0.50806634	0.49324156
PID_PI3KCIAKTPATHWAY	0.48764859	0.49630987	0.49877256	0.49020086	0.49323297
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.48888076	0.48398983	0.48770689	0.51233873	0.4932290525
REACTOME_SOS_MEDIATED_SIGNALLING	0.47967768	0.49978176	0.50279194	0.49061971	0.4932177725
BIOCARTA_MCM_PATHWAY	0.48807615	0.45997286	0.50596023	0.51878438	0.493198405
BIOCARTA_AKAPCENTROSOME_PATHWAY	0.46894582	0.50756804	0.48087267	0.51524497	0.493157875
