Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.77	0.67	0.91	0.50	0.41	0.652
BIOCARTA_BARRESTIN_SRC_PATHWAY	1.00	0.25	1.00	0.21	0.80	0.652
PID_RHOA_REG_PATHWAY	0.67	0.87	0.94	0.25	0.54	0.654
BIOCARTA_ACH_PATHWAY	0.85	0.22	0.95	0.35	0.90	0.654
PID_S1P_S1P3_PATHWAY	1.00	0.51	0.78	0.65	0.33	0.654
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.86	0.57	1.00	0.83	0.01	0.654
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.57	0.78	0.76	0.35	0.81	0.654
PID_LYSOPHOSPHOLIPID_PATHWAY	0.65	0.93	0.88	0.52	0.29	0.654
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.90	0.32	0.74	0.92	0.41	0.658
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.71	0.83	0.61	0.90	0.24	0.658
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.20	1.00	0.65	0.70	0.74	0.658
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.69	0.95	0.25	0.48	0.92	0.658
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.99	0.64	0.96	0.01	0.69	0.658
BIOCARTA_IL5_PATHWAY	0.49	0.97	0.58	1.00	0.25	0.658
BIOCARTA_GLYCOLYSIS_PATHWAY	0.96	0.50	0.72	0.98	0.14	0.66
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.87	0.54	0.61	0.63	0.65	0.66
PID_ER_NONGENOMIC_PATHWAY	0.70	0.89	0.83	0.34	0.55	0.662
PID_ILK_PATHWAY	0.84	0.92	0.59	0.39	0.58	0.664
REACTOME_SIGNALING_BY_NOTCH1	0.93	0.27	0.50	0.66	0.97	0.666
PID_SYNDECAN_3_PATHWAY	0.99	0.42	1.00	0.07	0.85	0.666
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	0.92	1.00	1.00	0.38	0.03	0.666
REACTOME_IL1_SIGNALING	0.95	0.73	0.91	0.48	0.26	0.666
REACTOME_M_G1_TRANSITION	0.84	0.05	0.99	0.97	0.48	0.666
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.90	0.29	0.65	0.51	0.98	0.666
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.90	0.64	0.75	0.50	0.55	0.668
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.60	0.76	0.72	0.48	0.78	0.668
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.41	0.57	0.95	0.87	0.54	0.668
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	0.64	0.80	0.82	0.69	0.39	0.668
PID_VEGF_VEGFR_PATHWAY	0.63	0.99	0.51	0.43	0.78	0.668
BIOCARTA_IL2_PATHWAY	0.88	0.16	0.92	0.91	0.47	0.668
KEGG_LEISHMANIA_INFECTION	0.98	0.60	1.00	0.64	0.12	0.668
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.28	0.78	0.93	0.48	0.87	0.668
REACTOME_SIGNALING_BY_BMP	0.74	0.41	0.89	0.98	0.33	0.67
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.76	0.45	0.84	0.35	0.95	0.67
KEGG_HISTIDINE_METABOLISM	0.60	0.51	0.84	0.48	0.92	0.67
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.86	0.38	0.84	0.68	0.59	0.67
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	1.00	0.28	1.00	0.81	0.26	0.67
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.78	0.94	0.18	0.61	0.84	0.67
BIOCARTA_AKAPCENTROSOME_PATHWAY	0.78	0.95	0.92	0.46	0.24	0.67
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	1.00	0.95	1.00	0.14	0.27	0.672
BIOCARTA_CASPASE_PATHWAY	0.92	0.96	0.79	0.68	0.01	0.672
SA_FAS_SIGNALING	0.64	0.69	0.87	0.67	0.49	0.672
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.99	0.95	1.00	0.42	0.00	0.672
PID_SYNDECAN_1_PATHWAY	0.99	0.45	0.88	0.80	0.25	0.674
PID_NEPHRIN_NEPH1_PATHWAY	0.89	0.93	0.99	0.53	0.03	0.674
PID_ARF6_TRAFFICKINGPATHWAY	0.20	0.82	0.70	0.80	0.85	0.674
PID_TCRCALCIUMPATHWAY	0.93	0.55	0.97	0.78	0.14	0.674
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.92	1.00	0.97	0.29	0.19	0.674
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0.89	0.03	0.83	0.98	0.65	0.676
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.63	0.87	0.70	0.82	0.36	0.676
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.58	0.62	1.00	0.48	0.70	0.676
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.19	1.00	0.92	0.98	0.29	0.676
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.87	0.87	0.98	0.46	0.21	0.678
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.84	0.35	0.87	0.89	0.44	0.678
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.90	0.68	0.98	0.80	0.03	0.678
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.99	0.57	1.00	0.65	0.19	0.68
REACTOME_PURINE_SALVAGE	0.97	0.74	1.00	0.46	0.23	0.68
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.90	0.86	0.87	0.04	0.74	0.682
KEGG_STEROID_BIOSYNTHESIS	0.74	1.00	0.92	0.46	0.29	0.682
BIOCARTA_TGFB_PATHWAY	0.57	0.42	0.96	0.94	0.52	0.682
REACTOME_NCAM1_INTERACTIONS	0.48	0.54	0.51	0.92	0.96	0.682
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.70	0.54	0.78	0.84	0.56	0.684
PID_TAP63PATHWAY	0.79	0.25	1.00	0.96	0.42	0.684
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.43	0.56	0.95	0.50	0.98	0.684
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.57	0.30	0.96	0.80	0.79	0.684
BIOCARTA_PAR1_PATHWAY	0.95	0.97	0.90	0.17	0.44	0.686
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.57	0.97	1.00	0.89	0.00	0.686
PID_ARF6DOWNSTREAMPATHWAY	0.99	0.35	0.96	0.94	0.19	0.686
KEGG_LONG_TERM_DEPRESSION	1.00	0.85	0.57	0.66	0.35	0.686
BIOCARTA_ARENRF2_PATHWAY	0.99	0.89	0.89	0.57	0.09	0.686
BIOCARTA_NDKDYNAMIN_PATHWAY	0.96	0.43	0.92	0.89	0.23	0.686
KEGG_GALACTOSE_METABOLISM	0.89	0.62	0.93	0.73	0.26	0.686
REACTOME_SYNTHESIS_OF_PE	0.74	0.70	0.52	0.68	0.80	0.688
REACTOME_SIGNALING_BY_FGFR_MUTANTS	1.00	0.45	0.89	0.14	0.96	0.688
PID_ANTHRAXPATHWAY	1.00	0.95	0.96	0.30	0.23	0.688
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.94	0.47	0.99	0.86	0.18	0.688
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	1.00	0.68	0.97	0.23	0.56	0.688
BIOCARTA_PML_PATHWAY	1.00	0.36	1.00	1.00	0.08	0.688
PID_HIVNEFPATHWAY	1.00	0.05	0.95	0.68	0.76	0.688
REACTOME_FRS2_MEDIATED_CASCADE	1.00	0.86	0.67	0.12	0.79	0.688
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.93	0.04	0.91	0.99	0.57	0.688
ST_ADRENERGIC	1.00	0.55	0.92	0.59	0.38	0.688
BIOCARTA_ETC_PATHWAY	0.99	0.47	0.98	0.61	0.39	0.688
REACTOME_P75NTR_SIGNALS_VIA_NFKB	0.98	0.44	0.90	0.84	0.29	0.69
BIOCARTA_NO1_PATHWAY	1.00	0.97	1.00	0.22	0.26	0.69
REACTOME_DNA_REPLICATION	0.80	0.35	0.67	0.94	0.69	0.69
BIOCARTA_CTL_PATHWAY	1.00	0.75	0.97	0.51	0.22	0.69
BIOCARTA_IL12_PATHWAY	0.56	0.96	0.77	0.16	1.00	0.69
BIOCARTA_MPR_PATHWAY	1.00	0.89	0.95	0.61	0.00	0.69
BIOCARTA_ARAP_PATHWAY	1.00	0.70	0.96	0.50	0.30	0.692
PID_SYNDECAN_4_PATHWAY	0.99	0.79	0.62	0.80	0.26	0.692
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.57	0.85	0.74	0.69	0.61	0.692
BIOCARTA_RB_PATHWAY	0.88	0.36	1.00	0.75	0.48	0.694
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.82	0.65	0.96	0.87	0.17	0.694
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	0.70	1.00	0.69	0.81	0.27	0.694
BIOCARTA_FREE_PATHWAY	0.94	0.77	0.37	0.90	0.49	0.694
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.98	0.57	1.00	0.65	0.27	0.694
SIG_BCR_SIGNALING_PATHWAY	0.98	0.59	0.89	0.65	0.36	0.694
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.70	0.89	0.32	0.75	0.81	0.694
PID_IL12_STAT4PATHWAY	0.90	0.86	0.32	0.40	1.00	0.696
BIOCARTA_CFTR_PATHWAY	0.88	0.95	1.00	0.36	0.29	0.696
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.92	0.29	1.00	0.99	0.28	0.696
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.75	0.45	0.88	0.58	0.82	0.696
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.71	1.00	0.76	0.40	0.61	0.696
PID_BMPPATHWAY	0.84	0.43	0.91	0.52	0.78	0.696
REACTOME_MITOTIC_PROMETAPHASE	0.58	0.99	0.61	0.42	0.88	0.696
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.99	0.13	0.65	0.80	0.91	0.696
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.21	0.92	0.70	0.86	0.80	0.698
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.46	0.58	0.92	0.60	0.93	0.698
ST_GRANULE_CELL_SURVIVAL_PATHWAY	1.00	0.76	0.95	0.74	0.04	0.698
KEGG_BASE_EXCISION_REPAIR	0.76	0.99	0.74	0.70	0.30	0.698
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	0.74	0.92	0.78	0.90	0.15	0.698
PID_SHP2_PATHWAY	0.99	0.96	1.00	0.42	0.12	0.698
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	0.69	0.97	0.79	0.75	0.29	0.698
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.39	0.99	0.50	0.89	0.73	0.7
REACTOME_PYRUVATE_METABOLISM	0.92	0.70	0.69	0.60	0.59	0.7
REACTOME_INFLAMMASOMES	0.97	0.78	0.99	0.60	0.16	0.7
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.91	0.50	0.81	0.73	0.55	0.7
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1.00	0.74	0.89	0.81	0.06	0.7
PID_HIF1APATHWAY	0.56	0.89	0.89	0.47	0.70	0.702
ST_WNT_BETA_CATENIN_PATHWAY	0.70	0.95	0.71	0.41	0.74	0.702
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.97	0.37	0.48	0.89	0.80	0.702
REACTOME_HIV_LIFE_CYCLE	0.82	0.48	0.97	0.51	0.73	0.702
REACTOME_DSCAM_INTERACTIONS	0.99	0.54	1.00	0.72	0.26	0.702
REACTOME_IL_7_SIGNALING	0.60	0.60	0.80	0.59	0.92	0.702
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	1.00	0.55	0.55	0.53	0.88	0.702
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.85	0.87	0.75	0.55	0.49	0.702
PID_INTEGRIN1_PATHWAY	1.00	0.39	1.00	0.90	0.22	0.702
PID_NFKAPPABATYPICALPATHWAY	0.36	0.49	1.00	0.98	0.69	0.704
REACTOME_NEPHRIN_INTERACTIONS	0.87	0.67	0.95	0.86	0.17	0.704
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	0.62	0.44	0.95	0.59	0.92	0.704
BIOCARTA_HSP27_PATHWAY	1.00	0.58	1.00	0.49	0.47	0.708
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.67	0.97	0.30	0.94	0.66	0.708
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	0.97	0.51	0.68	0.94	0.44	0.708
BIOCARTA_LYM_PATHWAY	1.00	0.92	1.00	0.48	0.15	0.71
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	1.00	0.78	0.88	0.60	0.29	0.71
KEGG_GLYCEROLIPID_METABOLISM	0.83	0.54	0.62	0.65	0.91	0.71
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.97	0.95	0.83	0.33	0.47	0.71
REACTOME_GAP_JUNCTION_ASSEMBLY	0.99	0.30	1.00	0.86	0.40	0.71
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.54	0.65	0.93	0.90	0.53	0.71
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.74	0.30	0.95	0.98	0.59	0.712
REACTOME_HS_GAG_DEGRADATION	1.00	0.67	0.92	0.75	0.22	0.712
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.96	0.98	0.66	0.77	0.19	0.712
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	0.99	0.66	0.97	0.51	0.43	0.712
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.95	0.97	0.59	0.42	0.64	0.714
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.24	0.72	0.98	0.68	0.95	0.714
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.90	0.47	0.98	0.87	0.35	0.714
BIOCARTA_G1_PATHWAY	0.41	0.87	0.89	0.40	1.00	0.714
REACTOME_SIGNALING_BY_HIPPO	0.96	0.79	1.00	0.60	0.23	0.716
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.87	0.74	0.99	0.29	0.69	0.716
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	1.00	1.00	1.00	0.48	0.10	0.716
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.89	0.85	0.80	1.00	0.04	0.716
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.26	0.99	0.88	0.99	0.47	0.718
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.06	1.00	0.99	0.68	0.86	0.718
KEGG_THYROID_CANCER	1.00	0.41	0.88	0.53	0.77	0.718
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.87	0.86	0.82	0.73	0.31	0.718
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.99	0.20	0.99	0.96	0.45	0.718
KEGG_O_GLYCAN_BIOSYNTHESIS	0.67	0.99	0.88	0.61	0.44	0.718
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	1.00	0.22	0.91	0.98	0.49	0.72
REACTOME_GLUTATHIONE_CONJUGATION	1.00	0.50	1.00	0.91	0.19	0.72
REACTOME_SHC_MEDIATED_SIGNALLING	1.00	0.70	0.88	0.76	0.26	0.72
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.72	0.99	0.75	0.82	0.32	0.72
PID_PI3KCIAKTPATHWAY	1.00	0.47	0.69	0.73	0.71	0.72
KEGG_PRION_DISEASES	1.00	0.86	0.98	0.57	0.20	0.722
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.99	0.83	0.59	0.99	0.21	0.722
PID_HIF1_TFPATHWAY	0.62	0.58	0.80	0.82	0.79	0.722
PID_NCADHERINPATHWAY	1.00	0.54	0.91	0.73	0.44	0.724
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.86	0.87	0.75	0.59	0.55	0.724
SIG_CD40PATHWAYMAP	0.87	0.59	0.94	0.99	0.23	0.724
BIOCARTA_BCR_PATHWAY	0.90	0.87	0.65	0.86	0.34	0.724
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	0.58	1.00	0.57	0.88	0.59	0.724
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.46	0.93	0.55	0.89	0.79	0.724
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.99	0.51	0.96	0.90	0.27	0.726
BIOCARTA_TID_PATHWAY	0.90	0.92	0.97	0.57	0.27	0.726
BIOCARTA_BARRESTIN_PATHWAY	0.96	0.48	1.00	0.57	0.62	0.726
BIOCARTA_IL1R_PATHWAY	1.00	0.27	0.91	0.68	0.77	0.726
REACTOME_ANDROGEN_BIOSYNTHESIS	0.72	0.99	0.52	0.67	0.73	0.726
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.99	0.55	0.89	0.65	0.56	0.728
PID_TNFPATHWAY	0.99	0.30	0.87	0.64	0.84	0.728
PID_NETRIN_PATHWAY	0.40	0.61	0.78	0.86	1.00	0.73
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	0.62	0.95	0.40	0.87	0.81	0.73
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.92	0.57	1.00	0.45	0.71	0.73
KEGG_GAP_JUNCTION	0.75	0.87	0.59	0.48	0.96	0.73
BIOCARTA_GRANULOCYTES_PATHWAY	0.99	0.10	0.96	0.82	0.80	0.734
REACTOME_COMPLEMENT_CASCADE	0.99	0.51	1.00	0.98	0.19	0.734
BIOCARTA_CDMAC_PATHWAY	0.98	0.57	0.55	0.87	0.70	0.734
BIOCARTA_RAS_PATHWAY	0.67	0.59	0.89	0.81	0.71	0.734
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.53	0.89	1.00	0.61	0.65	0.736
REACTOME_ETHANOL_OXIDATION	0.99	0.65	0.97	0.92	0.15	0.736
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.99	0.15	0.95	0.90	0.69	0.736
KEGG_NON_HOMOLOGOUS_END_JOINING	0.78	0.93	0.93	0.76	0.28	0.736
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.97	0.79	0.96	0.65	0.31	0.736
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.67	0.95	0.32	0.77	0.98	0.738
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.88	1.00	0.65	0.35	0.82	0.74
BIOCARTA_MONOCYTE_PATHWAY	1.00	0.97	1.00	0.58	0.15	0.74
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.47	0.78	0.76	0.89	0.80	0.74
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.99	0.67	1.00	0.85	0.19	0.74
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.87	0.68	0.99	0.81	0.35	0.74
BIOCARTA_RANKL_PATHWAY	1.00	0.43	1.00	1.00	0.27	0.74
KEGG_ECM_RECEPTOR_INTERACTION	0.99	0.38	1.00	0.97	0.36	0.74
PID_RANBP2PATHWAY	0.92	0.72	0.92	0.94	0.21	0.742
BIOCARTA_SRCRPTP_PATHWAY	0.57	0.64	0.95	0.68	0.87	0.742
REACTOME_SHC_RELATED_EVENTS	1.00	0.78	0.95	0.72	0.26	0.742
PID_PLK1_PATHWAY	0.51	0.68	0.72	0.96	0.84	0.742
REACTOME_RNA_POL_III_TRANSCRIPTION	0.99	0.63	0.95	0.78	0.36	0.742
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.84	0.67	0.95	0.56	0.69	0.742
BIOCARTA_TNFR1_PATHWAY	0.89	0.88	0.98	0.48	0.49	0.744
REACTOME_EGFR_DOWNREGULATION	0.69	0.90	0.80	0.35	0.98	0.744
PID_INTEGRIN5_PATHWAY	0.49	0.71	0.95	0.88	0.69	0.744
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	0.72	0.94	0.75	0.72	0.59	0.744
PID_ARF_3PATHWAY	0.99	0.60	0.93	0.94	0.27	0.746
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	0.93	0.91	0.63	0.68	0.58	0.746
BIOCARTA_RAC1_PATHWAY	0.78	0.64	1.00	0.77	0.54	0.746
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.92	0.99	0.95	0.68	0.19	0.746
KEGG_LINOLEIC_ACID_METABOLISM	1.00	0.62	1.00	0.99	0.12	0.746
PID_S1P_S1P2_PATHWAY	1.00	0.79	1.00	0.60	0.34	0.746
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.93	0.92	0.94	0.81	0.13	0.746
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	0.99	0.84	1.00	0.87	0.03	0.746
KEGG_PROPANOATE_METABOLISM	0.35	0.99	0.88	0.73	0.78	0.746
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.82	0.75	0.75	0.97	0.45	0.748
REACTOME_CGMP_EFFECTS	0.82	0.95	0.57	0.71	0.70	0.75
REACTOME_G2_M_CHECKPOINTS	0.86	0.45	0.65	0.86	0.93	0.75
PID_TCRRASPATHWAY	0.99	0.95	0.97	0.41	0.43	0.75
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.99	0.88	0.98	0.87	0.03	0.75
SIG_CHEMOTAXIS	0.90	0.87	1.00	0.63	0.35	0.75
BIOCARTA_DREAM_PATHWAY	1.00	0.96	1.00	0.53	0.26	0.75
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.99	0.78	0.78	0.59	0.61	0.75
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.62	0.96	0.28	1.00	0.90	0.752
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.99	0.60	0.80	0.80	0.57	0.752
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.91	0.54	1.00	0.77	0.54	0.752
ST_ERK1_ERK2_MAPK_PATHWAY	0.93	0.96	0.91	0.15	0.81	0.752
REACTOME_MEIOSIS	0.23	0.69	1.00	0.89	0.95	0.752
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.97	1.00	1.00	0.47	0.33	0.754
BIOCARTA_HIF_PATHWAY	0.99	0.41	1.00	0.57	0.80	0.754
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	1.00	1.00	0.92	0.59	0.26	0.754
REACTOME_ENDOGENOUS_STEROLS	1.00	0.59	0.96	1.00	0.22	0.754
KEGG_GLUTATHIONE_METABOLISM	1.00	0.41	0.97	0.86	0.53	0.754
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.78	0.98	0.99	0.22	0.80	0.754
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.99	0.89	0.45	0.54	0.90	0.754
PID_IL2_PI3KPATHWAY	0.98	0.87	0.99	0.59	0.35	0.756
REACTOME_TRNA_AMINOACYLATION	0.90	0.87	0.75	0.61	0.65	0.756
REACTOME_RNA_POL_I_TRANSCRIPTION	1.00	0.47	1.00	1.00	0.31	0.756
PID_INTEGRIN4_PATHWAY	1.00	0.50	1.00	0.98	0.30	0.756
BIOCARTA_COMP_PATHWAY	1.00	0.78	1.00	1.00	0.00	0.756
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	1.00	0.87	0.71	0.65	0.56	0.758
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.62	0.95	0.97	0.95	0.30	0.758
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.94	0.97	0.93	0.72	0.23	0.758
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.99	0.98	1.00	0.81	0.01	0.758
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	0.88	0.95	0.92	0.98	0.06	0.758
SA_TRKA_RECEPTOR	0.99	0.60	0.92	0.95	0.33	0.758
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.56	1.00	0.77	0.87	0.59	0.758
REACTOME_XENOBIOTICS	1.00	0.54	1.00	1.00	0.25	0.758
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	0.74	0.60	0.64	0.95	0.87	0.76
BIOCARTA_EPO_PATHWAY	0.99	0.26	0.89	0.83	0.83	0.76
REACTOME_SIGNALING_BY_GPCR	0.84	0.94	1.00	1.00	0.02	0.76
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.77	0.94	0.86	0.99	0.24	0.76
REACTOME_SOS_MEDIATED_SIGNALLING	1.00	0.57	0.94	0.85	0.44	0.76
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	0.88	0.84	0.92	0.35	0.81	0.76
REACTOME_NETRIN1_SIGNALING	0.99	0.51	0.99	0.98	0.33	0.76
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.99	0.91	0.95	0.70	0.26	0.762
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.97	0.88	0.97	0.83	0.16	0.762
