Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
PID_NEPHRIN_NEPH1_PATHWAY	0.72	0.96	0.98	0.73	0.43	0.764
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.96	0.27	0.70	0.89	1.00	0.764
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.58	0.30	0.98	1.00	0.97	0.766
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.67	0.97	0.92	0.86	0.41	0.766
KEGG_NON_HOMOLOGOUS_END_JOINING	0.91	0.99	0.33	0.76	0.84	0.766
BIOCARTA_NUCLEARRS_PATHWAY	0.27	0.99	0.97	1.00	0.60	0.766
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.78	0.66	0.69	0.86	0.84	0.766
ST_GA13_PATHWAY	0.86	0.42	0.83	0.77	0.95	0.766
PID_HIF2PATHWAY	0.78	0.34	0.93	0.95	0.83	0.766
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.72	0.99	0.86	0.43	0.84	0.768
BIOCARTA_INTRINSIC_PATHWAY	0.94	0.49	0.83	0.66	0.92	0.768
KEGG_LONG_TERM_POTENTIATION	0.82	0.88	0.80	0.52	0.83	0.77
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	1.00	0.85	0.92	0.56	0.52	0.77
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.96	0.68	1.00	1.00	0.21	0.77
REACTOME_CHROMOSOME_MAINTENANCE	1.00	1.00	0.13	0.72	1.00	0.77
REACTOME_MITOTIC_PROMETAPHASE	1.00	0.98	0.18	0.74	0.96	0.772
REACTOME_TOLL_RECEPTOR_CASCADES	0.57	0.97	0.98	0.92	0.42	0.772
BIOCARTA_EXTRINSIC_PATHWAY	0.88	0.89	0.92	0.38	0.79	0.772
REACTOME_SYNTHESIS_OF_PC	0.51	0.79	0.78	0.89	0.90	0.774
BIOCARTA_ERYTH_PATHWAY	0.46	0.99	0.97	0.61	0.84	0.774
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.28	0.76	0.99	1.00	0.84	0.774
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.91	0.97	0.81	0.62	0.56	0.774
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.71	0.88	0.85	0.72	0.71	0.774
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.93	0.73	1.00	0.38	0.84	0.776
BIOCARTA_RHO_PATHWAY	1.00	0.93	0.98	0.75	0.22	0.776
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.96	0.92	1.00	0.93	0.07	0.776
PID_IL27PATHWAY	0.82	0.70	0.75	0.91	0.70	0.776
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.56	0.64	0.97	0.82	0.90	0.778
BIOCARTA_PAR1_PATHWAY	0.98	0.94	0.97	0.84	0.16	0.778
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.93	0.99	0.98	0.69	0.30	0.778
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.39	0.92	0.78	0.92	0.88	0.778
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.94	0.01	0.99	1.00	0.95	0.778
BIOCARTA_CDMAC_PATHWAY	0.94	0.99	0.64	0.80	0.52	0.778
PID_UPA_UPAR_PATHWAY	0.88	1.00	0.98	0.88	0.16	0.78
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.91	1.00	0.88	0.88	0.23	0.78
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.93	0.98	0.91	0.92	0.16	0.78
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.61	1.00	1.00	0.91	0.38	0.78
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.60	0.91	0.87	0.69	0.84	0.782
KEGG_INSULIN_SIGNALING_PATHWAY	0.84	0.47	0.98	0.94	0.69	0.784
REACTOME_DNA_STRAND_ELONGATION	0.93	0.94	0.55	0.52	0.98	0.784
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1.00	0.39	0.99	1.00	0.54	0.784
PID_MAPKTRKPATHWAY	0.78	1.00	0.94	0.57	0.63	0.784
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.72	0.37	0.94	0.93	0.96	0.784
REACTOME_GLUCOSE_TRANSPORT	0.86	0.93	0.60	0.57	0.96	0.784
PID_INTEGRIN_A4B1_PATHWAY	1.00	0.93	0.98	1.00	0.02	0.786
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.93	0.97	0.44	0.98	0.61	0.786
REACTOME_TELOMERE_MAINTENANCE	1.00	1.00	0.40	0.56	0.97	0.786
REACTOME_DARPP_32_EVENTS	0.91	0.73	0.69	0.67	0.94	0.788
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.90	0.27	0.98	0.80	0.99	0.788
KEGG_WNT_SIGNALING_PATHWAY	0.87	0.55	0.94	0.94	0.64	0.788
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.92	0.72	0.68	0.80	0.83	0.79
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.67	1.00	0.67	0.96	0.65	0.79
SIG_CD40PATHWAYMAP	1.00	0.98	1.00	0.94	0.03	0.79
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	1.00	0.97	1.00	0.88	0.10	0.79
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.93	0.89	0.99	0.99	0.15	0.79
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	0.83	0.48	0.82	0.99	0.83	0.79
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.94	0.98	0.62	0.89	0.53	0.792
BIOCARTA_STATHMIN_PATHWAY	1.00	0.99	0.39	0.61	0.97	0.792
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.91	0.26	1.00	0.80	0.99	0.792
BIOCARTA_SHH_PATHWAY	0.62	0.93	0.69	0.73	0.99	0.792
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.63	1.00	0.95	0.45	0.94	0.794
REACTOME_DNA_REPAIR	1.00	0.96	0.32	0.72	0.97	0.794
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.99	0.67	0.99	0.93	0.39	0.794
BIOCARTA_LAIR_PATHWAY	0.98	0.67	0.99	0.75	0.58	0.794
BIOCARTA_AKAP13_PATHWAY	0.74	1.00	0.92	0.52	0.79	0.794
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.46	0.55	0.97	1.00	0.99	0.794
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.78	0.65	0.91	0.65	0.98	0.794
KEGG_ENDOCYTOSIS	0.98	0.03	0.99	0.99	0.98	0.794
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.98	0.55	1.00	0.92	0.53	0.796
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.75	0.99	0.64	0.67	0.93	0.796
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.81	0.61	1.00	0.99	0.57	0.796
REACTOME_SHC_MEDIATED_SIGNALLING	0.90	0.99	0.85	0.89	0.35	0.796
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.32	0.67	1.00	1.00	0.99	0.796
REACTOME_ETHANOL_OXIDATION	1.00	0.91	0.92	0.98	0.18	0.798
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.94	0.73	0.98	0.97	0.37	0.798
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.74	0.96	0.64	0.68	0.97	0.798
BIOCARTA_MEF2D_PATHWAY	0.70	0.53	0.98	0.97	0.82	0.8
PID_FCER1PATHWAY	0.83	0.84	0.98	0.84	0.51	0.8
REACTOME_OPSINS	0.72	0.48	0.99	0.83	0.98	0.8
REACTOME_SIGNALLING_TO_ERKS	0.58	0.96	0.89	0.94	0.63	0.8
BIOCARTA_GSK3_PATHWAY	0.78	0.40	0.91	0.95	0.96	0.8
BIOCARTA_CD40_PATHWAY	0.92	1.00	0.97	0.98	0.14	0.802
PID_INTEGRIN2_PATHWAY	1.00	0.99	0.97	0.92	0.13	0.802
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.66	0.80	0.97	1.00	0.58	0.802
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1.00	1.00	0.93	0.92	0.16	0.802
PID_ARF_3PATHWAY	0.86	0.58	0.92	0.95	0.71	0.804
REACTOME_SHC_RELATED_EVENTS	0.91	0.97	0.85	0.88	0.41	0.804
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.40	1.00	0.90	0.77	0.96	0.806
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	1.00	0.99	0.99	0.88	0.17	0.806
PID_MET_PATHWAY	0.56	0.73	0.87	0.93	0.94	0.806
REACTOME_METABOLISM_OF_PROTEINS	0.07	0.99	0.99	1.00	0.98	0.806
KEGG_ALZHEIMERS_DISEASE	0.92	0.92	0.98	0.95	0.26	0.806
REACTOME_TRNA_AMINOACYLATION	1.00	0.87	0.74	0.94	0.49	0.808
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	0.69	0.94	0.91	0.98	0.52	0.808
PID_IL5_PATHWAY	0.50	0.99	0.89	0.67	0.99	0.808
REACTOME_MITOTIC_M_M_G1_PHASES	1.00	0.97	0.28	0.80	0.99	0.808
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	1.00	0.97	1.00	1.00	0.07	0.808
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.00	1.00	1.00	0.94	0.10	0.808
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.13	0.92	0.99	1.00	1.00	0.808
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	0.69	0.94	0.91	0.98	0.52	0.808
ST_B_CELL_ANTIGEN_RECEPTOR	0.77	0.96	0.97	0.57	0.78	0.81
REACTOME_CS_DS_DEGRADATION	0.93	0.99	0.80	0.80	0.53	0.81
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.68	0.98	1.00	1.00	0.40	0.812
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.92	1.00	0.98	0.92	0.24	0.812
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.98	0.54	0.99	1.00	0.55	0.812
BIOCARTA_PARKIN_PATHWAY	1.00	0.99	1.00	0.80	0.27	0.812
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	1.00	1.00	0.17	0.89	1.00	0.812
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.99	0.80	0.98	0.72	0.57	0.812
PID_EPHA_FWDPATHWAY	0.89	0.97	1.00	0.96	0.25	0.814
BIOCARTA_GH_PATHWAY	0.98	0.92	0.94	0.60	0.63	0.814
PID_THROMBIN_PAR1_PATHWAY	0.53	0.88	0.89	0.92	0.85	0.814
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.99	0.96	0.88	0.41	0.84	0.816
REACTOME_RNA_POL_III_TRANSCRIPTION	0.78	0.80	0.94	0.93	0.63	0.816
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.16	0.99	1.00	0.99	0.94	0.816
PID_ERBB1_DOWNSTREAM_PATHWAY	0.81	0.96	0.71	0.83	0.77	0.816
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.66	0.45	1.00	0.99	0.98	0.816
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.20	0.99	0.98	0.92	0.99	0.816
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.98	0.80	0.84	0.67	0.79	0.816
REACTOME_MEIOTIC_RECOMBINATION	1.00	0.96	0.25	0.88	1.00	0.818
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.74	0.89	0.74	0.88	0.84	0.818
BIOCARTA_FAS_PATHWAY	0.80	1.00	0.49	0.85	0.96	0.82
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.90	1.00	0.92	0.94	0.35	0.822
BIOCARTA_CBL_PATHWAY	0.60	1.00	1.00	0.67	0.84	0.822
BIOCARTA_MAL_PATHWAY	0.86	0.84	0.90	0.58	0.93	0.822
KEGG_SULFUR_METABOLISM	0.27	0.88	0.99	0.98	0.99	0.822
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.78	0.69	0.94	0.76	0.95	0.824
KEGG_LYSOSOME	0.49	0.84	0.95	0.98	0.87	0.826
PID_PI3KCIPATHWAY	0.80	0.96	0.99	0.85	0.53	0.826
KEGG_BUTANOATE_METABOLISM	0.86	0.74	0.87	0.81	0.85	0.826
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.94	1.00	1.00	0.98	0.21	0.826
BIOCARTA_IL2_PATHWAY	0.91	0.96	0.86	0.64	0.76	0.826
BIOCARTA_ETC_PATHWAY	1.00	0.77	0.96	0.78	0.62	0.826
PID_IL12_STAT4PATHWAY	1.00	1.00	1.00	0.93	0.21	0.828
BIOCARTA_EPONFKB_PATHWAY	0.91	0.28	0.98	0.97	1.00	0.828
REACTOME_SIGNALING_BY_NOTCH2	0.99	0.98	0.94	1.00	0.23	0.828
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	0.99	1.00	0.86	1.00	0.29	0.828
PID_CD8TCRDOWNSTREAMPATHWAY	1.00	1.00	1.00	0.93	0.21	0.828
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.70	0.98	0.99	0.98	0.49	0.828
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	1.00	0.35	1.00	1.00	0.79	0.828
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.33	0.94	0.97	0.99	0.92	0.83
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	0.95	0.49	0.98	0.73	1.00	0.83
REACTOME_METABOLISM_OF_PORPHYRINS	0.62	1.00	0.97	0.97	0.59	0.83
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	1.00	0.89	0.77	0.93	0.56	0.83
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.98	0.50	0.99	0.84	0.84	0.83
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.45	0.99	1.00	0.97	0.75	0.832
PID_GLYPICAN_1PATHWAY	0.80	0.74	0.99	0.92	0.71	0.832
ST_ERK1_ERK2_MAPK_PATHWAY	0.92	1.00	1.00	0.76	0.49	0.834
KEGG_LEISHMANIA_INFECTION	0.95	1.00	0.99	0.88	0.35	0.834
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.27	1.00	0.98	0.97	0.96	0.836
REACTOME_P75NTR_SIGNALS_VIA_NFKB	0.41	0.99	0.98	0.97	0.84	0.838
BIOCARTA_IL4_PATHWAY	0.98	0.28	1.00	1.00	0.93	0.838
BIOCARTA_PPARA_PATHWAY	0.94	0.83	0.87	0.87	0.68	0.838
BIOCARTA_COMP_PATHWAY	0.98	0.83	1.00	0.77	0.61	0.838
PID_TXA2PATHWAY	0.37	1.00	1.00	0.89	0.93	0.838
PID_IFNGPATHWAY	0.93	0.80	0.74	0.91	0.82	0.84
KEGG_FATTY_ACID_METABOLISM	0.96	0.57	0.74	0.98	0.95	0.84
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0.83	0.61	0.88	0.91	0.98	0.842
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.82	0.58	0.91	0.97	0.93	0.842
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.95	0.93	0.79	0.72	0.82	0.842
PID_ERB_GENOMIC_PATHWAY	1.00	0.61	0.98	0.88	0.74	0.842
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.87	0.40	0.98	1.00	0.96	0.842
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.86	0.39	0.99	0.99	0.98	0.842
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.31	0.93	1.00	0.98	0.99	0.842
REACTOME_PLATELET_HOMEOSTASIS	0.84	0.94	0.98	0.66	0.80	0.844
BIOCARTA_GATA3_PATHWAY	0.42	0.99	0.86	0.96	0.99	0.844
REACTOME_KERATAN_SULFATE_DEGRADATION	0.99	1.00	0.98	0.69	0.56	0.844
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	0.75	0.48	1.00	1.00	0.99	0.844
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.84	0.82	0.87	0.89	0.80	0.844
PID_DNAPK_PATHWAY	0.98	0.95	0.62	1.00	0.68	0.846
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.51	0.94	1.00	0.83	0.96	0.848
BIOCARTA_CALCINEURIN_PATHWAY	0.93	0.76	0.90	0.97	0.68	0.848
PID_HIVNEFPATHWAY	0.98	0.62	0.85	0.94	0.85	0.848
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.92	1.00	1.00	0.99	0.33	0.848
REACTOME_INTRINSIC_PATHWAY	1.00	0.63	1.00	1.00	0.61	0.848
REACTOME_REGULATION_OF_APOPTOSIS	0.84	0.51	1.00	1.00	0.89	0.848
REACTOME_ENDOGENOUS_STEROLS	0.59	1.00	1.00	0.82	0.84	0.85
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.84	0.51	1.00	1.00	0.90	0.85
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.91	0.82	0.70	0.84	0.98	0.85
ST_TYPE_I_INTERFERON_PATHWAY	0.82	0.68	0.77	0.99	0.99	0.85
PID_GMCSF_PATHWAY	0.93	1.00	0.74	0.77	0.81	0.85
REACTOME_RAP1_SIGNALLING	0.98	0.75	0.91	1.00	0.61	0.85
REACTOME_AMYLOIDS	1.00	1.00	0.81	0.84	0.60	0.85
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0.98	0.56	0.98	0.94	0.80	0.852
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.89	0.97	0.66	0.74	1.00	0.852
REACTOME_SIGNALING_BY_NOTCH3	1.00	0.97	1.00	1.00	0.30	0.854
REACTOME_SIGNALING_BY_NOTCH4	0.99	0.99	1.00	1.00	0.29	0.854
REACTOME_HIV_LIFE_CYCLE	0.83	0.90	0.64	0.92	0.98	0.854
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.37	0.96	0.98	0.99	0.97	0.854
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.67	0.74	1.00	0.94	0.93	0.856
KEGG_TRYPTOPHAN_METABOLISM	1.00	0.39	0.98	0.93	0.98	0.856
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	0.99	0.92	0.91	0.87	0.59	0.856
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.99	0.97	1.00	0.97	0.35	0.856
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.76	0.89	0.78	0.88	0.98	0.858
PID_IL1PATHWAY	0.96	1.00	1.00	0.93	0.40	0.858
KEGG_OTHER_GLYCAN_DEGRADATION	0.92	0.64	0.97	0.97	0.79	0.858
REACTOME_ARMS_MEDIATED_ACTIVATION	0.94	0.97	0.87	0.97	0.55	0.86
BIOCARTA_ACE2_PATHWAY	0.86	0.91	0.89	0.80	0.84	0.86
BIOCARTA_CDC42RAC_PATHWAY	0.98	0.97	0.97	0.87	0.52	0.862
BIOCARTA_CHREBP2_PATHWAY	0.78	0.80	0.86	0.92	0.95	0.862
BIOCARTA_IL12_PATHWAY	0.91	0.99	0.75	0.88	0.79	0.864
REACTOME_MEIOTIC_SYNAPSIS	1.00	1.00	0.45	0.88	0.99	0.864
BIOCARTA_FCER1_PATHWAY	0.70	0.88	0.94	0.94	0.87	0.866
KEGG_PROTEASOME	0.94	0.43	1.00	1.00	0.96	0.866
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.98	0.97	0.99	0.73	0.66	0.866
REACTOME_NEURONAL_SYSTEM	0.99	0.65	1.00	0.82	0.87	0.866
ST_JNK_MAPK_PATHWAY	0.88	0.63	0.99	0.97	0.87	0.868
REACTOME_IL1_SIGNALING	0.74	1.00	0.89	0.84	0.87	0.868
REACTOME_COMMON_PATHWAY	0.98	0.84	0.98	0.61	0.93	0.868
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.85	0.65	1.00	1.00	0.84	0.868
BIOCARTA_PITX2_PATHWAY	0.99	0.45	0.98	1.00	0.93	0.87
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.98	0.97	1.00	1.00	0.40	0.87
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.93	0.81	0.92	0.97	0.72	0.87
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.93	0.73	0.89	0.97	0.84	0.872
PID_HDAC_CLASSI_PATHWAY	0.82	0.89	0.92	0.99	0.74	0.872
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.98	0.64	1.00	0.99	0.75	0.872
BIOCARTA_EPO_PATHWAY	0.94	0.95	0.81	0.67	0.99	0.872
BIOCARTA_EIF2_PATHWAY	1.00	0.55	0.89	1.00	0.93	0.874
BIOCARTA_GRANULOCYTES_PATHWAY	0.99	0.54	1.00	1.00	0.84	0.874
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.96	1.00	0.73	0.73	0.96	0.876
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.96	0.98	0.75	0.71	0.98	0.876
REACTOME_MEIOSIS	1.00	0.99	0.46	0.93	1.00	0.876
BIOCARTA_RELA_PATHWAY	1.00	0.99	1.00	0.98	0.41	0.876
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	0.59	0.86	1.00	1.00	0.93	0.876
KEGG_PRION_DISEASES	0.62	0.88	0.98	0.95	0.96	0.878
REACTOME_THE_NLRP3_INFLAMMASOME	1.00	0.97	0.81	1.00	0.61	0.878
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.98	0.73	0.91	0.98	0.79	0.878
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0.91	0.65	0.84	1.00	0.99	0.878
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.78	0.93	0.89	0.97	0.82	0.878
REACTOME_SIGNALING_BY_WNT	0.94	0.51	1.00	1.00	0.94	0.878
BIOCARTA_AKAPCENTROSOME_PATHWAY	0.86	0.97	0.89	0.71	0.96	0.878
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.99	0.99	0.99	0.80	0.63	0.88
BIOCARTA_MET_PATHWAY	1.00	0.97	0.86	0.94	0.63	0.88
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.00	0.96	1.00	0.97	0.47	0.88
REACTOME_CD28_CO_STIMULATION	0.96	0.88	1.00	0.94	0.63	0.882
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	1.00	0.77	0.66	1.00	0.98	0.882
PID_THROMBIN_PAR4_PATHWAY	0.72	0.97	0.88	1.00	0.84	0.882
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.70	0.93	0.89	0.89	1.00	0.882
BIOCARTA_TALL1_PATHWAY	0.98	0.91	0.97	0.96	0.59	0.882
PID_CXCR4_PATHWAY	0.58	0.99	0.96	0.99	0.90	0.884
KEGG_APOPTOSIS	0.66	0.79	1.00	1.00	0.97	0.884
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.98	1.00	0.72	0.75	0.98	0.886
BIOCARTA_TH1TH2_PATHWAY	0.98	0.99	0.97	0.94	0.55	0.886
BIOCARTA_TCAPOPTOSIS_PATHWAY	1.00	0.69	1.00	0.91	0.83	0.886
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.98	0.99	0.99	0.77	0.70	0.886
PID_RAS_PATHWAY	0.85	0.94	0.94	0.75	0.96	0.888
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.91	1.00	0.98	0.71	0.84	0.888
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.51	0.97	0.99	1.00	0.97	0.888
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.84	0.64	1.00	0.99	0.97	0.888
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	0.98	0.80	0.93	0.88	0.85	0.888
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.96	0.94	1.00	0.92	0.63	0.89
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.90	0.96	1.00	0.95	0.64	0.89
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.91	1.00	0.98	0.82	0.74	0.89
REACTOME_GLUCURONIDATION	0.55	0.99	1.00	1.00	0.92	0.892
PID_S1P_S1P4_PATHWAY	0.94	0.99	0.80	0.80	0.93	0.892
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.99	0.63	0.97	0.95	0.93	0.894
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	1.00	0.66	1.00	0.97	0.84	0.894
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	1.00	0.85	1.00	0.65	0.98	0.896
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0.95	0.58	0.97	0.99	0.99	0.896
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.98	0.96	0.93	0.97	0.64	0.896
