Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
PID_AVB3_OPN_PATHWAY	0.97	0.95	0.81	0.67	0.07	0.694
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.18	0.90	0.77	0.99	0.63	0.694
BIOCARTA_MAL_PATHWAY	0.68	0.89	0.70	0.37	0.83	0.694
REACTOME_IL_7_SIGNALING	0.99	0.40	0.90	0.98	0.20	0.694
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	0.99	0.46	0.70	0.99	0.34	0.696
KEGG_FOLATE_BIOSYNTHESIS	0.97	0.85	0.29	0.39	0.98	0.696
PID_CXCR3PATHWAY	1.00	0.56	0.81	0.82	0.29	0.696
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.83	0.48	0.98	0.90	0.29	0.696
BIOCARTA_BCR_PATHWAY	0.50	0.89	0.88	0.92	0.29	0.696
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.34	0.84	0.78	0.80	0.72	0.696
PID_ERB_GENOMIC_PATHWAY	0.99	0.75	0.84	0.84	0.06	0.696
REACTOME_PYRIMIDINE_CATABOLISM	0.96	0.51	1.00	1.00	0.02	0.698
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.68	0.98	0.70	0.72	0.41	0.698
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.17	0.85	0.99	0.99	0.49	0.698
REACTOME_COMMON_PATHWAY	0.99	0.88	0.97	0.47	0.18	0.698
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.86	0.75	0.63	0.67	0.58	0.698
BIOCARTA_CD40_PATHWAY	0.92	1.00	0.56	0.98	0.04	0.7
BIOCARTA_TOLL_PATHWAY	0.84	0.95	0.68	0.93	0.10	0.7
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.80	0.60	0.70	0.93	0.47	0.7
BIOCARTA_RHO_PATHWAY	0.93	0.63	0.98	0.94	0.02	0.7
KEGG_O_GLYCAN_BIOSYNTHESIS	0.25	0.63	0.99	0.94	0.69	0.7
BIOCARTA_TCAPOPTOSIS_PATHWAY	0.99	0.81	1.00	0.60	0.11	0.702
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.30	0.24	0.97	1.00	1.00	0.702
BIOCARTA_INTRINSIC_PATHWAY	0.96	0.90	0.77	0.77	0.11	0.702
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.33	0.20	1.00	1.00	0.98	0.702
BIOCARTA_LAIR_PATHWAY	0.99	0.26	1.00	0.72	0.55	0.704
PID_TCRRASPATHWAY	0.99	0.76	0.84	0.93	0.00	0.704
PID_CD8TCRPATHWAY	1.00	0.51	0.99	0.89	0.14	0.706
BIOCARTA_MET_PATHWAY	0.93	0.89	0.74	0.87	0.10	0.706
BIOCARTA_GSK3_PATHWAY	0.76	0.73	0.55	0.67	0.82	0.706
BIOCARTA_PARKIN_PATHWAY	0.99	0.87	0.77	0.75	0.16	0.708
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	1.00	0.05	0.98	0.98	0.53	0.708
REACTOME_THE_NLRP3_INFLAMMASOME	0.99	0.85	0.86	0.77	0.08	0.71
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.82	0.39	1.00	0.84	0.50	0.71
ST_INTERLEUKIN_4_PATHWAY	0.93	0.89	0.59	0.87	0.27	0.71
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.97	0.40	1.00	0.29	0.90	0.712
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.40	0.88	1.00	0.84	0.44	0.712
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.97	0.00	0.86	0.84	0.89	0.712
KEGG_ARACHIDONIC_ACID_METABOLISM	0.82	0.65	0.86	1.00	0.23	0.712
REACTOME_LIPOPROTEIN_METABOLISM	0.78	0.29	1.00	0.98	0.51	0.712
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.99	0.08	1.00	0.98	0.51	0.712
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.54	0.97	0.56	0.81	0.69	0.714
REACTOME_PI_3K_CASCADE	1.00	0.00	0.99	0.98	0.60	0.714
ST_G_ALPHA_S_PATHWAY	0.97	0.75	0.78	1.00	0.07	0.714
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.89	0.09	0.97	0.96	0.67	0.716
PID_INSULIN_GLUCOSE_PATHWAY	0.96	0.34	0.99	0.93	0.36	0.716
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.60	0.60	0.83	0.99	0.56	0.716
BIOCARTA_D4GDI_PATHWAY	1.00	0.81	0.48	0.95	0.34	0.716
BIOCARTA_PITX2_PATHWAY	0.97	0.32	0.71	0.95	0.64	0.718
REACTOME_PLATELET_HOMEOSTASIS	0.36	0.91	0.86	0.70	0.76	0.718
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.61	0.93	0.99	0.73	0.33	0.718
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.88	0.74	0.85	0.20	0.92	0.718
BIOCARTA_SET_PATHWAY	0.99	0.93	0.65	0.91	0.11	0.718
KEGG_MELANOGENESIS	0.63	0.31	0.97	0.88	0.80	0.718
KEGG_PROTEIN_EXPORT	0.82	0.62	0.55	0.77	0.83	0.718
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	0.97	0.43	0.76	0.94	0.50	0.72
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.96	0.83	0.57	0.93	0.31	0.72
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.99	0.69	0.76	0.63	0.53	0.72
BIOCARTA_CDMAC_PATHWAY	0.99	0.93	0.77	0.87	0.04	0.72
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.48	0.94	0.85	1.00	0.33	0.72
BIOCARTA_PML_PATHWAY	0.41	0.88	0.82	0.93	0.56	0.72
REACTOME_OPSINS	0.70	0.99	0.99	0.72	0.20	0.72
PID_GMCSF_PATHWAY	0.78	0.77	0.73	0.87	0.45	0.72
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.86	0.52	0.56	0.67	1.00	0.722
KEGG_RIBOFLAVIN_METABOLISM	0.41	0.88	0.90	0.93	0.49	0.722
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.36	0.92	0.54	0.92	0.87	0.722
BIOCARTA_CARDIACEGF_PATHWAY	0.99	0.88	0.81	0.85	0.08	0.722
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.17	0.77	0.88	0.88	0.92	0.724
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.97	0.55	0.66	0.73	0.71	0.724
BIOCARTA_EPONFKB_PATHWAY	0.95	0.20	0.93	1.00	0.54	0.724
SIG_CD40PATHWAYMAP	1.00	0.82	0.97	0.67	0.17	0.726
PID_S1P_S1P4_PATHWAY	0.96	0.85	0.81	0.81	0.20	0.726
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.10	0.62	0.94	0.98	0.99	0.726
REACTOME_ETHANOL_OXIDATION	0.99	0.68	0.99	0.78	0.20	0.728
PID_AR_TF_PATHWAY	0.50	0.80	0.92	0.99	0.43	0.728
REACTOME_MEIOTIC_SYNAPSIS	1.00	1.00	0.24	0.84	0.56	0.728
ST_STAT3_PATHWAY	0.97	0.90	0.56	0.99	0.22	0.728
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.43	0.88	1.00	0.84	0.50	0.73
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.96	1.00	0.61	0.34	0.74	0.73
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.85	0.36	1.00	0.67	0.77	0.73
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.93	0.42	1.00	0.32	0.98	0.73
REACTOME_NCAM1_INTERACTIONS	0.55	0.90	1.00	0.91	0.29	0.73
PID_RANBP2PATHWAY	0.99	0.56	0.38	0.87	0.86	0.732
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.68	0.87	0.97	0.80	0.34	0.732
REACTOME_INNATE_IMMUNE_SYSTEM	0.13	0.97	0.92	0.70	0.94	0.732
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.82	0.91	0.39	1.00	0.54	0.732
REACTOME_INTERFERON_SIGNALING	0.93	1.00	0.70	0.88	0.15	0.732
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.28	0.64	0.96	0.93	0.85	0.732
REACTOME_ION_CHANNEL_TRANSPORT	0.16	0.78	0.99	0.97	0.77	0.734
PID_IL1PATHWAY	1.00	1.00	0.97	0.40	0.30	0.734
REACTOME_ERKS_ARE_INACTIVATED	0.33	0.87	0.86	0.67	0.94	0.734
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.67	0.91	1.00	0.93	0.16	0.734
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.68	0.91	1.00	0.93	0.16	0.736
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.10	0.83	0.99	0.78	0.98	0.736
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.02	0.82	0.88	0.98	0.98	0.736
SA_MMP_CYTOKINE_CONNECTION	0.99	0.59	0.99	0.77	0.35	0.738
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.87	0.50	0.83	0.52	0.97	0.738
PID_NECTIN_PATHWAY	0.18	0.93	0.90	0.94	0.74	0.738
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.99	0.36	1.00	0.42	0.92	0.738
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.93	1.00	0.44	0.39	0.94	0.74
BIOCARTA_VEGF_PATHWAY	1.00	0.64	0.80	0.82	0.44	0.74
ST_WNT_BETA_CATENIN_PATHWAY	0.71	0.34	0.94	0.83	0.89	0.742
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.37	0.89	0.91	0.98	0.56	0.742
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.99	0.52	1.00	1.00	0.20	0.742
BIOCARTA_TCR_PATHWAY	0.87	0.93	0.83	0.81	0.28	0.744
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.96	0.43	0.99	0.85	0.49	0.744
BIOCARTA_PAR1_PATHWAY	0.86	0.98	0.88	0.82	0.19	0.746
REACTOME_MYOGENESIS	1.00	0.39	0.94	0.71	0.69	0.746
KEGG_BUTANOATE_METABOLISM	0.99	0.60	0.72	0.93	0.49	0.746
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.66	0.36	0.98	0.99	0.74	0.746
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.99	0.96	0.83	0.56	0.40	0.748
PID_IL12_2PATHWAY	0.97	1.00	0.85	0.81	0.11	0.748
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.96	0.52	0.99	0.87	0.40	0.748
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.99	0.77	0.63	0.70	0.65	0.748
BIOCARTA_TH1TH2_PATHWAY	0.86	0.97	0.93	0.39	0.59	0.748
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.49	1.00	0.96	0.76	0.53	0.748
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	1.00	1.00	0.00	0.79	0.95	0.748
REACTOME_INTERFERON_GAMMA_SIGNALING	0.99	0.94	0.98	0.67	0.16	0.748
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.25	0.59	0.98	0.98	0.95	0.75
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.86	0.94	0.98	0.89	0.08	0.75
REACTOME_COLLAGEN_FORMATION	0.99	1.00	0.84	0.35	0.57	0.75
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.82	0.20	0.84	1.00	0.89	0.75
REACTOME_GAP_JUNCTION_ASSEMBLY	0.90	0.94	1.00	0.67	0.24	0.75
BIOCARTA_CALCINEURIN_PATHWAY	0.90	0.37	0.64	0.87	0.98	0.752
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.84	0.59	0.70	0.93	0.71	0.754
BIOCARTA_FCER1_PATHWAY	0.53	0.70	0.83	0.94	0.78	0.756
KEGG_LYSOSOME	0.45	0.45	0.97	0.94	0.97	0.756
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.78	0.83	0.49	0.70	0.98	0.756
REACTOME_SYNTHESIS_OF_PE	0.90	0.95	0.91	0.84	0.18	0.756
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	1.00	0.12	1.00	1.00	0.66	0.756
BIOCARTA_MONOCYTE_PATHWAY	0.99	0.87	1.00	0.84	0.08	0.756
BIOCARTA_PPARA_PATHWAY	0.77	0.58	0.98	0.57	0.88	0.756
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.96	0.90	1.00	0.81	0.11	0.756
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.95	0.95	0.80	0.71	0.37	0.756
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	0.96	0.06	1.00	0.98	0.78	0.756
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.41	0.97	0.83	0.93	0.65	0.758
PID_WNT_NONCANONICAL_PATHWAY	0.86	0.98	0.94	0.82	0.19	0.758
REACTOME_SHC_MEDIATED_CASCADE	1.00	0.05	0.99	0.98	0.77	0.758
BIOCARTA_EIF2_PATHWAY	1.00	0.33	0.49	1.00	0.97	0.758
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.99	1.00	0.98	0.42	0.40	0.758
PID_THROMBIN_PAR4_PATHWAY	0.97	0.95	0.94	0.87	0.06	0.758
PID_RHODOPSIN_PATHWAY	0.83	0.53	0.86	1.00	0.57	0.758
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	1.00	0.95	0.99	0.64	0.22	0.76
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.67	1.00	1.00	0.99	0.14	0.76
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.96	0.16	0.99	0.77	0.92	0.76
PID_INTEGRIN2_PATHWAY	0.99	0.99	0.97	0.82	0.04	0.762
BIOCARTA_GRANULOCYTES_PATHWAY	0.99	0.43	1.00	0.99	0.40	0.762
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.51	0.42	0.97	0.92	1.00	0.764
REACTOME_ANDROGEN_BIOSYNTHESIS	0.50	0.70	0.82	0.84	0.96	0.764
BIOCARTA_NUCLEARRS_PATHWAY	0.66	0.80	0.94	0.94	0.49	0.766
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.97	0.37	0.99	0.93	0.57	0.766
PID_NCADHERINPATHWAY	1.00	0.65	0.98	0.98	0.23	0.768
PID_SYNDECAN_3_PATHWAY	0.55	0.84	0.58	0.98	0.89	0.768
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.53	0.62	0.78	0.93	0.98	0.768
BIOCARTA_GPCR_PATHWAY	0.95	0.82	0.91	0.87	0.29	0.768
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.97	0.83	0.66	0.87	0.51	0.768
KEGG_FATTY_ACID_METABOLISM	1.00	0.41	0.98	0.98	0.47	0.768
ST_GAQ_PATHWAY	0.36	0.74	0.94	0.87	0.93	0.768
BIOCARTA_AT1R_PATHWAY	0.90	0.71	0.79	0.95	0.49	0.768
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.67	0.95	0.88	0.63	0.71	0.768
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.70	1.00	1.00	1.00	0.15	0.77
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.60	0.82	1.00	1.00	0.44	0.772
PID_REG_GR_PATHWAY	0.98	0.73	0.90	0.58	0.67	0.772
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.76	0.58	0.90	0.95	0.68	0.774
REACTOME_MEIOSIS	1.00	1.00	0.16	0.76	0.95	0.774
PID_AR_NONGENOMIC_PATHWAY	0.71	0.63	0.88	0.94	0.71	0.774
KEGG_PRION_DISEASES	0.26	0.92	0.98	0.83	0.89	0.776
BIOCARTA_MYOSIN_PATHWAY	0.86	1.00	0.97	0.84	0.21	0.776
BIOCARTA_CFTR_PATHWAY	0.95	0.88	1.00	0.93	0.12	0.776
REACTOME_METABOLISM_OF_PORPHYRINS	0.41	0.93	0.91	0.98	0.65	0.776
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.99	0.65	0.94	0.56	0.74	0.776
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.55	0.83	0.98	0.95	0.58	0.778
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	0.97	0.62	0.73	1.00	0.57	0.778
BIOCARTA_CDC42RAC_PATHWAY	0.94	0.58	0.86	0.94	0.57	0.778
BIOCARTA_ACH_PATHWAY	0.99	0.32	0.91	1.00	0.67	0.778
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	1.00	0.71	0.94	0.94	0.30	0.778
BIOCARTA_CBL_PATHWAY	0.48	1.00	1.00	0.84	0.57	0.778
KEGG_STEROID_BIOSYNTHESIS	0.92	0.43	0.78	0.97	0.79	0.778
BIOCARTA_GABA_PATHWAY	0.86	0.99	0.74	0.95	0.35	0.778
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.78	0.26	0.88	0.98	1.00	0.78
KEGG_VIRAL_MYOCARDITIS	0.91	0.65	0.89	0.89	0.56	0.78
REACTOME_P2Y_RECEPTORS	0.99	0.73	0.86	1.00	0.32	0.78
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.96	0.94	0.99	0.99	0.02	0.78
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.97	0.52	0.90	0.80	0.72	0.782
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.92	0.54	0.99	0.82	0.64	0.782
BIOCARTA_NOS1_PATHWAY	0.84	0.38	0.94	0.77	0.98	0.782
PID_SYNDECAN_4_PATHWAY	0.57	0.67	0.94	0.87	0.87	0.784
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.57	1.00	0.83	0.98	0.54	0.784
KEGG_CALCIUM_SIGNALING_PATHWAY	0.70	0.46	0.99	1.00	0.77	0.784
REACTOME_POTASSIUM_CHANNELS	0.37	0.95	0.99	0.78	0.83	0.784
BIOCARTA_INTEGRIN_PATHWAY	0.93	0.90	0.98	0.77	0.35	0.786
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.72	0.78	0.72	0.86	0.85	0.786
REACTOME_TCR_SIGNALING	0.83	1.00	0.98	1.00	0.12	0.786
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.61	0.93	1.00	0.98	0.41	0.786
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.79	0.98	0.98	0.94	0.25	0.788
BIOCARTA_NO1_PATHWAY	1.00	0.54	0.98	0.97	0.45	0.788
BIOCARTA_LYM_PATHWAY	0.99	0.90	1.00	0.99	0.06	0.788
BIOCARTA_IL12_PATHWAY	0.92	0.90	0.77	0.84	0.51	0.788
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.13	0.94	0.97	1.00	0.91	0.79
REACTOME_METABOLISM_OF_RNA	0.93	1.00	0.95	0.35	0.72	0.79
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.82	0.90	1.00	1.00	0.24	0.792
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.84	0.97	0.97	0.94	0.24	0.792
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.67	0.42	0.99	0.93	0.96	0.794
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.88	0.65	0.79	0.87	0.78	0.794
KEGG_OTHER_GLYCAN_DEGRADATION	0.84	0.82	0.86	0.99	0.46	0.794
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.79	0.81	0.85	0.85	0.67	0.794
BIOCARTA_ARENRF2_PATHWAY	0.99	0.90	0.99	0.98	0.11	0.794
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.93	0.62	0.94	0.98	0.51	0.796
REACTOME_P38MAPK_EVENTS	0.99	0.44	0.97	1.00	0.58	0.796
BIOCARTA_EDG1_PATHWAY	0.99	0.59	0.96	0.98	0.47	0.798
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.99	0.88	1.00	0.73	0.39	0.798
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.60	0.91	0.82	0.68	0.98	0.798
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	0.99	0.27	1.00	0.84	0.89	0.798
BIOCARTA_RARRXR_PATHWAY	0.95	0.93	0.84	0.84	0.43	0.798
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.67	0.62	0.98	0.94	0.78	0.798
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.99	0.64	1.00	0.86	0.50	0.798
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	0.84	0.62	0.92	0.87	0.74	0.798
PID_S1P_S1P3_PATHWAY	1.00	0.70	0.95	0.84	0.51	0.8
BIOCARTA_PLCE_PATHWAY	0.96	0.90	1.00	0.99	0.15	0.8
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	0.97	0.30	1.00	0.95	0.78	0.8
BIOCARTA_NFAT_PATHWAY	1.00	0.73	0.98	0.44	0.86	0.802
REACTOME_MEIOTIC_RECOMBINATION	1.00	1.00	0.21	0.82	0.98	0.802
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.97	0.37	0.84	1.00	0.83	0.802
BIOCARTA_VDR_PATHWAY	0.99	0.57	0.93	0.94	0.58	0.802
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.79	0.72	1.00	0.59	0.91	0.802
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.38	0.90	0.97	0.94	0.82	0.802
REACTOME_NEURONAL_SYSTEM	0.37	1.00	1.00	0.65	0.99	0.802
ST_G_ALPHA_I_PATHWAY	0.90	0.55	0.85	0.93	0.79	0.804
REACTOME_TRYPTOPHAN_CATABOLISM	0.96	0.39	0.84	0.85	0.98	0.804
BIOCARTA_CTL_PATHWAY	0.99	0.87	1.00	0.99	0.18	0.806
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	0.99	0.62	0.77	0.82	0.83	0.806
ST_TYPE_I_INTERFERON_PATHWAY	0.89	0.69	0.71	0.96	0.78	0.806
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.95	1.00	0.98	0.98	0.13	0.808
ST_GRANULE_CELL_SURVIVAL_PATHWAY	1.00	1.00	0.96	0.97	0.11	0.808
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	0.99	0.87	1.00	0.87	0.31	0.808
KEGG_LEISHMANIA_INFECTION	0.96	0.87	0.82	0.79	0.60	0.808
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.95	0.67	0.94	0.76	0.73	0.81
PID_INTEGRIN_A4B1_PATHWAY	1.00	0.58	0.95	0.98	0.54	0.81
PID_CD40_PATHWAY	0.86	0.76	0.94	0.94	0.55	0.81
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	0.99	0.92	0.95	0.76	0.43	0.81
REACTOME_METABOLISM_OF_PROTEINS	0.33	0.91	0.89	0.96	0.96	0.81
PID_CD8TCRDOWNSTREAMPATHWAY	0.94	1.00	1.00	1.00	0.11	0.81
ST_JNK_MAPK_PATHWAY	0.86	0.52	0.91	0.84	0.93	0.812
REACTOME_RAP1_SIGNALLING	0.96	0.83	0.86	0.95	0.46	0.812
REACTOME_REGULATION_OF_IFNA_SIGNALING	0.70	0.90	0.99	0.91	0.57	0.814
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.99	0.64	1.00	0.93	0.51	0.814
REACTOME_GAP_JUNCTION_TRAFFICKING	1.00	1.00	1.00	0.98	0.09	0.814
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.80	0.85	0.88	0.54	1.00	0.814
BIOCARTA_CSK_PATHWAY	0.99	0.91	1.00	1.00	0.17	0.814
ST_ERK1_ERK2_MAPK_PATHWAY	0.96	1.00	0.94	0.43	0.75	0.816
BIOCARTA_CTLA4_PATHWAY	0.99	1.00	0.92	0.99	0.18	0.816
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.96	0.89	0.90	0.99	0.34	0.816
PID_TCRCALCIUMPATHWAY	0.99	0.99	0.99	0.82	0.29	0.816
BIOCARTA_RELA_PATHWAY	0.99	0.87	0.91	0.84	0.47	0.816
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	1.00	1.00	0.74	0.39	0.96	0.818
BIOCARTA_THELPER_PATHWAY	1.00	0.97	1.00	1.00	0.12	0.818
BIOCARTA_41BB_PATHWAY	0.97	0.91	0.77	0.87	0.57	0.818
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0.90	0.77	0.97	0.49	0.96	0.818
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.95	0.95	1.00	0.93	0.27	0.82
REACTOME_SIGNALING_BY_WNT	0.65	0.51	0.98	1.00	0.96	0.82
REACTOME_ZINC_TRANSPORTERS	0.99	0.22	1.00	1.00	0.89	0.82
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.75	0.90	0.66	0.92	0.88	0.822
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	1.00	0.87	0.88	1.00	0.36	0.822
