Gene Set	Basal	Her2	LumA	LumB	Average AUC
BIOCARTA_EIF4_PATHWAY	0.96903479	0.82962963	0.84535873	0.76463351	0.852164165
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	0.97112233	0.80898990	0.87030583	0.75756006	0.85199453
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.93784614	0.77760943	0.91511159	0.77610723	0.8516685975
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.97052750	0.83589226	0.84837306	0.75128853	0.8515203375
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.96501684	0.80878788	0.85423204	0.77783605	0.8514682025
PID_WNT_CANONICAL_PATHWAY	0.94548175	0.85353535	0.85038528	0.75628723	0.8514224025
REACTOME_GLUTATHIONE_CONJUGATION	0.95356902	0.88925926	0.83426159	0.72711733	0.8510518
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.94447811	0.79511785	0.87230806	0.79229474	0.85104969
BIOCARTA_LEPTIN_PATHWAY	0.94855219	0.83531987	0.83380844	0.78604636	0.850931715
PID_P38_MK2PATHWAY	0.94671156	0.79808081	0.88927616	0.76954804	0.8509041425
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	0.93464646	0.84575758	0.86450473	0.75833981	0.850812145
REACTOME_SIGNAL_ATTENUATION	0.94279461	0.83595960	0.84944105	0.77345247	0.8504119325
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.93436792	0.81892256	0.88698048	0.76126651	0.8503843675
BIOCARTA_TCR_PATHWAY	0.96354658	0.80767677	0.86259033	0.76705517	0.8502172125
BIOCARTA_INSULIN_PATHWAY	0.94709315	0.81720539	0.84249611	0.79356384	0.8500896225
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	0.95204265	0.86622896	0.81353256	0.76842139	0.85005639
PID_IL8CXCR1_PATHWAY	0.96378227	0.85114478	0.84455424	0.74048174	0.8499907575
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.95129068	0.84494949	0.87442009	0.72893680	0.849899265
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.95503928	0.85303030	0.86055216	0.73065798	0.84981993
BIOCARTA_AKAP95_PATHWAY	0.95398429	0.75387205	0.91552082	0.77577053	0.8497869225
BIOCARTA_MET_PATHWAY	0.95774411	0.82097643	0.86143051	0.75853406	0.8496712775
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.89125701	0.87026936	0.85279075	0.78427868	0.84964895
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.94573513	0.83632997	0.83091787	0.78529075	0.84956843
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	0.90564534	0.85632997	0.88123927	0.75495985	0.8495436075
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.95729517	0.85383838	0.82420250	0.76265452	0.8494976425
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	0.92613917	0.79218855	0.87153951	0.80791893	0.84944654
KEGG_PROTEASOME	0.96554433	0.86047138	0.85785124	0.71294354	0.8492026225
PID_WNT_NONCANONICAL_PATHWAY	0.96687991	0.80629630	0.85913882	0.76410256	0.8491043975
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	0.95363636	0.89387205	0.81452869	0.73398731	0.8490061025
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.97464646	0.84259259	0.82775582	0.75094300	0.8489844675
PID_UPA_UPAR_PATHWAY	0.95382716	0.81734007	0.86633729	0.75826047	0.8489412475
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.97102132	0.80397306	0.89297121	0.72752447	0.848872515
BIOCARTA_ECM_PATHWAY	0.95057239	0.78609428	0.86321116	0.79545455	0.848833095
BIOCARTA_EDG1_PATHWAY	0.96029181	0.82952862	0.85582904	0.74861435	0.848565955
REACTOME_GLYCOLYSIS	0.97671156	0.81831650	0.86553679	0.73361176	0.8485441525
BIOCARTA_TGFB_PATHWAY	0.96414141	0.86828283	0.82208248	0.73878254	0.848322315
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.96804714	0.79582492	0.85112988	0.77818570	0.84829691
KEGG_TRYPTOPHAN_METABOLISM	0.93573513	0.85090909	0.85986545	0.74643227	0.848235485
REACTOME_NEPHRIN_INTERACTIONS	0.97936027	0.82070707	0.82029185	0.77252007	0.848219815
REACTOME_TCR_SIGNALING	0.97601571	0.79451178	0.87192877	0.75033023	0.8481966225
BIOCARTA_INTEGRIN_PATHWAY	0.96865320	0.80676768	0.84422685	0.77312225	0.848192495
BIOCARTA_MEF2D_PATHWAY	0.94872054	0.83902357	0.83904659	0.76579254	0.84814581
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.95221100	0.70565657	0.91833353	0.81581844	0.848004885
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.96590348	0.84420875	0.84643870	0.73473841	0.847822335
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.96030303	0.82609428	0.85631213	0.74821937	0.8477322025
REACTOME_REGULATORY_RNA_PATHWAYS	0.94726150	0.82956229	0.88297800	0.73081456	0.8476540875
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	0.94907969	0.85867054	0.83317563	0.74940992	0.847583945
PID_LPA4_PATHWAY	0.95066218	0.87858586	0.80588294	0.75439653	0.8473818775
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.96387205	0.84565657	0.82062722	0.75926161	0.8473543625
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.97033670	0.77329966	0.85744999	0.78749029	0.84714416
BIOCARTA_BCR_PATHWAY	0.97032548	0.81124579	0.85992334	0.74607615	0.84689269
ST_MYOCYTE_AD_PATHWAY	0.96673401	0.83279461	0.86496986	0.72305750	0.846888995
PID_NECTIN_PATHWAY	0.97607183	0.80343434	0.86156426	0.74573297	0.84670085
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.97703704	0.82033670	0.84008464	0.74894457	0.8466007375
PID_SYNDECAN_2_PATHWAY	0.96116723	0.81437710	0.86418334	0.74638047	0.846527035
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.96166105	0.79225589	0.87288098	0.75895493	0.8464382125
BIOCARTA_ERK_PATHWAY	0.97142536	0.75740741	0.87308660	0.78275706	0.8461691075
KEGG_O_GLYCAN_BIOSYNTHESIS	0.97202020	0.82363636	0.83633769	0.75207082	0.8460162675
REACTOME_PYRUVATE_METABOLISM	0.96897868	0.86114478	0.83781291	0.71581844	0.8459387025
REACTOME_SIGNAL_AMPLIFICATION	0.97875421	0.77208754	0.86946940	0.76319606	0.8458768025
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.95178451	0.84373737	0.80841618	0.77934473	0.8458206975
BIOCARTA_NTHI_PATHWAY	0.94857464	0.85700337	0.82529245	0.75224683	0.8457793225
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.95931538	0.76309764	0.84611530	0.81449106	0.845754845
REACTOME_DARPP_32_EVENTS	0.93744108	0.82531987	0.85942628	0.76072909	0.84572908
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.94506173	0.84390572	0.82315447	0.77036390	0.845621455
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.97421998	0.83636364	0.84566615	0.72544030	0.8454225175
BIOCARTA_AKT_PATHWAY	0.93796857	0.82693603	0.86163413	0.75300440	0.8448857825
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.93620651	0.81905724	0.84871641	0.77528300	0.84481579
PID_CD40_PATHWAY	0.96521886	0.84077441	0.84621512	0.72576405	0.84449311
PID_INTEGRIN4_PATHWAY	0.94419753	0.82993266	0.84998203	0.75316628	0.844319625
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.90310887	0.92393939	0.81713578	0.73278296	0.84424175
BIOCARTA_PYK2_PATHWAY	0.95454545	0.79094276	0.86214517	0.76929473	0.8442320275
BIOCARTA_P53HYPOXIA_PATHWAY	0.94079686	0.83441077	0.83771709	0.76377881	0.8441758825
SA_B_CELL_RECEPTOR_COMPLEXES	0.97756453	0.80521886	0.85431589	0.73920616	0.84407636
BIOCARTA_PS1_PATHWAY	0.96838384	0.79205387	0.85963189	0.75589696	0.84399164
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.96338945	0.78441077	0.86211190	0.76552059	0.8438581775
KEGG_RNA_POLYMERASE	0.96707071	0.79016835	0.86485008	0.75163582	0.84343124
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	0.96428732	0.82619529	0.83561504	0.74729345	0.843347775
BIOCARTA_TOB1_PATHWAY	0.94428732	0.87235690	0.82043159	0.73576970	0.8432113775
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.97768799	0.78895623	0.82931289	0.77683890	0.8431990025
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.94251403	0.83010101	0.84577594	0.75427350	0.84316612
SA_CASPASE_CASCADE	0.95801347	0.81915825	0.85473510	0.74062419	0.8431327525
BIOCARTA_IGF1_PATHWAY	0.94708193	0.79515152	0.84708149	0.78263403	0.8429872425
REACTOME_ARMS_MEDIATED_ACTIVATION	0.90582492	0.82828283	0.88601296	0.75151515	0.842908965
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	0.96033670	0.82222222	0.84734499	0.74097384	0.8427194375
PID_CD8TCRDOWNSTREAMPATHWAY	0.96869809	0.82272727	0.83167844	0.74761720	0.84268025
REACTOME_LIPOPROTEIN_METABOLISM	0.96498316	0.87457912	0.80058889	0.73051023	0.84266535
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	0.93409652	0.82026936	0.82844452	0.78778343	0.8426484575
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.96131313	0.83390572	0.83759732	0.73688164	0.8424244525
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.97108855	0.76508418	0.86045525	0.77244237	0.8422675875
REACTOME_TIE2_SIGNALING	0.92723906	0.88828283	0.82188486	0.73142968	0.8422091075
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.97326599	0.75629630	0.88052262	0.75867003	0.842188735
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	0.92787879	0.81478114	0.85070667	0.77527195	0.8421596375
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.95569024	0.81673401	0.82830079	0.76770914	0.842108545
PID_INTEGRIN_CS_PATHWAY	0.95526375	0.80558923	0.84932926	0.75807355	0.8420639475
KEGG_HISTIDINE_METABOLISM	0.96591470	0.84515152	0.83569090	0.71969049	0.8416119025
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	0.96446689	0.79666667	0.85959197	0.74555815	0.84157092
PID_IL23PATHWAY	0.93658810	0.80326599	0.86102328	0.76517859	0.84151399
BIOCARTA_TNFR2_PATHWAY	0.95424242	0.77939394	0.85325588	0.77909220	0.84149611
BIOCARTA_MYOSIN_PATHWAY	0.96722783	0.76498316	0.85719447	0.77485029	0.8410639375
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.93419753	0.84676768	0.81213119	0.77106143	0.8410394575
REACTOME_EGFR_DOWNREGULATION	0.97126824	0.75016835	0.84586178	0.79642580	0.8409310425
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.92787879	0.83777778	0.85670140	0.74094147	0.84082486
PID_S1P_S1P2_PATHWAY	0.95452301	0.78791246	0.84957680	0.77090132	0.8407283975
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.95842873	0.81077441	0.84856869	0.74416602	0.8404844625
BIOCARTA_IL7_PATHWAY	0.92056117	0.84067340	0.86491197	0.73574204	0.840472145
REACTOME_SIGNALING_BY_NOTCH3	0.93042649	0.85202020	0.84984030	0.72935120	0.8404095475
REACTOME_SIGNALING_BY_NOTCH2	0.92592593	0.84548822	0.85347680	0.73670681	0.84039944
ST_GA12_PATHWAY	0.96130191	0.78057239	0.85338842	0.76611629	0.8403447525
PID_LYMPHANGIOGENESIS_PATHWAY	0.95196409	0.79962963	0.83760730	0.77178840	0.840247355
REACTOME_REGULATION_OF_KIT_SIGNALING	0.97597082	0.79030303	0.83136104	0.76227014	0.8399762575
BIOCARTA_ACTINY_PATHWAY	0.95469136	0.84272727	0.84928135	0.71283994	0.83988498
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.90296296	0.84114478	0.83036491	0.78499741	0.839867515
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.95189675	0.77168350	0.85685312	0.77834464	0.8396945025
SA_PTEN_PATHWAY	0.96097643	0.82750842	0.83429353	0.73595401	0.8396830975
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.95995511	0.84296296	0.79895397	0.75663688	0.83962723
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	0.94089787	0.82030303	0.85407035	0.74312354	0.8395986975
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.97662177	0.83026936	0.84476784	0.70595053	0.839402375
BIOCARTA_FMLP_PATHWAY	0.94887767	0.80377104	0.85308620	0.75140423	0.839284785
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.95945006	0.81902357	0.84215874	0.73463481	0.838816795
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	0.91658810	0.81737374	0.88988502	0.73115773	0.8387511475
PID_INTEGRIN_A4B1_PATHWAY	0.94406285	0.84579125	0.85716453	0.70777648	0.8386987775
PID_ARF6DOWNSTREAMPATHWAY	0.94227834	0.78228956	0.84720925	0.78236856	0.8385364275
BIOCARTA_CXCR4_PATHWAY	0.92547699	0.81663300	0.85585899	0.75608003	0.8385122525
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.95932660	0.83484848	0.82262147	0.73695934	0.8384389725
PID_TOLL_ENDOGENOUS_PATHWAY	0.96716049	0.80478114	0.85574320	0.72549858	0.8382958525
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.96753086	0.78111111	0.84393341	0.75909738	0.83791819
KEGG_REGULATION_OF_AUTOPHAGY	0.94351291	0.81686869	0.83696251	0.75346413	0.83770206
BIOCARTA_MTOR_PATHWAY	0.96703704	0.79353535	0.84638014	0.74266382	0.8374040875
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.94938272	0.77831650	0.84655647	0.77456029	0.837203995
PID_P38GAMMADELTAPATHWAY	0.95869809	0.77323232	0.86593471	0.75068635	0.8371378675
REACTOME_INFLAMMASOMES	0.94813692	0.81835017	0.86866491	0.71319606	0.837087015
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.96340067	0.79178451	0.84900787	0.74292929	0.836780585
PID_NCADHERINPATHWAY	0.93400673	0.84202020	0.84940512	0.72167832	0.8367775925
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.93896745	0.81114478	0.84694574	0.74988345	0.836735355
BIOCARTA_ERK5_PATHWAY	0.94400673	0.83245791	0.82933086	0.74090909	0.8366761475
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.92189675	0.81885522	0.81945143	0.78649314	0.836674135
REACTOME_ERK_MAPK_TARGETS	0.96974186	0.75969697	0.85239150	0.76453639	0.83659168
BIOCARTA_RB_PATHWAY	0.94171706	0.73905724	0.90594482	0.75931753	0.8365091625
BIOCARTA_IL1R_PATHWAY	0.95077441	0.79360269	0.83874826	0.76289821	0.8365058925
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0.96204265	0.86952862	0.83308979	0.68054261	0.8363009175
REACTOME_SIGNALING_BY_NOTCH4	0.93435466	0.83861953	0.84583184	0.72638565	0.83629792
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.95138047	0.79713805	0.82586338	0.77044160	0.836205875
PID_S1P_S1P1_PATHWAY	0.94582492	0.78959596	0.85978760	0.74956617	0.8361936625
PID_BETACATENIN_DEG_PATHWAY	0.97200898	0.83717172	0.81437098	0.72072002	0.836067925
PID_IL1PATHWAY	0.94039282	0.75616162	0.85762367	0.79002614	0.8360510625
SA_FAS_SIGNALING	0.91832772	0.86824916	0.83939793	0.71807089	0.836011425
PID_SYNDECAN_3_PATHWAY	0.94962963	0.78141414	0.85704276	0.75540016	0.8358716725
BIOCARTA_TFF_PATHWAY	0.94525253	0.78872054	0.84105482	0.76842139	0.83586232
PID_IL5_PATHWAY	0.96333333	0.80457912	0.84001278	0.73476961	0.83567371
SA_G2_AND_M_PHASES	0.91419753	0.73707071	0.91440492	0.77423595	0.8349772775
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.92406285	0.82962963	0.83112548	0.75442066	0.834809655
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	0.96470258	0.75632997	0.84804767	0.76940481	0.8346212575
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.92799102	0.80047138	0.84604277	0.76393336	0.8346096325
REACTOME_SYNTHESIS_OF_PA	0.96732884	0.78828283	0.81526730	0.76749547	0.83459361
PID_IL12_STAT4PATHWAY	0.95493827	0.76087542	0.85099413	0.76856188	0.833842425
REACTOME_CGMP_EFFECTS	0.93020202	0.77649832	0.83806644	0.78902486	0.83344791
ST_ERK1_ERK2_MAPK_PATHWAY	0.96121212	0.72175084	0.85446161	0.79584220	0.8333166925
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.96118967	0.75131313	0.85005190	0.77014139	0.8331740225
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.94537598	0.78946128	0.84549247	0.75080290	0.8327831575
BIOCARTA_HCMV_PATHWAY	0.95469136	0.80016835	0.85210005	0.72354960	0.83262734
PID_PDGFRAPATHWAY	0.93392817	0.75488215	0.86286892	0.77819218	0.832467855
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.95615039	0.79033670	0.86536046	0.71757317	0.83235518
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.96267116	0.79811448	0.84059768	0.72797850	0.832340455
BIOCARTA_IL2_PATHWAY	0.93998878	0.83104377	0.85988142	0.69815462	0.8322671475
BIOCARTA_VIP_PATHWAY	0.92043771	0.81552189	0.83801254	0.75455840	0.832132635
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.94421998	0.81067340	0.83903461	0.73413623	0.832016055
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.94555556	0.83656566	0.82569769	0.72002641	0.83196133
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.95502806	0.73353535	0.84525292	0.79384874	0.8319162675
PID_TCRCALCIUMPATHWAY	0.95197531	0.75508418	0.84471327	0.77552448	0.83182431
REACTOME_ACTIVATION_OF_RAC	0.97121212	0.73185185	0.85370903	0.77035742	0.831782605
BIOCARTA_NFKB_PATHWAY	0.95046016	0.79367003	0.83755340	0.74518260	0.8317165475
SA_PROGRAMMED_CELL_DEATH	0.94983165	0.78986532	0.86118298	0.72595830	0.8317095625
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	0.95796857	0.73804714	0.85468519	0.77430717	0.8312520175
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.97078563	0.82707071	0.80465325	0.72189684	0.8311016075
REACTOME_RAF_MAP_KINASE_CASCADE	0.87205795	0.81517396	0.88980716	0.74550164	0.8306351775
PID_P38_MKK3_6PATHWAY	0.95125701	0.77090909	0.84045350	0.75953768	0.83053932
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	0.96603816	0.74619529	0.87610293	0.73366591	0.8305005725
REACTOME_SYNTHESIS_OF_PC	0.94675645	0.79077441	0.82665189	0.75773763	0.830480095
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	0.88621773	0.81505051	0.90101609	0.71928257	0.830391725
REACTOME_MRNA_3_END_PROCESSING	0.95260382	0.77077441	0.85973503	0.73822844	0.830335425
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.94272727	0.73057239	0.88978321	0.75749806	0.8301452325
PID_HDAC_CLASSIII_PATHWAY	0.91104377	0.75595960	0.88657923	0.76662782	0.830052605
BIOCARTA_GCR_PATHWAY	0.91497194	0.84363636	0.79778816	0.76344211	0.8299596425
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.95890011	0.77710438	0.85897712	0.72462366	0.8299013175
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.96108866	0.85205387	0.80175670	0.70356773	0.82961674
KEGG_FOLATE_BIOSYNTHESIS	0.91317621	0.74656566	0.87471753	0.78347578	0.829483795
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.94791246	0.80619529	0.81909521	0.74465812	0.82946527
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	0.95340067	0.75882155	0.86742923	0.73777519	0.82935666
KEGG_PHENYLALANINE_METABOLISM	0.89416386	0.83720539	0.87621583	0.70979668	0.82934544
REACTOME_MRNA_CAPPING	0.95876543	0.76528620	0.87588334	0.71635587	0.82907271
REACTOME_SIGNALING_BY_HIPPO	0.97113356	0.75242424	0.81758294	0.77509065	0.8290578475
PID_INTEGRIN2_PATHWAY	0.94896099	0.74276094	0.84428075	0.77913282	0.828783875
BIOCARTA_PTEN_PATHWAY	0.96208754	0.84942761	0.81563660	0.68747086	0.8286556525
BIOCARTA_CCR5_PATHWAY	0.91135802	0.79319865	0.85654303	0.75264828	0.828436995
REACTOME_SIGNALING_BY_NODAL	0.94728395	0.85536850	0.78983711	0.72097902	0.828367145
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.93819304	0.78562290	0.87417056	0.71509972	0.828271555
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.95997755	0.75316498	0.85785146	0.74142709	0.82810527
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.93885522	0.85528620	0.81229089	0.70571017	0.82803562
KEGG_RETINOL_METABOLISM	0.97164983	0.77525253	0.82705514	0.73784641	0.8279509775
REACTOME_IL_6_SIGNALING	0.92662177	0.80797980	0.84066755	0.73604636	0.82782887
BIOCARTA_IL3_PATHWAY	0.90781598	0.81501684	0.85169681	0.73571614	0.8275614425
REACTOME_PURINE_SALVAGE	0.95540965	0.76905724	0.85207011	0.73347559	0.8275031475
BIOCARTA_IL22BP_PATHWAY	0.89361392	0.81775635	0.86688027	0.73105413	0.8273261675
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	0.96716049	0.76656566	0.84707151	0.72672883	0.8268816225
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.95081930	0.84501684	0.80552162	0.70560088	0.82673966
PID_DNAPK_PATHWAY	0.96460157	0.77181818	0.84700563	0.72349132	0.826729175
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.96729517	0.73309764	0.87193876	0.73457006	0.8267254075
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.97469136	0.81417508	0.81828762	0.69947082	0.82665622
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.95988777	0.77316498	0.83810237	0.73529938	0.826613625
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.93722783	0.75979798	0.86133669	0.74805750	0.826605
BIOCARTA_CALCINEURIN_PATHWAY	0.93329966	0.80282828	0.83607019	0.73089226	0.8257725975
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.94581369	0.79080808	0.84665629	0.71899767	0.8255689325
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.94940516	0.78279461	0.84450433	0.72486402	0.82539203
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.92285073	0.82616162	0.80254122	0.74882802	0.8250953975
BIOCARTA_EPO_PATHWAY	0.94903479	0.79346801	0.84368986	0.71399896	0.825047905
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.95028058	0.81262626	0.80771350	0.72949882	0.82502979
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.95141414	0.84606061	0.77654010	0.72460502	0.8246549675
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	0.92259259	0.86609428	0.81499980	0.69389407	0.824395185
REACTOME_PACKAGING_OF_TELOMERE_ENDS	0.90695847	0.78478114	0.88924134	0.71631054	0.8243228725
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.94488215	0.75222222	0.87046353	0.72940300	0.824242725
BIOCARTA_LONGEVITY_PATHWAY	0.91748597	0.85619529	0.78838783	0.73475136	0.8242051125
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.94901235	0.72727273	0.84850082	0.76990417	0.8236725175
BIOCARTA_NOS1_PATHWAY	0.93561167	0.81895623	0.80074660	0.73873996	0.823513615
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.93662177	0.76255892	0.86173793	0.73269878	0.82340435
REACTOME_PERK_REGULATED_GENE_EXPRESSION	0.91305275	0.77814815	0.85580908	0.74643227	0.8233605625
BIOCARTA_GATA3_PATHWAY	0.96230079	0.76720539	0.82473749	0.73873996	0.8232459075
REACTOME_ERKS_ARE_INACTIVATED	0.95955107	0.74148148	0.83015331	0.76161616	0.823200505
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.95295174	0.81855219	0.79878828	0.72184667	0.82303472
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.96579125	0.76572391	0.82884777	0.73174048	0.8230258525
BIOCARTA_SHH_PATHWAY	0.95383838	0.76006734	0.83537350	0.74279155	0.8230176925
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.93465769	0.81491582	0.78438536	0.75680523	0.822691025
BIOCARTA_TID_PATHWAY	0.96552189	0.69673401	0.84537869	0.78257576	0.8225525875
KEGG_PROTEIN_EXPORT	0.93544332	0.77101010	0.84073608	0.74253432	0.822430955
PID_INTEGRIN_A9B1_PATHWAY	0.94359147	0.78447811	0.81050226	0.75113784	0.82242742
