Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.81	0.77	0.54	0.91	0.33	0.672
REACTOME_GAB1_SIGNALOSOME	0.95	0.06	0.96	0.94	0.45	0.672
KEGG_ACUTE_MYELOID_LEUKEMIA	0.78	0.38	0.55	0.65	1.00	0.672
REACTOME_METABOLISM_OF_PROTEINS	0.47	0.94	0.96	0.85	0.14	0.672
REACTOME_RNA_POL_II_TRANSCRIPTION	0.93	0.96	0.47	1.00	0.00	0.672
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.71	0.44	0.80	0.94	0.48	0.674
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.39	0.66	0.99	0.94	0.39	0.674
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.15	0.81	0.97	0.98	0.47	0.676
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.41	0.92	0.81	0.73	0.51	0.676
BIOCARTA_RHO_PATHWAY	0.95	0.51	0.99	0.75	0.18	0.676
PID_AJDISS_2PATHWAY	0.68	0.21	0.96	0.94	0.59	0.676
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.55	0.79	0.95	1.00	0.09	0.676
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.41	0.70	0.99	0.85	0.43	0.676
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	1.00	0.10	0.99	0.86	0.43	0.676
BIOCARTA_HDAC_PATHWAY	1.00	0.34	0.97	0.24	0.83	0.676
PID_RANBP2PATHWAY	0.99	0.44	0.41	0.85	0.70	0.678
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.32	0.84	1.00	0.72	0.51	0.678
PID_CD8TCRPATHWAY	0.99	0.40	1.00	1.00	0.00	0.678
BIOCARTA_TCAPOPTOSIS_PATHWAY	0.97	0.84	0.99	0.54	0.05	0.678
REACTOME_MEIOTIC_SYNAPSIS	1.00	0.99	0.14	0.58	0.68	0.678
PID_INTEGRIN_A9B1_PATHWAY	0.76	0.39	0.95	0.73	0.56	0.678
REACTOME_HS_GAG_DEGRADATION	0.95	0.18	0.66	0.90	0.71	0.68
REACTOME_SIGNALING_BY_NOTCH4	0.87	0.14	0.70	0.90	0.79	0.68
PID_LIS1PATHWAY	0.86	0.45	0.78	0.84	0.47	0.68
REACTOME_MEIOSIS	1.00	0.94	0.12	0.62	0.72	0.68
KEGG_PROTEIN_EXPORT	0.79	0.42	0.68	0.91	0.60	0.68
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.79	0.77	0.83	0.59	0.42	0.68
REACTOME_SIGNALING_BY_ILS	0.67	0.90	0.73	0.95	0.16	0.682
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.98	0.72	0.67	0.46	0.58	0.682
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.56	0.90	0.99	0.82	0.14	0.682
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.41	0.95	0.91	0.49	0.65	0.682
KEGG_PARKINSONS_DISEASE	0.98	0.70	0.65	0.93	0.16	0.684
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.82	0.43	0.98	0.44	0.75	0.684
REACTOME_SIGNAL_AMPLIFICATION	0.31	0.98	0.96	0.84	0.34	0.686
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.76	0.62	0.88	0.28	0.89	0.686
PID_INTEGRIN2_PATHWAY	1.00	1.00	0.99	0.44	0.00	0.686
REACTOME_DEADENYLATION_OF_MRNA	0.87	0.75	0.37	0.94	0.50	0.686
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.43	1.00	0.99	0.52	0.49	0.686
REACTOME_PI3K_CASCADE	0.99	0.00	0.80	0.65	0.99	0.686
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	1.00	0.04	0.99	0.95	0.45	0.686
REACTOME_GAP_JUNCTION_ASSEMBLY	0.91	0.89	0.99	0.38	0.26	0.686
REACTOME_SIGNALING_BY_NOTCH3	0.90	0.12	0.70	0.90	0.82	0.688
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.37	0.73	0.84	0.59	0.91	0.688
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.30	0.72	0.95	0.96	0.51	0.688
PID_ALK1PATHWAY	1.00	0.22	0.97	0.94	0.32	0.69
PID_THROMBIN_PAR4_PATHWAY	0.88	0.86	0.95	0.58	0.18	0.69
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	0.99	0.60	0.77	1.00	0.10	0.692
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.93	0.02	0.95	0.95	0.61	0.692
ST_JAK_STAT_PATHWAY	0.49	0.76	0.44	0.81	0.96	0.692
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.37	0.91	0.82	0.85	0.51	0.692
REACTOME_GPCR_LIGAND_BINDING	0.22	1.00	1.00	0.99	0.25	0.692
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	0.99	0.50	0.80	0.90	0.27	0.692
PID_SYNDECAN_4_PATHWAY	0.71	0.57	0.97	0.71	0.51	0.694
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.95	0.56	0.99	0.89	0.08	0.694
PID_AR_NONGENOMIC_PATHWAY	0.92	0.61	0.97	0.94	0.03	0.694
BIOCARTA_NGF_PATHWAY	0.94	0.86	0.77	0.85	0.05	0.694
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.43	0.94	0.55	0.98	0.58	0.696
REACTOME_P38MAPK_EVENTS	1.00	0.18	0.97	0.97	0.36	0.696
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.65	0.90	1.00	0.93	0.00	0.696
REACTOME_IL_7_SIGNALING	1.00	0.67	0.79	0.97	0.05	0.696
BIOCARTA_COMP_PATHWAY	0.96	0.72	0.80	0.49	0.51	0.696
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.99	0.01	0.85	0.81	0.82	0.696
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.52	0.80	0.37	0.92	0.87	0.696
BIOCARTA_IL4_PATHWAY	0.91	0.23	0.94	0.94	0.47	0.698
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	1.00	0.90	0.65	0.60	0.34	0.698
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.44	0.98	0.97	0.64	0.47	0.7
BIOCARTA_HCMV_PATHWAY	0.60	0.76	0.51	0.92	0.71	0.7
REACTOME_PI3K_AKT_ACTIVATION	1.00	0.00	0.99	0.67	0.85	0.702
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.21	0.83	0.99	0.97	0.51	0.702
REACTOME_INTERFERON_SIGNALING	0.98	0.82	0.74	0.68	0.29	0.702
REACTOME_REGULATION_OF_APOPTOSIS	0.71	0.28	0.97	1.00	0.55	0.702
REACTOME_PYRIMIDINE_CATABOLISM	0.89	0.64	0.99	1.00	0.00	0.704
PID_INTEGRIN3_PATHWAY	0.35	0.57	1.00	0.76	0.84	0.704
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	1.00	1.00	0.00	0.99	0.53	0.704
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0.93	0.69	0.69	0.68	0.53	0.704
REACTOME_NEURONAL_SYSTEM	0.56	0.93	1.00	0.68	0.35	0.704
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.56	0.90	0.72	0.52	0.82	0.704
BIOCARTA_TALL1_PATHWAY	0.96	0.73	0.82	0.94	0.07	0.704
REACTOME_METABOLISM_OF_RNA	0.78	1.00	0.91	0.51	0.33	0.706
PID_SYNDECAN_2_PATHWAY	0.95	0.55	0.97	0.98	0.09	0.708
BIOCARTA_EGFR_SMRTE_PATHWAY	0.46	0.77	0.82	0.98	0.51	0.708
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.93	0.71	0.64	1.00	0.26	0.708
PID_TCRRASPATHWAY	0.97	0.83	0.85	0.88	0.01	0.708
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	0.99	0.70	0.97	0.81	0.07	0.708
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.42	0.92	0.83	0.98	0.39	0.708
REACTOME_LIPOPROTEIN_METABOLISM	0.88	0.28	1.00	0.93	0.45	0.708
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.92	0.87	0.62	0.87	0.27	0.71
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	1.00	0.12	1.00	0.97	0.46	0.71
BIOCARTA_LECTIN_PATHWAY	0.99	0.77	0.82	0.70	0.27	0.71
REACTOME_SIGNALING_BY_GPCR	0.43	0.98	1.00	1.00	0.14	0.71
PID_RHODOPSIN_PATHWAY	0.57	0.48	0.92	1.00	0.58	0.71
BIOCARTA_GSK3_PATHWAY	0.93	0.84	0.47	0.80	0.51	0.71
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.93	0.62	0.49	0.93	0.59	0.712
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	0.97	0.58	0.77	0.97	0.27	0.712
ST_P38_MAPK_PATHWAY	0.95	0.80	0.71	0.27	0.83	0.712
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.79	0.30	0.75	0.89	0.84	0.714
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.94	0.52	0.94	0.72	0.45	0.714
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.61	0.44	0.98	0.90	0.64	0.714
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.96	0.45	0.99	0.90	0.27	0.714
BIOCARTA_ERYTH_PATHWAY	0.78	0.91	0.99	0.35	0.54	0.714
KEGG_VEGF_SIGNALING_PATHWAY	0.99	0.27	0.88	0.94	0.49	0.714
KEGG_OTHER_GLYCAN_DEGRADATION	0.82	0.72	0.82	0.94	0.27	0.714
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.93	0.00	0.96	0.92	0.76	0.714
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	0.97	0.41	0.80	0.85	0.54	0.714
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.94	0.87	0.99	0.45	0.32	0.714
BIOCARTA_NDKDYNAMIN_PATHWAY	0.97	0.52	0.82	0.55	0.71	0.714
ST_INTERLEUKIN_13_PATHWAY	0.86	0.72	0.68	0.76	0.56	0.716
KEGG_TRYPTOPHAN_METABOLISM	1.00	0.44	0.68	0.88	0.58	0.716
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.96	0.00	0.88	0.85	0.89	0.716
ST_IL_13_PATHWAY	0.86	0.72	0.68	0.76	0.56	0.716
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.26	0.81	0.92	0.86	0.73	0.716
BIOCARTA_TOLL_PATHWAY	0.88	0.87	0.66	0.93	0.25	0.718
ST_INTERLEUKIN_4_PATHWAY	0.93	0.62	0.59	0.98	0.47	0.718
BIOCARTA_SPPA_PATHWAY	0.66	0.97	0.81	0.97	0.18	0.718
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.08	0.75	0.98	0.82	0.97	0.72
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.96	0.80	0.95	0.85	0.04	0.72
REACTOME_RAP1_SIGNALLING	0.94	0.77	0.75	0.90	0.24	0.72
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	1.00	0.39	1.00	0.97	0.26	0.724
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.46	0.98	1.00	0.81	0.37	0.724
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.41	0.93	0.98	0.92	0.38	0.724
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.79	0.56	0.78	0.90	0.59	0.724
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	0.99	0.72	0.98	0.35	0.58	0.724
REACTOME_INTERFERON_GAMMA_SIGNALING	0.99	0.60	0.94	0.60	0.49	0.724
BIOCARTA_41BB_PATHWAY	0.97	0.85	0.68	0.76	0.36	0.724
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.60	0.91	0.92	0.89	0.31	0.726
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.88	0.39	0.78	0.87	0.71	0.726
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.86	0.90	0.44	0.82	0.61	0.726
PID_MET_PATHWAY	0.24	0.82	0.88	0.96	0.73	0.726
BIOCARTA_CARDIACEGF_PATHWAY	0.97	0.77	0.93	0.91	0.05	0.726
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.57	0.88	0.96	0.85	0.37	0.726
BIOCARTA_AMI_PATHWAY	0.76	0.97	0.85	0.46	0.59	0.726
BIOCARTA_FCER1_PATHWAY	0.35	0.88	0.88	0.97	0.56	0.728
PID_EPHA2_FWDPATHWAY	0.47	0.87	0.92	0.76	0.62	0.728
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	1.00	0.97	0.67	0.52	0.48	0.728
BIOCARTA_CDMAC_PATHWAY	0.98	0.91	0.80	0.92	0.03	0.728
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.96	0.09	0.95	1.00	0.64	0.728
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.67	0.57	0.97	0.95	0.48	0.728
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.50	0.95	0.99	0.96	0.24	0.728
BIOCARTA_CACAM_PATHWAY	1.00	0.23	0.92	0.97	0.53	0.73
SA_MMP_CYTOKINE_CONNECTION	0.98	0.83	0.95	0.84	0.05	0.73
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	1.00	0.97	0.72	0.95	0.02	0.732
PID_INTEGRIN_A4B1_PATHWAY	1.00	0.45	0.97	1.00	0.24	0.732
BIOCARTA_LAIR_PATHWAY	0.98	0.39	0.97	0.50	0.82	0.732
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	1.00	0.70	0.99	0.80	0.17	0.732
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.26	0.54	1.00	0.97	0.89	0.732
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.85	0.60	0.76	0.84	0.61	0.732
KEGG_LEISHMANIA_INFECTION	0.93	0.86	0.67	0.87	0.33	0.732
BIOCARTA_PITX2_PATHWAY	0.98	0.46	0.82	0.97	0.44	0.734
PID_REG_GR_PATHWAY	0.95	0.69	1.00	0.72	0.31	0.734
PID_PI3KCIAKTPATHWAY	0.95	0.30	0.80	0.82	0.80	0.734
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.84	0.45	0.67	0.98	0.73	0.734
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.76	0.50	0.92	0.91	0.58	0.734
PID_IL12_STAT4PATHWAY	0.98	0.98	0.96	0.76	0.00	0.736
BIOCARTA_MCALPAIN_PATHWAY	0.73	0.70	0.95	0.86	0.44	0.736
REACTOME_CS_DS_DEGRADATION	0.96	0.50	0.85	0.89	0.48	0.736
PID_SHP2_PATHWAY	0.98	0.60	0.96	0.65	0.49	0.736
BIOCARTA_MYOSIN_PATHWAY	0.93	0.98	0.96	0.70	0.12	0.738
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.30	0.86	0.97	1.00	0.56	0.738
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0.99	0.74	0.51	0.97	0.48	0.738
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.71	0.89	0.30	0.95	0.84	0.738
PID_IL3_PATHWAY	0.71	0.58	0.88	0.93	0.59	0.738
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	0.96	0.09	0.99	0.96	0.69	0.738
BIOCARTA_CDK5_PATHWAY	1.00	0.86	0.95	0.85	0.04	0.74
BIOCARTA_GATA3_PATHWAY	0.30	0.73	0.95	0.78	0.94	0.74
PID_MAPKTRKPATHWAY	0.81	0.84	0.92	0.75	0.38	0.74
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.94	0.99	0.88	0.15	0.74	0.74
BIOCARTA_TRKA_PATHWAY	0.82	0.74	0.94	0.64	0.56	0.74
REACTOME_ZINC_TRANSPORTERS	0.98	0.13	0.99	1.00	0.60	0.74
REACTOME_AMYLOIDS	1.00	0.96	0.33	1.00	0.41	0.74
BIOCARTA_CFTR_PATHWAY	0.94	0.88	1.00	0.68	0.21	0.742
REACTOME_PI_3K_CASCADE	1.00	0.00	0.94	0.84	0.93	0.742
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.43	1.00	1.00	1.00	0.28	0.742
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.37	0.87	0.94	0.54	0.99	0.742
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.94	0.77	1.00	0.47	0.53	0.742
PID_IL8CXCR1_PATHWAY	0.87	0.44	1.00	0.90	0.50	0.742
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.98	0.00	0.99	0.79	0.96	0.744
BIOCARTA_CELL2CELL_PATHWAY	0.91	0.88	0.99	0.90	0.04	0.744
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.64	0.96	0.99	0.87	0.26	0.744
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.94	0.39	0.95	0.90	0.54	0.744
REACTOME_TCR_SIGNALING	0.76	1.00	0.96	1.00	0.00	0.744
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	1.00	0.57	0.78	1.00	0.37	0.744
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	0.72	0.90	0.94	0.97	0.20	0.746
PID_NECTIN_PATHWAY	0.39	1.00	0.75	0.94	0.66	0.748
BIOCARTA_MONOCYTE_PATHWAY	0.99	0.77	0.99	0.63	0.36	0.748
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.99	0.05	0.95	0.81	0.94	0.748
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	0.97	0.87	0.95	0.90	0.05	0.748
ST_GAQ_PATHWAY	0.44	0.71	0.99	0.84	0.77	0.75
REACTOME_BOTULINUM_NEUROTOXICITY	0.99	0.68	0.54	0.84	0.71	0.752
KEGG_OXIDATIVE_PHOSPHORYLATION	0.91	0.89	0.52	0.86	0.58	0.752
KEGG_STEROID_BIOSYNTHESIS	0.91	0.58	0.75	0.86	0.66	0.752
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.83	0.89	1.00	0.95	0.10	0.754
REACTOME_SHC_MEDIATED_CASCADE	1.00	0.04	1.00	0.98	0.75	0.754
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.58	1.00	0.66	0.97	0.56	0.754
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	1.00	0.30	0.99	1.00	0.48	0.754
REACTOME_STRIATED_MUSCLE_CONTRACTION	1.00	1.00	1.00	0.04	0.73	0.754
ST_STAT3_PATHWAY	0.97	0.74	0.56	0.97	0.53	0.754
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.99	0.98	0.92	0.89	0.00	0.756
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.99	0.18	0.99	0.91	0.71	0.756
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.54	0.96	0.98	0.74	0.56	0.756
BIOCARTA_CLASSIC_PATHWAY	0.99	0.73	0.94	0.57	0.56	0.758
REACTOME_MEIOTIC_RECOMBINATION	1.00	0.98	0.38	0.92	0.51	0.758
BIOCARTA_CDC42RAC_PATHWAY	0.96	0.59	0.77	0.96	0.51	0.758
BIOCARTA_PPARA_PATHWAY	0.63	0.80	0.98	0.79	0.59	0.758
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.46	0.98	1.00	0.98	0.37	0.758
REACTOME_INFLUENZA_LIFE_CYCLE	0.80	1.00	0.85	0.68	0.47	0.76
REACTOME_PACKAGING_OF_TELOMERE_ENDS	1.00	0.87	0.46	0.99	0.48	0.76
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.31	0.93	1.00	0.86	0.70	0.76
PID_S1P_S1P4_PATHWAY	0.94	0.87	0.88	0.84	0.27	0.76
PID_ANTHRAXPATHWAY	0.91	0.67	0.47	0.85	0.91	0.762
REACTOME_COMMON_PATHWAY	1.00	0.75	0.95	0.47	0.64	0.762
REACTOME_METABOLISM_OF_MRNA	0.85	0.99	0.99	0.73	0.26	0.764
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.95	0.95	0.78	0.90	0.24	0.764
PID_WNT_SIGNALING_PATHWAY	0.90	0.50	1.00	0.94	0.48	0.764
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.95	0.49	0.99	0.62	0.77	0.764
PID_TCRCALCIUMPATHWAY	1.00	0.98	0.99	0.84	0.01	0.764
REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.69	0.99	1.00	1.00	0.14	0.764
PID_CXCR3PATHWAY	1.00	0.60	0.73	0.90	0.60	0.766
REACTOME_METABOLISM_OF_PORPHYRINS	0.28	0.88	0.77	0.91	0.99	0.766
KEGG_O_GLYCAN_BIOSYNTHESIS	0.38	0.64	0.97	0.95	0.89	0.766
BIOCARTA_NO1_PATHWAY	1.00	0.21	1.00	0.90	0.73	0.768
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.72	0.91	0.37	0.97	0.87	0.768
PID_NFKAPPABATYPICALPATHWAY	0.88	0.97	0.95	0.78	0.26	0.768
REACTOME_KERATAN_SULFATE_DEGRADATION	0.99	0.73	0.67	0.85	0.61	0.77
ST_MYOCYTE_AD_PATHWAY	0.93	0.44	0.92	0.94	0.62	0.77
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	0.96	0.39	0.74	0.97	0.80	0.772
PID_AVB3_OPN_PATHWAY	1.00	0.97	0.76	0.82	0.31	0.772
ST_G_ALPHA_I_PATHWAY	0.93	0.23	0.93	0.97	0.80	0.772
PID_CD8TCRDOWNSTREAMPATHWAY	0.99	1.00	1.00	0.87	0.00	0.772
REACTOME_SYNTHESIS_OF_PE	0.94	0.88	0.95	0.96	0.14	0.774
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.99	0.90	0.94	1.00	0.04	0.774
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.83	0.67	0.99	0.85	0.53	0.774
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.96	0.62	1.00	0.83	0.46	0.774
BIOCARTA_MET_PATHWAY	0.87	0.87	0.76	0.94	0.43	0.774
ST_JNK_MAPK_PATHWAY	0.95	0.87	0.82	0.76	0.48	0.776
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	0.94	0.95	0.99	0.35	0.65	0.776
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.93	0.98	0.97	0.56	0.44	0.776
KEGG_REGULATION_OF_AUTOPHAGY	1.00	0.42	1.00	0.90	0.56	0.776
KEGG_PROTEASOME	0.95	0.52	0.92	1.00	0.50	0.778
PID_ERB_GENOMIC_PATHWAY	0.99	0.82	0.76	0.81	0.51	0.778
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.93	0.98	0.99	0.98	0.01	0.778
REACTOME_ANDROGEN_BIOSYNTHESIS	0.53	0.78	0.70	0.97	0.91	0.778
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0.96	0.62	0.99	0.76	0.56	0.778
REACTOME_ENDOGENOUS_STEROLS	0.79	0.90	0.95	0.47	0.79	0.78
BIOCARTA_ACH_PATHWAY	1.00	0.33	0.87	0.97	0.73	0.78
REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION	0.99	0.88	0.80	0.88	0.35	0.78
BIOCARTA_FIBRINOLYSIS_PATHWAY	1.00	0.77	0.99	1.00	0.14	0.78
KEGG_PROPANOATE_METABOLISM	0.70	0.33	0.92	0.99	0.96	0.78
KEGG_BUTANOATE_METABOLISM	1.00	0.59	0.76	0.76	0.80	0.782
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.64	0.72	0.69	0.97	0.89	0.782
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.50	1.00	1.00	0.98	0.44	0.784
KEGG_RNA_POLYMERASE	0.73	0.94	0.76	0.98	0.51	0.784
REACTOME_CD28_CO_STIMULATION	0.61	0.49	0.99	0.94	0.89	0.784
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0.98	0.72	0.98	0.85	0.39	0.784
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.99	0.14	0.99	0.81	0.99	0.784
BIOCARTA_CBL_PATHWAY	0.60	0.91	0.97	0.86	0.58	0.784
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.91	0.97	0.78	0.72	0.55	0.786
BIOCARTA_BLYMPHOCYTE_PATHWAY	1.00	0.91	1.00	0.97	0.05	0.786
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.69	1.00	0.67	0.98	0.59	0.786
PID_AR_TF_PATHWAY	0.59	0.96	0.91	1.00	0.47	0.786
BIOCARTA_EPONFKB_PATHWAY	0.91	0.36	0.93	0.91	0.82	0.786
REACTOME_NCAM1_INTERACTIONS	0.70	0.90	1.00	0.82	0.51	0.786
REACTOME_XENOBIOTICS	1.00	0.87	1.00	1.00	0.06	0.786
BIOCARTA_LYM_PATHWAY	0.99	0.89	1.00	0.85	0.21	0.788
BIOCARTA_INTEGRIN_PATHWAY	0.93	0.98	1.00	0.90	0.13	0.788
BIOCARTA_NUCLEARRS_PATHWAY	0.44	0.90	0.95	0.94	0.71	0.788
