Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_SHC_MEDIATED_CASCADE	1.00	0.07	1.00	1.00	0.65	0.744
PID_EPHRINBREVPATHWAY	0.51	0.97	0.80	0.46	0.98	0.744
ST_ADRENERGIC	0.43	0.61	0.92	0.87	0.89	0.744
BIOCARTA_CD40_PATHWAY	0.85	1.00	0.86	0.97	0.05	0.746
KEGG_FOLATE_BIOSYNTHESIS	0.94	0.98	0.53	0.42	0.86	0.746
ST_PAC1_RECEPTOR_PATHWAY	0.54	0.79	0.75	0.78	0.87	0.746
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.41	0.94	0.88	1.00	0.50	0.746
PID_INTEGRIN3_PATHWAY	0.66	0.89	0.98	0.96	0.24	0.746
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.85	0.72	0.83	0.58	0.75	0.746
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.02	0.80	0.93	0.98	1.00	0.746
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.33	0.76	0.98	0.97	0.70	0.748
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.85	0.78	0.85	0.82	0.44	0.748
KEGG_MELANOMA	0.95	0.83	0.81	0.93	0.22	0.748
KEGG_SULFUR_METABOLISM	0.23	0.59	1.00	0.93	0.99	0.748
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.21	0.99	0.99	0.69	0.87	0.75
PID_MET_PATHWAY	0.42	0.98	0.93	0.81	0.61	0.75
PID_TCRRASPATHWAY	0.94	0.98	0.93	0.88	0.02	0.75
PID_INSULIN_GLUCOSE_PATHWAY	0.98	0.42	1.00	0.98	0.37	0.75
BIOCARTA_GSK3_PATHWAY	0.86	0.57	0.68	0.98	0.66	0.75
REACTOME_SIGNALING_BY_WNT	0.70	0.29	0.98	0.96	0.83	0.752
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.51	0.47	0.94	0.98	0.86	0.752
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.57	0.89	1.00	1.00	0.30	0.752
KEGG_VEGF_SIGNALING_PATHWAY	0.82	0.32	0.96	0.93	0.74	0.754
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.94	0.32	1.00	0.65	0.86	0.754
BIOCARTA_RHO_PATHWAY	1.00	0.80	0.99	0.98	0.01	0.756
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	1.00	0.82	0.97	0.98	0.01	0.756
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.88	0.58	0.93	0.94	0.45	0.756
PID_EPHA_FWDPATHWAY	0.00	0.85	1.00	0.96	0.98	0.758
BIOCARTA_VDR_PATHWAY	1.00	0.51	1.00	0.99	0.29	0.758
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.94	0.78	0.64	0.76	0.68	0.76
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.94	0.59	0.99	0.29	1.00	0.762
BIOCARTA_EDG1_PATHWAY	1.00	0.59	0.99	0.99	0.24	0.762
PID_ANTHRAXPATHWAY	0.91	0.85	0.53	0.83	0.69	0.762
PID_IL1PATHWAY	1.00	0.99	0.98	0.70	0.14	0.762
REACTOME_BIOLOGICAL_OXIDATIONS	0.57	0.43	1.00	1.00	0.81	0.762
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	1.00	0.19	1.00	0.93	0.69	0.762
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.91	0.65	1.00	0.36	0.89	0.762
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.23	0.87	1.00	1.00	0.71	0.762
BIOCARTA_STATHMIN_PATHWAY	1.00	0.81	0.29	0.83	0.89	0.764
BIOCARTA_NDKDYNAMIN_PATHWAY	0.94	0.82	0.99	0.38	0.69	0.764
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	1.00	0.81	0.96	0.49	0.57	0.766
KEGG_BUTANOATE_METABOLISM	0.98	0.81	0.87	0.98	0.20	0.768
REACTOME_PURINE_METABOLISM	0.54	0.78	0.88	0.99	0.66	0.77
KEGG_PARKINSONS_DISEASE	0.95	0.86	0.95	0.99	0.10	0.77
REACTOME_RNA_POL_III_TRANSCRIPTION	0.72	0.86	0.91	0.91	0.45	0.77
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.88	0.92	0.97	1.00	0.08	0.77
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.81	0.78	0.97	0.99	0.30	0.77
REACTOME_METABOLISM_OF_PORPHYRINS	0.26	0.98	0.90	0.88	0.84	0.772
BIOCARTA_FREE_PATHWAY	0.89	0.29	0.96	0.78	0.94	0.772
BIOCARTA_MYOSIN_PATHWAY	0.74	1.00	0.95	0.77	0.41	0.774
PID_ARF_3PATHWAY	0.77	0.63	0.92	0.85	0.70	0.774
BIOCARTA_GATA3_PATHWAY	0.55	0.81	0.82	0.76	0.93	0.774
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.96	0.64	0.88	0.94	0.45	0.774
PID_ERB_GENOMIC_PATHWAY	0.99	0.84	0.94	0.84	0.26	0.774
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.66	0.51	0.94	0.85	0.91	0.774
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.32	1.00	1.00	1.00	0.56	0.776
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.76	0.99	0.91	0.90	0.32	0.776
BIOCARTA_HCMV_PATHWAY	0.62	0.81	0.74	0.85	0.86	0.776
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.42	0.97	0.99	0.84	0.66	0.776
REACTOME_TRYPTOPHAN_CATABOLISM	0.92	0.44	0.97	0.75	0.80	0.776
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.94	0.99	0.99	0.75	0.21	0.776
KEGG_SPLICEOSOME	0.94	0.91	0.83	0.93	0.27	0.776
REACTOME_LIPOPROTEIN_METABOLISM	0.83	0.37	1.00	1.00	0.68	0.776
PID_RANBP2PATHWAY	1.00	0.57	0.71	0.93	0.68	0.778
REACTOME_SIGNAL_AMPLIFICATION	0.12	1.00	0.89	0.90	0.98	0.778
REACTOME_BOTULINUM_NEUROTOXICITY	0.98	0.47	0.64	0.98	0.82	0.778
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.94	0.61	0.99	0.97	0.38	0.778
REACTOME_CA_DEPENDENT_EVENTS	0.90	0.63	0.99	0.42	0.95	0.778
REACTOME_SYNTHESIS_OF_PE	0.93	1.00	0.93	0.80	0.24	0.78
PID_INTEGRIN2_PATHWAY	1.00	1.00	0.99	0.90	0.01	0.78
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.36	0.68	0.99	0.98	0.89	0.78
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.28	0.97	0.91	0.96	0.78	0.78
KEGG_CALCIUM_SIGNALING_PATHWAY	0.36	0.62	0.94	1.00	0.99	0.782
PID_IL8CXCR2_PATHWAY	0.67	0.49	0.98	0.78	1.00	0.784
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.57	0.47	0.99	0.98	0.91	0.784
BIOCARTA_NUCLEARRS_PATHWAY	0.57	0.88	0.94	0.97	0.56	0.784
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0.96	0.42	0.93	0.70	0.91	0.784
BIOCARTA_MET_PATHWAY	0.94	0.87	0.90	0.93	0.28	0.784
BIOCARTA_D4GDI_PATHWAY	1.00	0.82	0.66	0.99	0.45	0.784
BIOCARTA_PITX2_PATHWAY	0.92	0.43	0.97	0.98	0.63	0.786
BIOCARTA_HIF_PATHWAY	1.00	0.16	1.00	0.89	0.88	0.786
BIOCARTA_NOS1_PATHWAY	0.80	0.38	0.99	0.77	0.99	0.786
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.89	0.97	0.84	0.50	0.73	0.786
REACTOME_THE_NLRP3_INFLAMMASOME	0.99	0.83	0.82	0.85	0.44	0.786
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.21	0.91	0.97	1.00	0.84	0.786
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.91	0.24	0.97	0.90	0.91	0.786
SIG_CD40PATHWAYMAP	1.00	0.81	1.00	0.47	0.66	0.788
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.87	0.36	0.91	1.00	0.80	0.788
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.97	1.00	0.95	0.66	0.36	0.788
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.72	1.00	1.00	0.96	0.26	0.788
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.70	0.96	0.85	0.93	0.50	0.788
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.72	0.37	0.97	0.98	0.91	0.79
PID_NFAT_TFPATHWAY	0.94	0.80	0.69	0.63	0.89	0.79
REACTOME_HS_GAG_DEGRADATION	0.94	0.75	0.64	0.93	0.69	0.79
BIOCARTA_GH_PATHWAY	0.73	0.81	0.88	0.62	0.91	0.79
PID_REG_GR_PATHWAY	1.00	0.66	0.99	0.68	0.62	0.79
ST_G_ALPHA_S_PATHWAY	0.97	0.94	0.74	0.98	0.32	0.79
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.35	1.00	0.90	0.88	0.82	0.79
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.46	0.85	1.00	0.78	0.87	0.792
REACTOME_IL_2_SIGNALING	1.00	0.81	0.35	0.96	0.85	0.794
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	1.00	0.67	0.89	0.87	0.54	0.794
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.76	0.47	0.93	1.00	0.82	0.796
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.95	0.98	0.93	0.98	0.14	0.796
BIOCARTA_CDC42RAC_PATHWAY	0.91	0.74	0.96	0.96	0.41	0.796
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.72	0.86	0.96	0.94	0.50	0.796
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.93	0.94	0.88	0.89	0.34	0.796
BIOCARTA_HDAC_PATHWAY	1.00	0.21	1.00	0.82	0.95	0.796
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.94	0.34	0.85	1.00	0.86	0.798
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.87	0.96	0.80	1.00	0.36	0.798
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.98	0.34	0.95	0.95	0.77	0.798
BIOCARTA_TRKA_PATHWAY	0.88	0.85	0.92	0.71	0.63	0.798
BIOCARTA_CBL_PATHWAY	0.62	1.00	0.97	0.60	0.80	0.798
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	0.83	0.52	0.82	0.99	0.83	0.798
BIOCARTA_INTEGRIN_PATHWAY	0.96	0.97	1.00	0.82	0.25	0.8
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	1.00	1.00	0.28	0.89	0.83	0.8
KEGG_VIBRIO_CHOLERAE_INFECTION	0.71	0.45	0.98	0.96	0.90	0.8
BIOCARTA_RELA_PATHWAY	0.95	0.70	0.99	0.92	0.44	0.8
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0.78	0.40	0.95	0.96	0.92	0.802
PID_SYNDECAN_1_PATHWAY	1.00	0.89	0.96	0.92	0.24	0.802
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.66	0.41	0.96	0.98	1.00	0.802
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	1.00	0.55	0.68	0.99	0.80	0.804
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.85	0.44	0.93	0.91	0.89	0.804
PID_WNT_SIGNALING_PATHWAY	0.97	0.08	1.00	0.99	0.98	0.804
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.85	1.00	0.51	0.98	0.68	0.804
BIOCARTA_CALCINEURIN_PATHWAY	0.85	0.43	0.88	0.88	0.98	0.804
REACTOME_P38MAPK_EVENTS	1.00	0.43	0.97	0.99	0.63	0.804
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.85	0.98	0.86	0.90	0.44	0.806
ST_GAQ_PATHWAY	0.52	0.67	1.00	0.99	0.85	0.806
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.10	0.99	0.97	1.00	0.98	0.808
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.36	0.91	0.87	0.94	0.96	0.808
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	0.96	1.00	0.99	0.93	0.16	0.808
BIOCARTA_FCER1_PATHWAY	0.34	0.86	0.88	0.99	0.98	0.81
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.09	0.99	1.00	1.00	0.97	0.81
BIOCARTA_UCALPAIN_PATHWAY	0.89	0.87	0.99	0.96	0.34	0.81
ST_TYPE_I_INTERFERON_PATHWAY	0.83	0.64	0.82	0.88	0.88	0.81
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.52	0.89	1.00	0.67	0.98	0.812
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.49	0.69	0.99	0.98	0.91	0.812
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	0.88	0.58	1.00	1.00	0.60	0.812
BIOCARTA_CARDIACEGF_PATHWAY	0.97	0.98	0.94	0.93	0.24	0.812
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	0.94	0.21	1.00	0.98	0.93	0.812
REACTOME_TIGHT_JUNCTION_INTERACTIONS	1.00	0.89	0.97	0.75	0.45	0.812
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.56	1.00	0.96	0.98	0.57	0.814
REACTOME_COMMON_PATHWAY	1.00	1.00	0.94	0.55	0.58	0.814
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.91	0.21	0.99	1.00	0.96	0.814
REACTOME_ANDROGEN_BIOSYNTHESIS	0.41	0.81	0.96	0.92	0.97	0.814
REACTOME_GAP_JUNCTION_ASSEMBLY	0.91	1.00	1.00	0.48	0.68	0.814
REACTOME_PURINE_SALVAGE	0.60	0.74	0.82	0.92	0.99	0.814
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.82	0.86	0.95	0.92	0.53	0.816
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	1.00	0.77	1.00	1.00	0.31	0.816
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.69	0.94	0.91	0.63	0.91	0.816
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.96	0.81	0.97	0.69	0.66	0.818
BIOCARTA_PML_PATHWAY	0.34	0.99	0.98	0.88	0.90	0.818
PID_CD8TCRDOWNSTREAMPATHWAY	0.97	0.99	1.00	0.96	0.17	0.818
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.34	0.99	0.98	0.95	0.83	0.818
REACTOME_GLUCONEOGENESIS	0.97	0.37	0.80	0.98	0.98	0.82
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.53	0.82	0.90	0.85	1.00	0.82
REACTOME_COLLAGEN_FORMATION	0.95	1.00	0.96	0.73	0.47	0.822
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.36	0.96	0.90	0.98	0.91	0.822
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.80	0.99	0.95	0.57	0.80	0.822
BIOCARTA_LAIR_PATHWAY	0.98	0.49	1.00	0.75	0.89	0.822
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.53	0.96	1.00	0.99	0.63	0.822
BIOCARTA_EIF2_PATHWAY	1.00	0.47	0.79	1.00	0.86	0.824
PID_CD8TCRPATHWAY	0.96	0.53	1.00	0.95	0.68	0.824
ST_GRANULE_CELL_SURVIVAL_PATHWAY	1.00	0.90	0.92	0.98	0.32	0.824
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.20	0.96	1.00	0.98	0.98	0.824
REACTOME_TCR_SIGNALING	0.43	1.00	1.00	0.98	0.71	0.824
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.78	1.00	0.99	0.89	0.47	0.826
BIOCARTA_CDMAC_PATHWAY	0.94	1.00	0.90	0.89	0.40	0.826
KEGG_OTHER_GLYCAN_DEGRADATION	0.80	0.72	0.94	0.98	0.69	0.826
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.95	1.00	0.96	0.98	0.24	0.826
REACTOME_IL_7_SIGNALING	0.98	0.54	0.93	0.99	0.69	0.826
REACTOME_MEIOSIS	1.00	1.00	0.52	0.81	0.80	0.826
PID_AR_NONGENOMIC_PATHWAY	0.51	0.81	0.91	0.98	0.92	0.826
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.84	0.59	0.92	0.99	0.80	0.828
PID_S1P_S1P3_PATHWAY	0.98	0.36	0.99	0.98	0.83	0.828
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.98	0.47	0.99	0.90	0.80	0.828
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.58	0.75	0.97	0.93	0.91	0.828
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.72	0.73	0.71	0.98	1.00	0.828
BIOCARTA_VEGF_PATHWAY	1.00	0.86	0.89	0.84	0.55	0.828
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.65	0.98	1.00	0.83	0.69	0.83
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.90	0.60	0.91	0.83	0.91	0.83
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.33	1.00	0.93	0.96	0.94	0.832
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.94	0.56	0.99	0.99	0.68	0.832
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.65	0.97	0.82	1.00	0.72	0.832
KEGG_STEROID_BIOSYNTHESIS	0.85	0.57	0.90	0.93	0.91	0.832
BIOCARTA_RANKL_PATHWAY	0.51	1.00	0.99	0.77	0.89	0.832
REACTOME_POTASSIUM_CHANNELS	0.26	0.99	1.00	0.93	0.98	0.832
KEGG_PRION_DISEASES	0.26	0.97	1.00	0.96	0.98	0.834
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.57	0.89	0.79	0.94	0.98	0.834
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.74	0.59	0.97	1.00	0.87	0.834
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.98	0.24	0.97	1.00	0.98	0.834
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.66	1.00	0.99	0.83	0.69	0.834
PID_P38_MKK3_6PATHWAY	0.98	0.99	0.99	0.98	0.24	0.836
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.51	1.00	0.99	0.98	0.71	0.838
BIOCARTA_ERYTH_PATHWAY	0.85	1.00	0.99	0.44	0.91	0.838
REACTOME_ENDOGENOUS_STEROLS	0.74	1.00	0.99	0.76	0.70	0.838
BIOCARTA_IL4_PATHWAY	0.85	0.43	0.99	0.96	0.96	0.838
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.98	0.75	1.00	0.77	0.69	0.838
KEGG_VIRAL_MYOCARDITIS	1.00	0.65	0.94	0.96	0.64	0.838
REACTOME_NCAM1_INTERACTIONS	0.89	0.83	1.00	0.93	0.54	0.838
BIOCARTA_CDK5_PATHWAY	1.00	1.00	0.90	0.82	0.48	0.84
ST_G_ALPHA_I_PATHWAY	0.99	0.31	0.99	1.00	0.91	0.84
PID_RHODOPSIN_PATHWAY	0.84	0.53	0.97	1.00	0.86	0.84
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0.95	0.75	0.99	0.83	0.69	0.842
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	1.00	0.98	0.80	0.94	0.49	0.842
PID_THROMBIN_PAR4_PATHWAY	0.89	0.98	0.95	0.76	0.63	0.842
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.95	1.00	0.97	0.85	0.44	0.842
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.98	0.97	0.91	0.47	0.89	0.844
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.77	0.65	0.99	0.98	0.83	0.844
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.97	0.50	0.95	0.88	0.92	0.844
PID_GMCSF_PATHWAY	0.76	0.89	0.90	0.99	0.68	0.844
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.89	0.96	0.98	0.69	0.71	0.846
REACTOME_MYOGENESIS	1.00	0.63	0.98	0.76	0.86	0.846
PID_IL12_STAT4PATHWAY	0.98	1.00	0.99	0.96	0.31	0.848
KEGG_TYROSINE_METABOLISM	0.91	0.47	0.88	1.00	0.98	0.848
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.86	0.70	1.00	1.00	0.68	0.848
ST_MYOCYTE_AD_PATHWAY	0.48	0.81	0.97	1.00	0.98	0.848
REACTOME_PERK_REGULATED_GENE_EXPRESSION	1.00	0.97	0.97	1.00	0.30	0.848
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	0.61	0.83	1.00	0.97	0.83	0.848
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.88	0.94	0.99	0.75	0.68	0.848
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.94	0.86	0.94	0.97	0.54	0.85
BIOCARTA_EPONFKB_PATHWAY	0.94	0.34	0.99	0.98	1.00	0.85
PID_GLYPICAN_1PATHWAY	0.82	0.82	0.99	0.71	0.91	0.85
BIOCARTA_MAL_PATHWAY	0.84	1.00	0.86	0.57	0.98	0.85
REACTOME_RNA_POL_II_TRANSCRIPTION	0.93	0.84	0.92	0.99	0.57	0.85
REACTOME_RAP1_SIGNALLING	0.94	0.71	0.88	0.97	0.75	0.85
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.58	1.00	1.00	0.98	0.69	0.85
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	1.00	0.26	1.00	1.00	1.00	0.852
BIOCARTA_IL1R_PATHWAY	1.00	0.97	0.97	0.96	0.36	0.852
KEGG_OXIDATIVE_PHOSPHORYLATION	0.84	0.86	0.96	0.88	0.72	0.852
REACTOME_IMMUNE_SYSTEM	0.47	0.95	0.90	0.96	0.98	0.852
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.94	0.79	0.97	0.79	0.77	0.852
PID_INTEGRIN1_PATHWAY	1.00	0.99	1.00	0.83	0.44	0.852
REACTOME_STRIATED_MUSCLE_CONTRACTION	1.00	1.00	1.00	0.28	0.98	0.852
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	0.49	0.96	0.97	1.00	0.85	0.854
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	0.99	0.75	0.80	0.83	0.90	0.854
REACTOME_INNATE_IMMUNE_SYSTEM	0.46	0.98	1.00	0.97	0.87	0.856
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.85	1.00	0.95	0.94	0.54	0.856
PID_NFKAPPABATYPICALPATHWAY	0.90	1.00	0.99	0.85	0.54	0.856
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.96	0.94	0.96	0.76	0.66	0.856
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.97	0.59	0.95	0.97	0.80	0.856
PID_NCADHERINPATHWAY	1.00	0.76	0.98	1.00	0.55	0.858
BIOCARTA_EGFR_SMRTE_PATHWAY	0.48	1.00	0.95	0.97	0.89	0.858
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.96	0.94	0.99	1.00	0.40	0.858
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0.71	0.86	0.99	0.75	0.98	0.858
REACTOME_GAP_JUNCTION_TRAFFICKING	1.00	1.00	1.00	0.98	0.31	0.858
KEGG_PROTEASOME	0.96	0.36	1.00	1.00	0.98	0.86
KEGG_FATTY_ACID_METABOLISM	1.00	0.64	1.00	1.00	0.66	0.86
PID_IL8CXCR1_PATHWAY	0.97	0.35	1.00	0.98	1.00	0.86
ST_ERK1_ERK2_MAPK_PATHWAY	0.95	1.00	0.97	0.73	0.66	0.862
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	1.00	0.98	0.96	1.00	0.37	0.862
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	0.98	1.00	1.00	0.89	0.44	0.862
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.64	0.83	0.88	0.99	0.98	0.864
BIOCARTA_TH1TH2_PATHWAY	0.91	1.00	0.99	0.42	1.00	0.864
REACTOME_TRANSCRIPTION	0.99	0.90	0.91	0.97	0.55	0.864
REACTOME_ZINC_TRANSPORTERS	0.94	0.46	1.00	0.99	0.93	0.864
KEGG_LEISHMANIA_INFECTION	0.82	0.88	0.96	0.77	0.89	0.864
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	0.94	0.82	0.90	0.98	0.69	0.866
ST_INTERLEUKIN_4_PATHWAY	0.86	0.77	0.73	0.99	0.98	0.866
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.99	0.82	1.00	0.84	0.68	0.866
REACTOME_GPCR_LIGAND_BINDING	0.34	1.00	1.00	1.00	0.99	0.866
