Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
BIOCARTA_RAC1_PATHWAY	0.82	0.51	0.98	0.52	0.54	0.674
KEGG_AXON_GUIDANCE	0.93	0.89	0.28	0.52	0.75	0.674
REACTOME_P38MAPK_EVENTS	0.83	0.74	1.00	0.33	0.47	0.674
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	0.54	0.91	0.25	0.68	1.00	0.676
BIOCARTA_VDR_PATHWAY	0.72	0.39	0.50	0.88	0.89	0.676
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.72	0.95	1.00	0.40	0.31	0.676
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	1.00	0.67	0.44	0.36	0.91	0.676
PID_IL2_PI3KPATHWAY	0.98	0.78	0.97	0.56	0.10	0.678
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0.96	0.05	0.96	0.79	0.63	0.678
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.77	0.57	0.83	0.75	0.47	0.678
BIOCARTA_TEL_PATHWAY	0.83	0.39	0.74	0.49	0.95	0.68
REACTOME_SIGNALLING_TO_RAS	0.96	0.48	0.85	0.63	0.48	0.68
REACTOME_INTERFERON_SIGNALING	0.99	0.73	0.99	0.33	0.36	0.68
REACTOME_ARMS_MEDIATED_ACTIVATION	1.00	0.60	1.00	0.63	0.17	0.68
REACTOME_NEPHRIN_INTERACTIONS	0.91	0.69	0.96	0.41	0.43	0.68
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	0.76	0.95	0.29	0.90	0.50	0.68
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1.00	0.90	0.79	0.47	0.25	0.682
PID_DELTANP63PATHWAY	0.77	0.51	0.74	0.50	0.89	0.682
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.98	0.19	0.54	0.88	0.82	0.682
KEGG_O_GLYCAN_BIOSYNTHESIS	0.36	0.96	0.76	0.43	0.90	0.682
BIOCARTA_CD40_PATHWAY	0.83	0.07	0.98	0.74	0.80	0.684
ST_PAC1_RECEPTOR_PATHWAY	0.87	0.16	0.57	0.96	0.86	0.684
BIOCARTA_TID_PATHWAY	0.94	0.72	0.98	0.77	0.01	0.684
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	0.92	1.00	1.00	0.45	0.05	0.684
BIOCARTA_GCR_PATHWAY	0.76	0.64	0.74	0.63	0.65	0.684
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.52	0.92	0.79	0.26	0.93	0.684
KEGG_OTHER_GLYCAN_DEGRADATION	0.90	0.95	0.90	0.13	0.54	0.684
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.90	0.85	0.56	0.26	0.85	0.684
PID_INSULIN_PATHWAY	0.63	0.62	0.82	0.82	0.53	0.684
PID_PI3KCIAKTPATHWAY	0.98	0.51	0.65	0.50	0.78	0.684
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.82	0.65	0.90	0.94	0.11	0.684
BIOCARTA_CTCF_PATHWAY	0.60	0.69	0.97	0.84	0.32	0.684
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.82	0.45	0.79	0.66	0.71	0.686
REACTOME_IL_2_SIGNALING	0.89	0.40	0.97	0.46	0.71	0.686
SA_PROGRAMMED_CELL_DEATH	1.00	0.61	1.00	0.32	0.50	0.686
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	0.75	0.03	0.94	0.94	0.77	0.686
PID_ER_NONGENOMIC_PATHWAY	0.88	0.96	0.74	0.04	0.81	0.686
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.59	0.93	0.36	0.66	0.89	0.686
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.98	0.98	0.97	0.50	0.00	0.686
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.70	0.50	0.78	0.78	0.68	0.688
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.82	0.98	0.96	0.59	0.10	0.69
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.76	0.86	0.38	0.54	0.91	0.69
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.98	0.90	0.44	0.76	0.37	0.69
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.98	0.56	0.98	0.39	0.54	0.69
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	0.72	0.95	0.97	0.17	0.64	0.69
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.80	0.88	0.60	0.39	0.78	0.69
REACTOME_NCAM1_INTERACTIONS	0.45	0.56	0.75	0.83	0.86	0.69
PID_IL12_STAT4PATHWAY	0.94	0.73	0.33	0.69	0.77	0.692
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	0.90	0.76	0.81	0.50	0.49	0.692
BIOCARTA_CTL_PATHWAY	1.00	0.95	0.96	0.45	0.10	0.692
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.98	0.13	0.93	0.46	0.96	0.692
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.96	0.48	0.96	0.17	0.90	0.694
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.85	0.22	0.99	0.52	0.89	0.694
REACTOME_TRYPTOPHAN_CATABOLISM	0.98	0.86	1.00	0.49	0.14	0.694
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.60	0.99	0.82	0.24	0.82	0.694
KEGG_LEISHMANIA_INFECTION	0.98	0.73	0.91	0.81	0.04	0.694
BIOCARTA_TALL1_PATHWAY	0.98	0.02	0.74	0.96	0.77	0.694
PID_CIRCADIANPATHWAY	0.83	0.07	1.00	0.68	0.90	0.696
PID_NEPHRIN_NEPH1_PATHWAY	0.94	0.86	0.97	0.46	0.25	0.696
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.83	0.39	0.82	0.52	0.92	0.696
PID_NFKAPPABCANONICALPATHWAY	0.89	0.75	0.86	0.12	0.86	0.696
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0.82	0.34	0.35	0.98	0.99	0.696
PID_IL5_PATHWAY	0.54	0.36	0.86	0.80	0.92	0.696
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.60	0.79	0.89	0.29	0.91	0.696
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.98	0.89	0.97	0.64	0.00	0.696
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	0.64	0.03	0.84	1.00	0.98	0.698
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.74	1.00	0.65	0.63	0.48	0.7
PID_NFKAPPABATYPICALPATHWAY	0.26	0.61	0.98	0.87	0.78	0.7
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.94	0.09	0.56	0.96	0.95	0.7
PID_MYC_ACTIVPATHWAY	0.79	0.36	0.56	0.99	0.81	0.702
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.94	0.93	0.36	0.64	0.64	0.702
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.81	0.11	0.85	0.89	0.85	0.702
PID_IL3_PATHWAY	0.95	0.78	0.83	0.61	0.34	0.702
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.59	0.69	0.90	0.52	0.81	0.702
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	0.95	0.92	0.79	0.04	0.81	0.702
REACTOME_SYNTHESIS_OF_PE	0.76	0.77	0.89	0.56	0.54	0.704
PID_P38_MK2PATHWAY	0.98	0.76	0.57	0.50	0.71	0.704
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.98	0.31	1.00	0.47	0.76	0.704
BIOCARTA_LECTIN_PATHWAY	0.89	0.74	0.94	0.84	0.11	0.704
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.70	0.45	1.00	0.66	0.71	0.704
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	1.00	0.83	1.00	0.50	0.20	0.706
KEGG_ARACHIDONIC_ACID_METABOLISM	1.00	0.82	0.84	0.78	0.09	0.706
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	1.00	0.45	1.00	0.20	0.88	0.706
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.91	0.77	0.78	0.30	0.77	0.706
REACTOME_ETHANOL_OXIDATION	0.99	0.68	0.98	0.78	0.11	0.708
PID_INTEGRIN2_PATHWAY	1.00	1.00	0.97	0.55	0.02	0.708
PID_PLK1_PATHWAY	0.59	0.73	0.48	0.77	0.97	0.708
KEGG_ABC_TRANSPORTERS	0.98	0.67	0.84	0.54	0.51	0.708
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	1.00	0.84	1.00	0.70	0.00	0.708
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.00	0.89	0.96	0.10	0.59	0.708
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.65	0.84	0.52	0.87	0.66	0.708
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.71	0.84	1.00	0.36	0.64	0.71
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	0.75	0.80	0.44	0.91	0.65	0.71
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.82	0.31	0.74	0.79	0.89	0.71
PID_ARF6DOWNSTREAMPATHWAY	1.00	0.23	0.98	0.99	0.35	0.71
BIOCARTA_IGF1_PATHWAY	0.67	0.96	0.65	0.33	0.95	0.712
BIOCARTA_PS1_PATHWAY	0.69	0.78	0.97	0.33	0.79	0.712
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.82	0.51	0.90	0.69	0.65	0.714
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.75	0.39	0.80	0.74	0.89	0.714
REACTOME_PLATELET_HOMEOSTASIS	0.76	0.85	0.79	0.50	0.67	0.714
BIOCARTA_EPO_PATHWAY	1.00	0.23	0.96	0.61	0.77	0.714
BIOCARTA_AGPCR_PATHWAY	0.98	0.97	0.85	0.13	0.64	0.714
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.82	0.61	0.85	0.64	0.65	0.714
KEGG_LONG_TERM_DEPRESSION	0.99	0.99	0.39	0.59	0.61	0.714
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.64	0.88	0.57	0.56	0.92	0.714
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.27	0.93	0.79	0.62	0.97	0.716
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.82	0.83	0.81	0.21	0.91	0.716
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.91	0.19	0.98	0.96	0.54	0.716
BIOCARTA_SRCRPTP_PATHWAY	0.62	0.75	0.81	0.54	0.86	0.716
KEGG_GLUTATHIONE_METABOLISM	1.00	0.78	0.94	0.72	0.14	0.716
PID_TNFPATHWAY	0.89	0.47	0.94	0.50	0.78	0.716
ST_P38_MAPK_PATHWAY	0.94	0.90	0.76	0.23	0.75	0.716
SA_FAS_SIGNALING	0.61	0.85	0.94	0.77	0.41	0.716
SA_PTEN_PATHWAY	1.00	0.51	1.00	0.97	0.10	0.716
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.95	0.62	1.00	0.24	0.78	0.718
PID_TOLL_ENDOGENOUS_PATHWAY	0.72	0.77	0.50	0.69	0.91	0.718
KEGG_AUTOIMMUNE_THYROID_DISEASE	1.00	1.00	1.00	0.29	0.30	0.718
REACTOME_RAP1_SIGNALLING	0.88	0.98	0.96	0.01	0.76	0.718
KEGG_PPAR_SIGNALING_PATHWAY	0.91	0.92	0.60	0.51	0.65	0.718
BIOCARTA_CDMAC_PATHWAY	0.94	0.47	0.65	0.71	0.83	0.72
BIOCARTA_INSULIN_PATHWAY	0.55	0.83	0.66	0.64	0.92	0.72
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	0.88	0.96	0.75	0.46	0.56	0.722
BIOCARTA_AGR_PATHWAY	0.98	0.73	0.73	0.20	0.97	0.722
REACTOME_MEIOTIC_RECOMBINATION	0.99	0.37	1.00	0.38	0.87	0.722
KEGG_GNRH_SIGNALING_PATHWAY	0.94	0.97	0.66	0.37	0.67	0.722
REACTOME_TRNA_AMINOACYLATION	0.88	0.87	0.74	0.66	0.46	0.722
BIOCARTA_MONOCYTE_PATHWAY	1.00	0.99	0.97	0.55	0.10	0.722
PID_TRAIL_PATHWAY	0.91	0.93	0.94	0.68	0.15	0.722
BIOCARTA_RAS_PATHWAY	0.62	0.61	0.86	0.61	0.91	0.722
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.82	0.23	0.96	0.71	0.89	0.722
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	1.00	0.67	0.61	0.33	1.00	0.722
BIOCARTA_CSK_PATHWAY	0.98	0.99	1.00	0.12	0.52	0.722
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.45	0.76	0.88	0.63	0.89	0.722
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.90	0.67	0.96	0.96	0.13	0.724
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.89	0.97	0.92	0.32	0.52	0.724
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.98	0.74	0.75	0.18	0.97	0.724
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.99	0.70	1.00	0.81	0.12	0.724
REACTOME_G2_M_CHECKPOINTS	0.94	0.43	0.79	0.68	0.78	0.724
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.60	1.00	0.86	0.52	0.64	0.724
REACTOME_METABOLISM_OF_PROTEINS	0.57	0.36	0.93	0.84	0.92	0.724
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.50	0.63	0.97	0.81	0.71	0.724
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.96	0.69	1.00	0.09	0.89	0.726
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.72	0.05	0.98	1.00	0.88	0.726
PID_BETACATENIN_DEG_PATHWAY	0.84	0.71	0.88	0.22	0.98	0.726
BIOCARTA_LYM_PATHWAY	1.00	0.98	0.97	0.32	0.37	0.728
REACTOME_BOTULINUM_NEUROTOXICITY	1.00	0.98	1.00	0.19	0.47	0.728
KEGG_BASE_EXCISION_REPAIR	0.61	0.95	0.54	0.59	0.95	0.728
BIOCARTA_41BB_PATHWAY	0.60	0.79	1.00	0.54	0.71	0.728
BIOCARTA_RB_PATHWAY	0.82	0.59	1.00	0.39	0.85	0.73
PID_TAP63PATHWAY	0.73	0.27	0.98	0.80	0.87	0.73
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.98	0.69	0.79	0.64	0.55	0.73
REACTOME_SIGNALING_BY_GPCR	0.85	0.62	1.00	0.96	0.22	0.73
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.75	0.73	0.45	0.90	0.82	0.73
BIOCARTA_CASPASE_PATHWAY	0.94	0.99	0.86	0.52	0.35	0.732
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	1.00	0.95	1.00	0.23	0.49	0.734
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.91	1.00	1.00	0.73	0.03	0.734
BIOCARTA_MITOCHONDRIA_PATHWAY	1.00	0.39	1.00	0.93	0.35	0.734
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	0.89	0.95	0.80	0.41	0.62	0.734
REACTOME_MEIOSIS	0.38	0.48	1.00	0.87	0.94	0.734
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	0.96	0.77	0.89	0.38	0.68	0.736
BIOCARTA_CCR5_PATHWAY	0.77	0.95	0.74	0.52	0.71	0.738
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	1.00	0.87	0.98	0.06	0.78	0.738
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.91	1.00	0.97	0.76	0.05	0.738
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	1.00	0.76	0.93	0.05	0.96	0.74
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.72	0.38	0.94	0.68	0.98	0.74
PID_S1P_S1P2_PATHWAY	0.99	0.71	0.96	0.46	0.58	0.74
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.62	1.00	0.73	0.74	0.61	0.74
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.98	0.77	0.98	0.50	0.48	0.742
BIOCARTA_MYOSIN_PATHWAY	1.00	1.00	0.94	0.52	0.25	0.742
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	1.00	0.88	0.78	0.67	0.38	0.742
BIOCARTA_IL2_PATHWAY	0.89	0.19	0.85	0.89	0.89	0.742
ST_ADRENERGIC	0.99	0.59	0.83	0.55	0.75	0.742
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.62	0.60	0.79	0.79	0.92	0.744
BIOCARTA_TOLL_PATHWAY	1.00	0.14	0.94	0.68	0.96	0.744
REACTOME_SIGNALING_BY_BMP	0.76	0.67	0.79	0.93	0.57	0.744
BIOCARTA_MTA3_PATHWAY	0.59	0.98	0.96	0.84	0.35	0.744
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	1.00	1.00	1.00	0.45	0.27	0.744
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	1.00	0.95	1.00	0.68	0.10	0.746
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.62	0.68	0.67	0.96	0.80	0.746
PID_ILK_PATHWAY	0.88	0.86	0.81	0.20	0.98	0.746
KEGG_BUTANOATE_METABOLISM	0.51	0.96	0.94	0.76	0.56	0.746
BIOCARTA_MCM_PATHWAY	0.60	0.60	1.00	0.99	0.54	0.746
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	1.00	0.73	0.97	1.00	0.03	0.746
PID_NOTCH_PATHWAY	1.00	0.62	0.93	0.51	0.67	0.746
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.59	0.84	0.95	0.50	0.85	0.746
BIOCARTA_ARENRF2_PATHWAY	0.98	0.95	0.74	0.41	0.65	0.746
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	1.00	0.56	0.93	0.81	0.43	0.746
REACTOME_GLUTATHIONE_CONJUGATION	1.00	0.77	1.00	0.97	0.00	0.748
KEGG_GLYCEROLIPID_METABOLISM	0.75	0.69	0.68	0.65	0.97	0.748
REACTOME_COMPLEMENT_CASCADE	1.00	0.79	1.00	0.95	0.00	0.748
KEGG_ETHER_LIPID_METABOLISM	0.99	0.93	0.97	0.75	0.10	0.748
BIOCARTA_TCAPOPTOSIS_PATHWAY	0.96	1.00	0.94	0.49	0.37	0.752
REACTOME_PD1_SIGNALING	1.00	1.00	1.00	0.69	0.08	0.754
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.85	0.15	1.00	0.77	1.00	0.754
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.69	0.73	0.98	0.46	0.91	0.754
PID_ANTHRAXPATHWAY	1.00	0.98	1.00	0.17	0.63	0.756
PID_CD40_PATHWAY	0.98	0.35	0.90	0.82	0.73	0.756
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	1.00	0.90	0.79	0.21	0.88	0.756
REACTOME_RECYCLING_PATHWAY_OF_L1	0.98	0.84	0.97	0.05	0.94	0.756
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.89	0.98	0.86	0.51	0.54	0.756
BIOCARTA_STEM_PATHWAY	0.94	0.12	0.90	0.93	0.89	0.756
PID_LIS1PATHWAY	0.98	0.72	0.79	0.33	0.96	0.756
PID_IL6_7PATHWAY	0.94	0.84	0.79	0.36	0.85	0.756
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.60	0.45	0.98	0.92	0.84	0.758
REACTOME_CGMP_EFFECTS	0.82	0.69	0.86	0.52	0.90	0.758
KEGG_GALACTOSE_METABOLISM	0.98	0.73	0.81	0.50	0.77	0.758
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.89	0.43	0.79	0.92	0.77	0.76
REACTOME_SIGNALING_BY_NODAL	0.84	0.76	1.00	0.59	0.61	0.76
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	1.00	0.58	0.99	0.71	0.52	0.76
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.72	0.98	0.97	0.49	0.64	0.76
BIOCARTA_NDKDYNAMIN_PATHWAY	0.97	0.23	0.97	0.85	0.78	0.76
BIOCARTA_IL5_PATHWAY	0.59	0.99	0.75	0.96	0.51	0.76
PID_HIF1_TFPATHWAY	0.82	0.50	0.88	0.74	0.87	0.762
BIOCARTA_ERYTH_PATHWAY	0.82	0.16	0.96	0.92	0.95	0.762
PID_SHP2_PATHWAY	0.98	1.00	0.98	0.54	0.31	0.762
KEGG_TASTE_TRANSDUCTION	0.93	1.00	1.00	0.41	0.47	0.762
KEGG_STEROID_BIOSYNTHESIS	0.90	1.00	1.00	0.63	0.29	0.764
REACTOME_FRS2_MEDIATED_CASCADE	0.99	0.86	0.83	0.18	0.97	0.766
BIOCARTA_AKAP13_PATHWAY	0.96	0.98	1.00	0.39	0.50	0.766
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.99	0.80	0.93	0.96	0.15	0.766
PID_SYNDECAN_4_PATHWAY	0.94	0.63	0.50	0.82	0.95	0.768
BIOCARTA_PML_PATHWAY	1.00	0.64	1.00	1.00	0.20	0.768
PID_S1P_META_PATHWAY	1.00	0.99	1.00	0.85	0.00	0.768
REACTOME_INFLAMMASOMES	0.96	0.98	0.98	0.65	0.27	0.768
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.89	0.23	0.86	0.88	0.99	0.77
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.88	0.93	0.79	0.49	0.76	0.77
REACTOME_PURINE_METABOLISM	1.00	0.88	0.98	0.84	0.15	0.77
SIG_CD40PATHWAYMAP	0.75	0.61	0.75	0.98	0.76	0.77
REACTOME_PYRUVATE_METABOLISM	0.94	0.61	0.80	0.61	0.89	0.77
BIOCARTA_BARRESTIN_PATHWAY	0.94	0.52	1.00	0.65	0.75	0.772
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	1.00	0.72	1.00	0.87	0.27	0.772
SA_TRKA_RECEPTOR	1.00	0.69	1.00	0.93	0.24	0.772
BIOCARTA_TCYTOTOXIC_PATHWAY	1.00	1.00	0.85	0.59	0.43	0.774
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	1.00	0.98	1.00	0.69	0.20	0.774
KEGG_PRIMARY_IMMUNODEFICIENCY	1.00	1.00	0.83	0.74	0.30	0.774
REACTOME_DNA_STRAND_ELONGATION	0.45	0.77	0.98	0.97	0.71	0.776
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.86	0.83	0.50	0.82	0.87	0.776
PID_WNT_NONCANONICAL_PATHWAY	0.99	0.22	0.71	0.98	0.98	0.776
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.81	0.77	0.53	0.78	0.99	0.776
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	0.99	0.87	1.00	0.96	0.06	0.776
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	0.98	1.00	1.00	0.85	0.05	0.776
BIOCARTA_VIP_PATHWAY	0.82	0.72	0.96	0.61	0.78	0.778
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.94	0.95	0.86	0.18	0.96	0.778
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	0.80	0.56	0.98	0.66	0.89	0.778
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.98	0.62	0.93	0.59	0.78	0.78
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	1.00	0.62	1.00	0.46	0.82	0.78
BIOCARTA_ARF_PATHWAY	0.75	0.83	1.00	0.32	1.00	0.78
PID_P75NTRPATHWAY	1.00	0.83	0.69	0.98	0.41	0.782
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	1.00	0.98	1.00	0.31	0.62	0.782
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.34	0.88	0.94	0.98	0.78	0.784
PID_TCRRASPATHWAY	1.00	0.95	0.97	0.36	0.64	0.784
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.67	0.71	0.84	0.76	0.94	0.784
KEGG_OLFACTORY_TRANSDUCTION	1.00	1.00	1.00	0.93	0.00	0.786
BIOCARTA_NO1_PATHWAY	1.00	0.97	1.00	0.24	0.73	0.788
REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.96	0.98	1.00	0.97	0.03	0.788
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	1.00	1.00	1.00	0.94	0.00	0.788
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.59	0.81	0.90	0.84	0.80	0.788
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.88	0.96	0.81	0.69	0.60	0.788
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.68	0.92	0.65	0.78	0.92	0.79
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.76	0.93	0.65	0.64	0.97	0.79
BIOCARTA_FMLP_PATHWAY	0.94	0.93	0.94	0.36	0.78	0.79
