Gene Set	Basal	Her2	LumA	LumB	Average p-value
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.65	0.43	0.28	0.58	0.485
REACTOME_BIOLOGICAL_OXIDATIONS	0.35	0.35	0.98	0.26	0.485
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.39	0.29	0.39	0.87	0.485
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	0.07	0.86	0.79	0.23	0.4875
REACTOME_CD28_CO_STIMULATION	0.02	0.95	0.01	0.97	0.4875
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	0.53	0.76	0.42	0.24	0.4875
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	0.34	0.93	0.56	0.12	0.4875
REACTOME_PECAM1_INTERACTIONS	0.59	0.81	0.53	0.02	0.4875
BIOCARTA_LYM_PATHWAY	0.67	0.40	0.09	0.80	0.49
REACTOME_EXTENSION_OF_TELOMERES	0.86	0.57	0.20	0.33	0.49
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.02	0.93	0.01	1.00	0.49
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.34	0.25	0.56	0.81	0.49
BIOCARTA_MAL_PATHWAY	0.78	0.44	0.00	0.74	0.49
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.44	0.49	0.34	0.69	0.49
REACTOME_G1_PHASE	0.67	0.37	0.25	0.67	0.49
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.36	0.49	0.56	0.55	0.49
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	0.34	0.60	0.19	0.84	0.4925
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.40	0.71	0.24	0.62	0.4925
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.44	0.76	0.73	0.04	0.4925
BIOCARTA_RACCYCD_PATHWAY	0.01	0.95	0.01	1.00	0.4925
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.50	0.51	0.25	0.71	0.4925
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.48	0.62	0.61	0.27	0.495
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.99	0.20	0.62	0.17	0.495
BIOCARTA_IGF1R_PATHWAY	0.00	1.00	0.00	0.98	0.495
BIOCARTA_STRESS_PATHWAY	0.00	1.00	0.00	0.98	0.495
BIOCARTA_HCMV_PATHWAY	0.00	1.00	0.00	0.98	0.495
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.67	0.57	0.39	0.35	0.495
PID_PI3KCIAKTPATHWAY	0.74	0.13	0.16	0.95	0.495
BIOCARTA_NKCELLS_PATHWAY	0.00	1.00	0.00	0.98	0.495
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	0.40	0.96	0.00	0.62	0.495
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.36	0.22	0.50	0.90	0.495
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.49	0.68	0.32	0.50	0.4975
BIOCARTA_FCER1_PATHWAY	0.01	1.00	0.01	0.97	0.4975
REACTOME_IL_2_SIGNALING	0.02	0.95	0.02	1.00	0.4975
BIOCARTA_TCR_PATHWAY	0.01	1.00	0.01	0.97	0.4975
REACTOME_COMPLEMENT_CASCADE	0.46	0.42	0.56	0.55	0.4975
PID_PI3KPLCTRKPATHWAY	0.01	1.00	0.01	0.97	0.4975
PID_TCRRASPATHWAY	0.68	0.54	0.02	0.75	0.4975
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.01	0.98	0.01	0.99	0.4975
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.71	0.51	0.14	0.63	0.4975
BIOCARTA_IGF1MTOR_PATHWAY	0.00	1.00	0.00	1.00	0.5
PID_CXCR3PATHWAY	0.01	1.00	0.01	0.98	0.5
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.00	1.00	0.00	1.00	0.5
PID_P38GAMMADELTAPATHWAY	0.40	0.51	0.26	0.83	0.5
BIOCARTA_GATA3_PATHWAY	0.33	0.03	0.66	0.98	0.5
PID_EPHA2_FWDPATHWAY	0.00	1.00	0.00	1.00	0.5
BIOCARTA_GCR_PATHWAY	0.00	1.00	0.00	1.00	0.5
BIOCARTA_CDC42RAC_PATHWAY	0.00	1.00	0.00	1.00	0.5
BIOCARTA_ACH_PATHWAY	0.00	1.00	0.00	1.00	0.5
PID_CD40_PATHWAY	0.03	1.00	0.02	0.95	0.5
BIOCARTA_TRKA_PATHWAY	0.00	1.00	0.00	1.00	0.5
REACTOME_S_PHASE	0.43	0.22	0.60	0.75	0.5
BIOCARTA_EIF4_PATHWAY	0.00	1.00	0.00	1.00	0.5
BIOCARTA_TFF_PATHWAY	0.00	1.00	0.00	1.00	0.5
BIOCARTA_ERK5_PATHWAY	0.00	1.00	0.00	1.00	0.5
BIOCARTA_NO2IL12_PATHWAY	0.67	0.55	0.23	0.56	0.5025
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.39	0.75	0.35	0.52	0.5025
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.51	0.23	0.64	0.63	0.5025
KEGG_OXIDATIVE_PHOSPHORYLATION	0.13	0.51	0.91	0.46	0.5025
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	0.70	0.86	0.12	0.33	0.5025
BIOCARTA_PDGF_PATHWAY	0.01	1.00	0.01	0.99	0.5025
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.62	0.90	0.16	0.33	0.5025
PID_NCADHERINPATHWAY	0.02	1.00	0.02	0.98	0.505
REACTOME_PI_METABOLISM	0.01	1.00	0.01	1.00	0.505
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.01	1.00	0.01	1.00	0.505
BIOCARTA_CREB_PATHWAY	0.01	1.00	0.01	1.00	0.505
BIOCARTA_PS1_PATHWAY	0.67	0.46	0.14	0.75	0.505
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.66	0.55	0.32	0.49	0.505
REACTOME_GPCR_LIGAND_BINDING	0.13	0.95	0.74	0.20	0.505
BIOCARTA_SPRY_PATHWAY	0.08	0.57	0.54	0.83	0.505
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.34	0.53	0.66	0.49	0.505
KEGG_GNRH_SIGNALING_PATHWAY	0.34	0.79	0.00	0.90	0.5075
REACTOME_M_G1_TRANSITION	0.27	0.70	0.48	0.58	0.5075
REACTOME_MITOTIC_G1_G1_S_PHASES	0.51	0.52	0.95	0.05	0.5075
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.56	0.41	0.33	0.73	0.5075
BIOCARTA_GSK3_PATHWAY	0.02	1.00	0.01	1.00	0.5075
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.64	0.55	0.30	0.55	0.51
BIOCARTA_TOB1_PATHWAY	0.29	0.91	0.29	0.55	0.51
REACTOME_MRNA_3_END_PROCESSING	0.18	0.61	0.53	0.73	0.5125
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.39	0.71	0.52	0.43	0.5125
REACTOME_DNA_REPLICATION	0.53	0.25	0.65	0.62	0.5125
REACTOME_INTEGRATION_OF_PROVIRUS	0.42	0.87	0.30	0.46	0.5125
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.43	0.63	0.97	0.02	0.5125
KEGG_PURINE_METABOLISM	0.59	0.44	0.72	0.30	0.5125
PID_CD8TCRDOWNSTREAMPATHWAY	0.95	0.14	0.29	0.67	0.5125
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	0.81	0.33	0.52	0.39	0.5125
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.84	0.11	0.45	0.66	0.515
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.43	0.93	0.11	0.59	0.515
KEGG_BUTANOATE_METABOLISM	0.36	0.66	0.56	0.48	0.515
BIOCARTA_MCM_PATHWAY	0.67	0.96	0.05	0.38	0.515
PID_GLYPICAN_1PATHWAY	0.45	0.33	0.70	0.59	0.5175
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.83	0.26	0.68	0.30	0.5175
REACTOME_SOS_MEDIATED_SIGNALLING	0.82	0.39	0.27	0.59	0.5175
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	1.00	0.05	0.64	0.38	0.5175
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	0.87	0.21	0.78	0.21	0.5175
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.80	0.44	0.64	0.20	0.52
PID_IL12_2PATHWAY	0.62	0.31	0.49	0.66	0.52
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.33	0.95	0.73	0.07	0.52
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.76	0.44	0.17	0.71	0.52
PID_LIS1PATHWAY	0.56	0.40	0.59	0.53	0.52
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.75	0.25	0.69	0.39	0.52
KEGG_PRION_DISEASES	0.70	0.33	0.47	0.59	0.5225
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.34	0.93	0.33	0.49	0.5225
BIOCARTA_VIP_PATHWAY	0.79	0.34	0.07	0.89	0.5225
BIOCARTA_KERATINOCYTE_PATHWAY	0.14	1.00	0.03	0.92	0.5225
BIOCARTA_ARAP_PATHWAY	0.78	0.43	0.17	0.71	0.5225
REACTOME_BOTULINUM_NEUROTOXICITY	0.43	0.84	0.64	0.18	0.5225
REACTOME_SIGNALING_BY_NODAL	0.57	0.68	0.29	0.55	0.5225
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.43	0.44	0.41	0.81	0.5225
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.31	0.74	0.94	0.10	0.5225
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	0.27	0.93	0.22	0.67	0.5225
BIOCARTA_IL1R_PATHWAY	0.93	0.89	0.07	0.20	0.5225
REACTOME_GAP_JUNCTION_TRAFFICKING	0.56	0.20	0.60	0.73	0.5225
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.42	0.24	0.46	0.98	0.525
REACTOME_COPI_MEDIATED_TRANSPORT	0.81	0.03	0.50	0.76	0.525
PID_DELTANP63PATHWAY	0.99	0.13	0.70	0.28	0.525
BIOCARTA_ACTINY_PATHWAY	0.67	0.93	0.32	0.18	0.525
BIOCARTA_ERK_PATHWAY	0.68	0.33	0.45	0.64	0.525
ST_P38_MAPK_PATHWAY	0.54	0.76	0.40	0.40	0.525
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.99	0.40	0.43	0.28	0.525
BIOCARTA_EPO_PATHWAY	0.19	1.00	0.14	0.78	0.5275
PID_HNF3BPATHWAY	0.70	0.37	0.07	0.97	0.5275
BIOCARTA_IL22BP_PATHWAY	0.11	1.00	0.02	0.98	0.5275
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.43	0.06	0.80	0.83	0.53
BIOCARTA_CD40_PATHWAY	0.40	0.91	0.00	0.82	0.5325
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.91	0.40	0.59	0.23	0.5325
BIOCARTA_AMI_PATHWAY	0.39	0.15	0.85	0.74	0.5325
PID_CASPASE_PATHWAY	0.42	0.42	0.45	0.84	0.5325
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.94	0.87	0.19	0.14	0.535
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA	0.41	0.87	0.30	0.56	0.535
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.64	0.61	0.10	0.79	0.535
BIOCARTA_P27_PATHWAY	0.80	0.54	0.29	0.51	0.535
BIOCARTA_MYOSIN_PATHWAY	0.02	0.85	0.90	0.38	0.5375
REACTOME_ION_CHANNEL_TRANSPORT	0.54	0.98	0.60	0.03	0.5375
REACTOME_DEADENYLATION_OF_MRNA	0.21	0.18	0.78	0.98	0.5375
PID_TOLL_ENDOGENOUS_PATHWAY	0.10	0.59	0.84	0.62	0.5375
BIOCARTA_CARM_ER_PATHWAY	0.83	0.40	0.70	0.22	0.5375
BIOCARTA_SALMONELLA_PATHWAY	0.57	0.94	0.25	0.40	0.54
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.71	0.67	0.17	0.61	0.54
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.65	0.21	0.63	0.67	0.54
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.75	0.47	0.36	0.58	0.54
PID_S1P_S1P3_PATHWAY	0.21	0.84	0.33	0.78	0.54
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.91	0.32	0.14	0.79	0.54
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.90	0.33	0.88	0.06	0.5425
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.98	0.27	0.03	0.89	0.5425
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.81	0.79	0.20	0.37	0.5425
REACTOME_PEPTIDE_CHAIN_ELONGATION	0.82	0.38	0.68	0.29	0.5425
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	0.71	0.54	0.63	0.29	0.5425
REACTOME_ACTIVATION_OF_RAC	0.39	0.69	0.70	0.39	0.5425
BIOCARTA_GLYCOLYSIS_PATHWAY	0.72	0.02	0.84	0.59	0.5425
REACTOME_TOLL_RECEPTOR_CASCADES	1.00	0.55	0.30	0.32	0.5425
PID_S1P_META_PATHWAY	0.64	0.70	0.32	0.51	0.5425
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	0.12	0.58	0.59	0.89	0.545
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.12	0.31	0.88	0.87	0.545
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.71	0.15	0.70	0.62	0.545
BIOCARTA_PLCE_PATHWAY	0.66	0.69	0.32	0.51	0.545
REACTOME_CIRCADIAN_CLOCK	0.64	0.32	0.33	0.89	0.545
REACTOME_GLUCOSE_TRANSPORT	0.42	0.85	0.70	0.21	0.545
KEGG_TASTE_TRANSDUCTION	0.70	0.40	0.20	0.88	0.545
REACTOME_METABOLISM_OF_NON_CODING_RNA	0.28	0.78	0.47	0.66	0.5475
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.32	0.39	0.54	0.94	0.5475
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.21	0.61	0.66	0.71	0.5475
BIOCARTA_MCALPAIN_PATHWAY	0.21	0.93	0.54	0.51	0.5475
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.30	0.36	0.55	0.98	0.5475
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.33	0.85	0.83	0.18	0.5475
REACTOME_ANDROGEN_BIOSYNTHESIS	0.47	0.18	0.76	0.78	0.5475
BIOCARTA_UCALPAIN_PATHWAY	0.63	0.43	0.14	1.00	0.55
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.57	0.06	0.70	0.87	0.55
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.45	0.91	0.72	0.12	0.55
BIOCARTA_SPPA_PATHWAY	0.95	0.18	0.15	0.92	0.55
REACTOME_MRNA_SPLICING	0.33	0.75	0.65	0.47	0.55
REACTOME_PURINE_METABOLISM	0.54	0.48	0.47	0.72	0.5525
REACTOME_PYRIMIDINE_CATABOLISM	0.29	0.98	0.35	0.59	0.5525
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.56	0.78	0.56	0.31	0.5525
SA_FAS_SIGNALING	0.42	0.67	0.32	0.80	0.5525
BIOCARTA_KREB_PATHWAY	0.30	0.18	0.81	0.93	0.555
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.34	0.75	0.66	0.47	0.555
PID_HES_HEYPATHWAY	0.12	0.82	0.85	0.43	0.555
REACTOME_G1_S_TRANSITION	0.63	0.55	0.69	0.35	0.555
PID_BETACATENIN_NUC_PATHWAY	0.31	0.79	0.39	0.73	0.555
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.80	0.57	0.64	0.21	0.555
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.75	0.83	0.11	0.53	0.555
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.32	0.95	0.68	0.27	0.555
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.29	0.27	0.83	0.83	0.555
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.99	0.54	0.23	0.46	0.555
REACTOME_MEIOTIC_RECOMBINATION	0.55	0.35	0.33	1.00	0.5575
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.43	0.94	0.17	0.69	0.5575
REACTOME_TRNA_AMINOACYLATION	0.49	0.94	0.70	0.10	0.5575
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.95	0.25	0.68	0.35	0.5575
BIOCARTA_CYTOKINE_PATHWAY	0.40	0.68	0.51	0.64	0.5575
KEGG_LONG_TERM_DEPRESSION	0.93	0.68	0.24	0.38	0.5575
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.32	0.78	0.16	0.97	0.5575
REACTOME_PKB_MEDIATED_EVENTS	0.64	0.33	0.53	0.73	0.5575
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	0.55	0.87	0.53	0.29	0.56
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.71	0.59	0.23	0.71	0.56
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.43	0.00	0.88	0.93	0.56
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.50	0.42	0.70	0.62	0.56
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.56	0.72	0.59	0.37	0.56
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	0.71	0.67	0.69	0.17	0.56
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0.20	0.88	0.99	0.17	0.56
BIOCARTA_WNT_PATHWAY	0.75	0.57	0.05	0.87	0.56
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	0.29	0.93	0.04	0.98	0.56
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.43	0.80	0.64	0.38	0.5625
REACTOME_REGULATORY_RNA_PATHWAYS	0.83	0.62	0.43	0.37	0.5625
ST_ERK1_ERK2_MAPK_PATHWAY	0.92	0.34	0.70	0.29	0.5625
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.97	0.75	0.07	0.46	0.5625
PID_PS1PATHWAY	0.79	0.33	0.16	0.97	0.5625
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.51	0.68	0.10	0.96	0.5625
ST_INTERFERON_GAMMA_PATHWAY	0.26	0.93	0.20	0.86	0.5625
BIOCARTA_IL10_PATHWAY	0.66	0.76	0.05	0.78	0.5625
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.13	0.25	0.91	0.96	0.5625
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	0.81	0.57	0.09	0.78	0.5625
PID_TCR_PATHWAY	0.49	0.60	0.78	0.39	0.565
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.22	0.58	0.66	0.80	0.565
KEGG_TYPE_I_DIABETES_MELLITUS	0.53	0.95	0.67	0.11	0.565
REACTOME_DEVELOPMENTAL_BIOLOGY	0.34	0.89	0.30	0.73	0.565
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	0.75	0.39	0.52	0.61	0.5675
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	0.88	0.38	0.71	0.30	0.5675
BIOCARTA_MTA3_PATHWAY	0.05	0.60	0.88	0.74	0.5675
REACTOME_COMMON_PATHWAY	0.48	0.49	0.82	0.48	0.5675
PID_WNT_NONCANONICAL_PATHWAY	0.50	0.63	0.67	0.48	0.57
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.48	0.59	0.39	0.82	0.57
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.33	0.68	0.70	0.57	0.57
KEGG_NITROGEN_METABOLISM	0.27	0.61	0.75	0.65	0.57
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.47	0.21	0.81	0.79	0.57
KEGG_ADHERENS_JUNCTION	0.84	0.15	0.40	0.89	0.57
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.60	0.84	0.72	0.12	0.57
BIOCARTA_NDKDYNAMIN_PATHWAY	0.92	0.26	0.36	0.74	0.57
REACTOME_LAGGING_STRAND_SYNTHESIS	0.80	0.58	0.43	0.48	0.5725
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.61	0.71	0.75	0.22	0.5725
WNT_SIGNALING	0.17	0.58	0.84	0.70	0.5725
PID_HIVNEFPATHWAY	0.79	0.24	0.67	0.59	0.5725
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.65	0.46	0.55	0.63	0.5725
REACTOME_SYNTHESIS_OF_DNA	0.55	0.34	0.61	0.79	0.5725
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.95	0.04	0.73	0.58	0.575
REACTOME_DARPP_32_EVENTS	0.77	0.43	0.67	0.43	0.575
BIOCARTA_NTHI_PATHWAY	0.59	0.75	0.62	0.34	0.575
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.96	0.25	0.52	0.57	0.575
KEGG_PYRIMIDINE_METABOLISM	0.93	0.32	0.60	0.45	0.575
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	0.56	0.80	0.79	0.15	0.575
PID_INTEGRIN5_PATHWAY	0.49	1.00	0.66	0.15	0.575
KEGG_ALZHEIMERS_DISEASE	0.94	0.06	0.79	0.51	0.575
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.06	0.97	0.97	0.30	0.575
PID_HDAC_CLASSII_PATHWAY	0.12	0.71	0.60	0.88	0.5775
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	1.00	0.12	0.68	0.51	0.5775
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.88	0.30	0.55	0.58	0.5775
PID_SMAD2_3NUCLEARPATHWAY	0.30	0.98	0.93	0.10	0.5775
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.93	0.11	0.70	0.58	0.58
PID_ANTHRAXPATHWAY	0.66	0.76	0.55	0.35	0.58
BIOCARTA_CELLCYCLE_PATHWAY	0.68	0.54	0.25	0.85	0.58
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.39	0.76	0.55	0.62	0.58
BIOCARTA_PITX2_PATHWAY	0.66	0.67	0.29	0.71	0.5825
KEGG_OOCYTE_MEIOSIS	0.82	0.66	0.17	0.68	0.5825
KEGG_VIBRIO_CHOLERAE_INFECTION	0.53	0.25	0.66	0.89	0.5825
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.75	0.21	0.55	0.83	0.585
KEGG_MELANOGENESIS	0.27	0.44	0.82	0.81	0.585
REACTOME_INTERFERON_GAMMA_SIGNALING	0.19	0.51	0.79	0.85	0.585
REACTOME_NETRIN1_SIGNALING	0.65	0.85	0.55	0.29	0.585
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.57	0.71	0.18	0.89	0.5875
REACTOME_FANCONI_ANEMIA_PATHWAY	0.34	0.93	0.93	0.15	0.5875
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.34	0.97	0.20	0.84	0.5875
PID_ERBB_NETWORK_PATHWAY	0.44	0.96	0.33	0.62	0.5875
ST_TYPE_I_INTERFERON_PATHWAY	0.53	0.96	0.33	0.53	0.5875
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.56	0.63	0.83	0.34	0.59
KEGG_SPHINGOLIPID_METABOLISM	0.78	0.20	0.56	0.82	0.59
KEGG_ETHER_LIPID_METABOLISM	0.52	0.68	0.53	0.63	0.59
PID_ARF6_TRAFFICKINGPATHWAY	0.94	0.34	0.79	0.29	0.59
REACTOME_TRANSCRIPTION	0.43	0.87	0.56	0.50	0.59
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.83	0.32	0.49	0.73	0.5925
BIOCARTA_VITCB_PATHWAY	0.17	0.57	0.68	0.95	0.5925
PID_FRA_PATHWAY	0.95	0.34	0.73	0.35	0.5925
BIOCARTA_CLASSIC_PATHWAY	0.67	0.61	0.28	0.82	0.595
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.53	0.68	0.66	0.51	0.595
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.14	0.64	0.63	0.97	0.595
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.93	0.52	0.35	0.59	0.5975
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	0.67	0.10	0.89	0.73	0.5975
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.37	0.85	0.62	0.55	0.5975
PID_IL27PATHWAY	0.90	0.46	0.25	0.78	0.5975
REACTOME_GLUCONEOGENESIS	0.74	0.13	0.69	0.84	0.6
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	0.99	0.29	0.30	0.82	0.6
PID_SYNDECAN_4_PATHWAY	0.68	0.40	0.70	0.62	0.6
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.22	0.85	0.66	0.67	0.6
