Gene Set	Basal	Her2	LumA	LumB	Average p-value
REACTOME_TIE2_SIGNALING	0.98	0.59	0.98	1.00	0.8875
PID_ERBB1_INTERNALIZATION_PATHWAY	1.00	1.00	1.00	0.55	0.8875
BIOCARTA_MTOR_PATHWAY	1.00	0.90	1.00	0.66	0.89
PID_EPHRINBREVPATHWAY	0.99	1.00	1.00	0.57	0.89
BIOCARTA_ATM_PATHWAY	0.98	0.70	0.98	0.90	0.89
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.98	0.98	0.96	0.64	0.89
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.99	0.59	0.98	1.00	0.89
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	1.00	0.74	0.88	0.94	0.89
PID_LYMPHANGIOGENESIS_PATHWAY	0.87	0.88	0.99	0.82	0.89
PID_IL3_PATHWAY	0.98	0.59	0.99	1.00	0.89
PID_AURORA_A_PATHWAY	0.99	0.59	0.98	1.00	0.89
REACTOME_CELL_CYCLE_MITOTIC	1.00	1.00	0.69	0.87	0.89
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	0.98	0.84	0.93	0.81	0.89
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.88	0.90	0.78	1.00	0.89
REACTOME_SPHINGOLIPID_METABOLISM	0.89	0.99	1.00	0.69	0.8925
BIOCARTA_ERK_PATHWAY	0.97	0.97	0.78	0.85	0.8925
PID_ARF6_PATHWAY	0.97	0.71	1.00	0.89	0.8925
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.96	0.85	0.99	0.77	0.8925
REACTOME_MITOTIC_G2_G2_M_PHASES	1.00	0.99	0.93	0.65	0.8925
BIOCARTA_FCER1_PATHWAY	0.96	0.97	0.89	0.76	0.895
BIOCARTA_TCR_PATHWAY	1.00	0.97	0.96	0.65	0.895
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.98	0.72	0.99	0.89	0.895
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1.00	0.97	0.84	0.77	0.895
BIOCARTA_ERK5_PATHWAY	0.92	0.82	0.95	0.89	0.895
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.92	0.95	0.83	0.88	0.895
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.95	0.97	0.99	0.68	0.8975
REACTOME_REGULATION_OF_IFNA_SIGNALING	0.99	1.00	0.96	0.64	0.8975
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	1.00	0.59	1.00	1.00	0.8975
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.85	0.90	0.98	0.86	0.8975
PID_FCER1PATHWAY	0.86	0.82	0.92	0.99	0.8975
REACTOME_ERKS_ARE_INACTIVATED	1.00	0.74	0.96	0.89	0.8975
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1.00	0.97	0.88	0.74	0.8975
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	0.97	0.82	0.99	0.81	0.8975
PID_CERAMIDE_PATHWAY	0.96	0.96	0.73	0.94	0.8975
BIOCARTA_AT1R_PATHWAY	0.99	0.88	0.98	0.74	0.8975
KEGG_PEROXISOME	0.82	0.89	0.88	1.00	0.8975
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	1.00	0.59	1.00	1.00	0.8975
REACTOME_PURINE_METABOLISM	0.85	0.98	0.88	0.89	0.9
PID_RHOA_REG_PATHWAY	1.00	0.68	0.94	0.98	0.9
PID_HES_HEYPATHWAY	1.00	0.82	0.78	1.00	0.9
BIOCARTA_RNA_PATHWAY	1.00	0.74	1.00	0.86	0.9
PID_TCPTP_PATHWAY	0.75	0.92	0.95	0.98	0.9
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.98	0.76	0.94	0.93	0.9025
BIOCARTA_PML_PATHWAY	0.95	0.72	0.99	0.95	0.9025
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	1.00	1.00	0.89	0.72	0.9025
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.96	0.95	0.97	0.73	0.9025
BIOCARTA_MAL_PATHWAY	0.71	0.90	1.00	1.00	0.9025
PID_AR_NONGENOMIC_PATHWAY	0.94	0.88	0.87	0.92	0.9025
PID_HDAC_CLASSIII_PATHWAY	0.98	0.64	1.00	1.00	0.905
BIOCARTA_TNFR1_PATHWAY	0.91	0.94	0.84	0.93	0.905
BIOCARTA_IL10_PATHWAY	0.89	0.85	0.99	0.89	0.905
BIOCARTA_ALK_PATHWAY	0.89	0.99	0.77	0.97	0.905
PID_NFAT_3PATHWAY	1.00	0.85	0.99	0.78	0.905
BIOCARTA_KREB_PATHWAY	0.97	0.82	0.98	0.86	0.9075
REACTOME_SIGNALING_BY_NOTCH3	0.98	0.72	0.94	0.99	0.9075
REACTOME_DNA_STRAND_ELONGATION	1.00	0.70	0.93	1.00	0.9075
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	1.00	1.00	0.92	0.71	0.9075
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.98	0.72	0.99	0.94	0.9075
REACTOME_BOTULINUM_NEUROTOXICITY	0.97	0.87	0.95	0.84	0.9075
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.75	1.00	1.00	0.88	0.9075
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.90	0.89	0.96	0.88	0.9075
BIOCARTA_CK1_PATHWAY	0.99	0.85	0.99	0.80	0.9075
REACTOME_SHC_MEDIATED_SIGNALLING	0.91	0.85	0.88	0.99	0.9075
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	1.00	0.72	1.00	0.92	0.91
ST_GA12_PATHWAY	0.94	0.78	0.92	1.00	0.91
PID_NEPHRIN_NEPH1_PATHWAY	1.00	1.00	0.98	0.66	0.91
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.99	0.92	0.98	0.75	0.91
REACTOME_SIGNALING_BY_NOTCH2	0.98	0.73	0.94	0.99	0.91
REACTOME_KINESINS	0.99	0.90	1.00	0.75	0.91
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.98	1.00	0.99	0.68	0.9125
REACTOME_GABA_A_RECEPTOR_ACTIVATION	0.97	0.89	0.88	0.91	0.9125
PID_BARD1PATHWAY	0.98	1.00	0.68	0.99	0.9125
BIOCARTA_EGFR_SMRTE_PATHWAY	0.98	0.98	0.88	0.81	0.9125
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.95	0.97	0.84	0.89	0.9125
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	0.98	0.74	0.94	0.99	0.9125
REACTOME_RECYCLING_PATHWAY_OF_L1	0.99	1.00	1.00	0.66	0.9125
KEGG_FOLATE_BIOSYNTHESIS	0.98	0.93	0.76	0.99	0.915
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	1.00	0.97	0.76	0.93	0.915
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.97	0.85	1.00	0.84	0.915
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1.00	0.85	1.00	0.81	0.915
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.98	0.85	0.93	0.90	0.915
REACTOME_HS_GAG_DEGRADATION	0.99	0.75	0.92	1.00	0.915
PID_FGF_PATHWAY	0.97	0.78	0.93	0.98	0.915
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.98	0.72	0.99	0.97	0.915
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	1.00	1.00	0.97	0.69	0.915
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	1.00	0.67	0.99	1.00	0.915
BIOCARTA_AKAPCENTROSOME_PATHWAY	1.00	0.72	1.00	0.94	0.915
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	1.00	0.98	0.83	0.86	0.9175
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.98	0.93	0.99	0.77	0.9175
KEGG_BASAL_CELL_CARCINOMA	0.89	0.80	0.99	0.99	0.9175
KEGG_PARKINSONS_DISEASE	1.00	0.84	0.99	0.84	0.9175
ST_B_CELL_ANTIGEN_RECEPTOR	0.98	1.00	0.93	0.76	0.9175
PID_ERB_GENOMIC_PATHWAY	0.97	0.74	0.99	0.97	0.9175
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	1.00	0.73	0.94	1.00	0.9175
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.89	0.87	1.00	0.91	0.9175
PID_ATR_PATHWAY	0.90	1.00	0.98	0.79	0.9175
REACTOME_IL_7_SIGNALING	0.98	0.76	0.99	0.94	0.9175
KEGG_GAP_JUNCTION	0.91	0.95	0.94	0.87	0.9175
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	0.98	0.89	0.99	0.82	0.92
BIOCARTA_SET_PATHWAY	0.89	0.92	0.88	0.99	0.92
REACTOME_TOLL_RECEPTOR_CASCADES	0.78	0.94	1.00	0.96	0.92
BIOCARTA_PTDINS_PATHWAY	1.00	1.00	1.00	0.68	0.92
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.99	0.94	0.78	0.97	0.92
BIOCARTA_CDMAC_PATHWAY	0.98	0.94	0.99	0.78	0.9225
BIOCARTA_GABA_PATHWAY	1.00	0.95	0.88	0.86	0.9225
BIOCARTA_NKCELLS_PATHWAY	0.97	0.78	0.98	0.96	0.9225
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.98	0.76	0.99	0.97	0.925
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.97	0.97	0.78	0.98	0.925
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	0.99	0.89	0.96	0.86	0.925
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	1.00	0.72	0.99	0.99	0.925
REACTOME_CHROMOSOME_MAINTENANCE	0.99	0.94	0.77	1.00	0.925
PID_TXA2PATHWAY	0.95	0.81	1.00	0.94	0.925
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.99	0.82	1.00	0.90	0.9275
KEGG_BETA_ALANINE_METABOLISM	0.98	0.83	0.90	1.00	0.9275
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	1.00	0.80	1.00	0.91	0.9275
BIOCARTA_PYK2_PATHWAY	0.99	0.84	0.98	0.90	0.9275
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.99	0.81	0.91	1.00	0.9275
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	1.00	0.77	1.00	0.94	0.9275
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.99	1.00	1.00	0.72	0.9275
ST_INTERFERON_GAMMA_PATHWAY	0.98	0.76	1.00	0.97	0.9275
PID_IGF1_PATHWAY	0.96	0.90	0.99	0.86	0.9275
PID_THROMBIN_PAR1_PATHWAY	1.00	0.81	1.00	0.90	0.9275
REACTOME_IL_6_SIGNALING	1.00	0.73	0.99	0.99	0.9275
BIOCARTA_VEGF_PATHWAY	0.91	0.90	1.00	0.90	0.9275
BIOCARTA_HER2_PATHWAY	0.99	0.98	0.99	0.76	0.93
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.99	0.89	1.00	0.84	0.93
BIOCARTA_SKP2E2F_PATHWAY	0.99	0.82	0.91	1.00	0.93
PID_MET_PATHWAY	0.97	0.78	0.97	1.00	0.93
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.99	0.88	1.00	0.85	0.93
PID_IL2_STAT5PATHWAY	1.00	0.80	0.93	0.99	0.93
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.92	0.93	0.88	0.99	0.93
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.99	0.92	1.00	0.81	0.93
PID_AR_TF_PATHWAY	0.89	0.97	1.00	0.87	0.9325
REACTOME_CGMP_EFFECTS	0.96	0.90	0.87	1.00	0.9325
KEGG_MISMATCH_REPAIR	0.99	0.84	0.90	1.00	0.9325
REACTOME_SIGNALING_BY_WNT	1.00	0.74	1.00	0.99	0.9325
PID_IL6_7PATHWAY	0.78	0.97	1.00	0.98	0.9325
PID_IL8CXCR1_PATHWAY	0.99	0.85	0.99	0.90	0.9325
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	1.00	0.79	1.00	0.95	0.935
REACTOME_EXTENSION_OF_TELOMERES	1.00	0.74	1.00	1.00	0.935
REACTOME_P38MAPK_EVENTS	0.96	0.89	0.95	0.94	0.935
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.96	0.91	0.93	0.94	0.935
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	1.00	0.74	1.00	1.00	0.935
PID_P38ALPHABETAPATHWAY	0.95	1.00	0.98	0.81	0.935
PID_FOXOPATHWAY	1.00	0.95	0.81	0.98	0.935
BIOCARTA_RB_PATHWAY	0.99	0.90	0.92	0.94	0.9375
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.99	0.99	0.98	0.79	0.9375
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.99	0.82	0.96	0.98	0.9375
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	1.00	0.98	0.99	0.78	0.9375
BIOCARTA_VDR_PATHWAY	0.90	0.98	0.99	0.88	0.9375
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.99	0.90	1.00	0.86	0.9375
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.98	0.94	0.99	0.84	0.9375
KEGG_FATTY_ACID_METABOLISM	0.96	0.97	0.84	0.98	0.9375
REACTOME_CELL_CYCLE	1.00	1.00	0.79	0.96	0.9375
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.98	0.94	0.99	0.84	0.9375
REACTOME_GLUCOSE_TRANSPORT	0.99	0.97	1.00	0.79	0.9375
REACTOME_PKB_MEDIATED_EVENTS	1.00	1.00	1.00	0.75	0.9375
PID_HDAC_CLASSI_PATHWAY	0.98	0.94	0.97	0.87	0.94
REACTOME_REGULATORY_RNA_PATHWAYS	1.00	0.78	1.00	0.98	0.94
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	1.00	0.76	1.00	1.00	0.94
KEGG_OXIDATIVE_PHOSPHORYLATION	1.00	0.90	0.95	0.91	0.94
BIOCARTA_ARF_PATHWAY	0.96	0.90	0.98	0.92	0.94
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.99	0.78	0.99	1.00	0.94
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	0.91	0.92	0.99	0.94	0.94
BIOCARTA_SPRY_PATHWAY	0.90	0.94	0.99	0.93	0.94
BIOCARTA_G2_PATHWAY	0.99	0.78	0.99	1.00	0.94
PID_AVB3_OPN_PATHWAY	0.98	0.81	1.00	0.98	0.9425
REACTOME_SIGNALING_BY_NOTCH1	1.00	0.80	1.00	0.97	0.9425
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	1.00	0.88	0.96	0.93	0.9425
BIOCARTA_ETS_PATHWAY	0.98	0.90	1.00	0.89	0.9425
REACTOME_RNA_POL_I_TRANSCRIPTION	1.00	0.92	0.85	1.00	0.9425
REACTOME_MICRORNA_MIRNA_BIOGENESIS	1.00	0.78	1.00	0.99	0.9425
PID_SHP2_PATHWAY	0.89	0.97	0.93	0.98	0.9425
PID_DNAPK_PATHWAY	0.98	0.82	0.99	0.99	0.945
REACTOME_ERK_MAPK_TARGETS	0.99	0.88	1.00	0.91	0.945
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.99	0.90	0.96	0.93	0.945
BIOCARTA_NDKDYNAMIN_PATHWAY	1.00	0.82	0.99	0.97	0.945
BIOCARTA_CHREBP2_PATHWAY	1.00	0.81	0.99	0.98	0.945
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.99	1.00	0.91	0.89	0.9475
BIOCARTA_AKAP95_PATHWAY	0.98	0.96	0.99	0.86	0.9475
BIOCARTA_MITOCHONDRIA_PATHWAY	0.99	0.86	0.98	0.96	0.9475
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.99	1.00	1.00	0.80	0.9475
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.99	0.82	0.98	1.00	0.9475
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.98	0.82	1.00	0.99	0.9475
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.98	0.81	1.00	1.00	0.9475
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.98	0.87	0.96	0.98	0.9475
BIOCARTA_ARENRF2_PATHWAY	0.95	0.90	1.00	0.94	0.9475
BIOCARTA_RANKL_PATHWAY	0.97	0.94	1.00	0.88	0.9475
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.98	0.97	1.00	0.85	0.95
KEGG_SPHINGOLIPID_METABOLISM	0.90	1.00	1.00	0.90	0.95
BIOCARTA_GH_PATHWAY	0.95	0.89	1.00	0.96	0.95
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.98	0.84	1.00	0.98	0.95
ST_JAK_STAT_PATHWAY	0.96	0.94	0.99	0.91	0.95
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.99	0.84	1.00	0.97	0.95
PID_PI3KCIAKTPATHWAY	1.00	0.81	1.00	0.99	0.95
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.99	0.95	0.91	0.95	0.95
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.99	0.95	1.00	0.86	0.95
REACTOME_POL_SWITCHING	1.00	0.81	0.99	1.00	0.95
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	1.00	0.81	1.00	1.00	0.9525
PID_EPHA2_FWDPATHWAY	1.00	0.90	1.00	0.91	0.9525
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA	0.90	0.93	0.99	0.99	0.9525
BIOCARTA_INSULIN_PATHWAY	0.82	1.00	0.99	1.00	0.9525
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.99	0.89	0.94	0.99	0.9525
REACTOME_SIGNALLING_BY_NGF	1.00	0.97	1.00	0.84	0.9525
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	1.00	0.82	1.00	0.99	0.9525
REACTOME_PERK_REGULATED_GENE_EXPRESSION	0.99	1.00	0.92	0.90	0.9525
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	1.00	0.82	1.00	0.99	0.9525
KEGG_ENDOCYTOSIS	1.00	0.87	0.95	0.99	0.9525
BIOCARTA_MET_PATHWAY	0.98	0.95	0.94	0.94	0.9525
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	1.00	0.93	0.98	0.91	0.955
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.99	0.83	1.00	1.00	0.955
BIOCARTA_ATRBRCA_PATHWAY	0.84	1.00	0.98	1.00	0.955
KEGG_GNRH_SIGNALING_PATHWAY	0.99	0.98	0.89	0.96	0.955
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	1.00	0.92	0.97	0.93	0.955
BIOCARTA_IGF1R_PATHWAY	1.00	0.82	1.00	1.00	0.955
BIOCARTA_ACTINY_PATHWAY	1.00	0.82	1.00	1.00	0.955
PID_TCRRASPATHWAY	1.00	0.82	1.00	1.00	0.955
REACTOME_MRNA_CAPPING	1.00	0.82	1.00	1.00	0.955
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	1.00	0.82	1.00	1.00	0.955
ST_GAQ_PATHWAY	0.99	1.00	0.87	0.96	0.955
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.98	0.86	0.98	1.00	0.955
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	1.00	0.89	0.99	0.94	0.955
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.99	0.98	0.98	0.88	0.9575
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	1.00	1.00	0.83	1.00	0.9575
SA_CASPASE_CASCADE	0.99	0.88	0.96	1.00	0.9575
ST_INTERLEUKIN_4_PATHWAY	1.00	0.85	0.98	1.00	0.9575
REACTOME_GAP_JUNCTION_DEGRADATION	1.00	0.93	1.00	0.90	0.9575
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.99	0.84	1.00	1.00	0.9575
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.99	0.98	1.00	0.86	0.9575
PID_BETACATENIN_DEG_PATHWAY	0.99	0.88	1.00	0.96	0.9575
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.98	0.98	0.98	0.90	0.96
BIOCARTA_SRCRPTP_PATHWAY	0.98	0.94	1.00	0.92	0.96
REACTOME_INTEGRATION_OF_PROVIRUS	0.97	0.91	0.96	1.00	0.96
BIOCARTA_TPO_PATHWAY	0.96	0.88	1.00	1.00	0.96
PID_NFKAPPABATYPICALPATHWAY	0.99	0.85	1.00	1.00	0.96
BIOCARTA_CREB_PATHWAY	1.00	0.97	0.89	0.98	0.96
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.90	0.95	1.00	0.99	0.96
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	1.00	0.85	1.00	1.00	0.9625
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.97	0.94	1.00	0.94	0.9625
BIOCARTA_RAB_PATHWAY	0.98	0.89	0.99	0.99	0.9625
PID_CD40_PATHWAY	0.99	0.86	1.00	1.00	0.9625
REACTOME_PYRUVATE_METABOLISM	0.96	0.98	0.98	0.93	0.9625
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	1.00	0.88	0.99	0.98	0.9625
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.97	0.94	1.00	0.94	0.9625
BIOCARTA_41BB_PATHWAY	1.00	0.85	1.00	1.00	0.9625
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	1.00	0.86	0.99	1.00	0.9625
KEGG_DNA_REPLICATION	1.00	0.85	1.00	1.00	0.9625
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	0.98	0.90	0.98	0.99	0.9625
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	1.00	0.90	1.00	0.96	0.965
KEGG_LYSOSOME	0.99	0.99	0.88	1.00	0.965
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.99	0.97	1.00	0.90	0.965
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	1.00	0.92	1.00	0.94	0.965
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.96	1.00	1.00	0.90	0.965
REACTOME_MTORC1_MEDIATED_SIGNALLING	1.00	0.90	0.96	1.00	0.965
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.99	0.90	0.98	1.00	0.9675
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	0.99	0.99	0.90	0.99	0.9675
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.93	0.95	1.00	0.99	0.9675
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	0.99	0.90	0.99	1.00	0.97
KEGG_RNA_POLYMERASE	1.00	0.88	1.00	1.00	0.97
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	1.00	0.89	1.00	0.99	0.97
REACTOME_GAB1_SIGNALOSOME	1.00	1.00	1.00	0.88	0.97
BIOCARTA_DNAFRAGMENT_PATHWAY	1.00	0.89	0.99	1.00	0.97
KEGG_OTHER_GLYCAN_DEGRADATION	0.96	0.95	0.99	0.98	0.97
REACTOME_SYNTHESIS_OF_PA	0.99	0.90	0.99	1.00	0.97
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.98	0.95	0.96	0.99	0.97
ST_TYPE_I_INTERFERON_PATHWAY	1.00	0.99	1.00	0.89	0.97
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	1.00	0.89	1.00	0.99	0.97
KEGG_HUNTINGTONS_DISEASE	1.00	1.00	1.00	0.88	0.97
BIOCARTA_NGF_PATHWAY	0.99	1.00	1.00	0.89	0.97
BIOCARTA_SALMONELLA_PATHWAY	1.00	0.90	1.00	0.99	0.9725
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.97	1.00	0.92	1.00	0.9725
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.98	0.95	1.00	0.96	0.9725
BIOCARTA_RARRXR_PATHWAY	0.98	0.94	0.98	0.99	0.9725
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.99	0.90	1.00	1.00	0.9725
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.98	0.94	1.00	0.97	0.9725
BIOCARTA_BAD_PATHWAY	1.00	0.95	0.96	0.98	0.9725
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	1.00	1.00	1.00	0.89	0.9725
PID_IL2_PI3KPATHWAY	1.00	0.95	1.00	0.95	0.975
REACTOME_LAGGING_STRAND_SYNTHESIS	1.00	0.90	1.00	1.00	0.975
BIOCARTA_GLEEVEC_PATHWAY	1.00	0.90	1.00	1.00	0.975
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	1.00	0.94	1.00	0.96	0.975
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.98	0.98	0.95	0.99	0.975
