Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.99	0.94	1.00	0.72	0.18	0.766
ST_G_ALPHA_S_PATHWAY	0.93	0.54	0.74	0.71	0.91	0.766
BIOCARTA_HIF_PATHWAY	1.00	0.87	1.00	0.95	0.02	0.768
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.92	0.81	0.55	0.57	0.99	0.768
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	1.00	0.82	1.00	1.00	0.02	0.768
PID_PRLSIGNALINGEVENTSPATHWAY	0.95	0.44	0.80	0.91	0.74	0.768
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.86	0.87	0.89	0.38	0.84	0.768
SA_CASPASE_CASCADE	0.99	0.84	0.86	1.00	0.15	0.768
REACTOME_DAG_AND_IP3_SIGNALING	0.99	0.45	0.97	0.45	0.98	0.768
REACTOME_REGULATION_OF_KIT_SIGNALING	0.80	0.98	0.95	0.18	0.93	0.768
BIOCARTA_TEL_PATHWAY	1.00	0.77	1.00	0.74	0.34	0.77
KEGG_ACUTE_MYELOID_LEUKEMIA	0.99	0.85	1.00	0.82	0.19	0.77
REACTOME_SIGNAL_ATTENUATION	0.86	0.75	0.53	1.00	0.71	0.77
REACTOME_RECYCLING_PATHWAY_OF_L1	0.99	0.98	1.00	0.72	0.16	0.77
BIOCARTA_MAL_PATHWAY	0.69	0.79	1.00	0.92	0.45	0.77
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	0.99	0.68	0.94	0.98	0.26	0.77
PID_LKB1_PATHWAY	1.00	0.75	0.96	0.91	0.24	0.772
BIOCARTA_TPO_PATHWAY	0.83	0.84	1.00	0.91	0.28	0.772
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.79	0.75	0.84	0.92	0.56	0.772
PID_AR_TF_PATHWAY	0.95	0.89	0.95	0.93	0.14	0.772
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.96	0.60	0.99	0.79	0.52	0.772
REACTOME_BOTULINUM_NEUROTOXICITY	0.98	0.83	0.82	0.64	0.59	0.772
PID_FCER1PATHWAY	0.98	0.82	0.93	0.99	0.14	0.772
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	1.00	0.88	1.00	0.97	0.01	0.772
BIOCARTA_CK1_PATHWAY	0.99	0.84	0.86	0.83	0.34	0.772
REACTOME_MRNA_CAPPING	1.00	0.65	1.00	1.00	0.21	0.772
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.96	0.42	0.95	0.76	0.77	0.772
PID_ATR_PATHWAY	0.80	0.99	0.90	0.30	0.87	0.772
REACTOME_CHROMOSOME_MAINTENANCE	1.00	0.98	0.80	1.00	0.08	0.772
BIOCARTA_AKAPCENTROSOME_PATHWAY	1.00	0.56	0.99	0.94	0.37	0.772
KEGG_MAPK_SIGNALING_PATHWAY	0.22	1.00	1.00	0.84	0.80	0.772
PID_ECADHERIN_STABILIZATION_PATHWAY	1.00	0.50	1.00	0.89	0.47	0.772
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.96	0.75	0.83	0.72	0.60	0.772
ST_INTERLEUKIN_13_PATHWAY	0.96	0.89	0.91	0.45	0.66	0.774
ST_IL_13_PATHWAY	0.96	0.89	0.91	0.45	0.66	0.774
REACTOME_IL_6_SIGNALING	1.00	0.64	0.99	0.99	0.25	0.774
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.92	0.84	0.90	0.84	0.37	0.774
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.93	0.85	0.97	1.00	0.12	0.774
REACTOME_LAGGING_STRAND_SYNTHESIS	1.00	0.82	1.00	1.00	0.06	0.776
KEGG_BASAL_CELL_CARCINOMA	0.89	0.85	0.98	1.00	0.16	0.776
BIOCARTA_CCR3_PATHWAY	1.00	0.68	0.75	1.00	0.45	0.776
BIOCARTA_TNFR2_PATHWAY	0.55	0.75	1.00	0.95	0.63	0.776
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.80	0.74	0.87	0.95	0.52	0.776
BIOCARTA_STEM_PATHWAY	0.79	0.54	0.99	0.56	1.00	0.776
PID_LIS1PATHWAY	0.89	0.82	0.99	0.96	0.22	0.776
REACTOME_SIGNALING_BY_ERBB2	1.00	0.05	0.98	0.93	0.92	0.776
BIOCARTA_KREB_PATHWAY	0.92	0.63	0.92	0.87	0.55	0.778
KEGG_CHRONIC_MYELOID_LEUKEMIA	1.00	0.94	1.00	0.81	0.14	0.778
KEGG_PATHWAYS_IN_CANCER	0.48	0.44	1.00	0.97	1.00	0.778
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.77	0.69	0.75	0.97	0.71	0.778
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.93	0.99	0.75	0.44	0.78	0.778
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	0.98	0.85	0.99	0.49	0.58	0.778
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.95	0.44	0.88	1.00	0.63	0.78
KEGG_NON_HOMOLOGOUS_END_JOINING	0.96	0.95	0.98	0.99	0.02	0.78
PID_S1P_S1P2_PATHWAY	0.80	0.89	1.00	0.61	0.60	0.78
BIOCARTA_AKAP13_PATHWAY	0.98	0.46	0.98	0.71	0.77	0.78
PID_GMCSF_PATHWAY	0.60	0.62	0.97	1.00	0.71	0.78
BIOCARTA_TID_PATHWAY	0.97	0.92	0.93	0.77	0.32	0.782
REACTOME_INNATE_IMMUNE_SYSTEM	0.27	0.81	0.98	0.91	0.94	0.782
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.80	1.00	1.00	0.95	0.16	0.782
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.95	0.74	0.91	0.77	0.54	0.782
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	1.00	0.88	1.00	1.00	0.03	0.782
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	0.86	0.95	0.90	0.94	0.26	0.782
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	0.99	0.99	0.93	0.99	0.02	0.784
PID_HDAC_CLASSI_PATHWAY	0.99	0.96	0.97	0.87	0.13	0.784
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.99	0.90	0.99	1.00	0.04	0.784
PID_P38ALPHABETADOWNSTREAMPATHWAY	0.71	0.97	0.93	0.84	0.47	0.784
PID_AR_NONGENOMIC_PATHWAY	0.81	0.91	0.73	0.95	0.52	0.784
BIOCARTA_FCER1_PATHWAY	0.94	0.90	0.91	0.73	0.45	0.786
REACTOME_IL1_SIGNALING	0.55	1.00	0.98	0.82	0.58	0.786
PID_LYMPHANGIOGENESIS_PATHWAY	0.81	0.87	1.00	0.97	0.28	0.786
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	1.00	0.88	0.98	0.94	0.13	0.786
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	0.98	0.95	0.63	0.97	0.41	0.788
PID_ARF6_PATHWAY	0.92	0.83	0.94	0.91	0.34	0.788
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.80	0.94	0.83	0.72	0.66	0.79
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	1.00	0.89	1.00	1.00	0.06	0.79
KEGG_GNRH_SIGNALING_PATHWAY	1.00	0.98	0.96	0.60	0.41	0.79
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.86	0.75	0.76	0.99	0.59	0.79
ST_FAS_SIGNALING_PATHWAY	0.92	0.62	0.86	0.55	1.00	0.79
REACTOME_CIRCADIAN_CLOCK	1.00	0.29	0.90	0.96	0.80	0.79
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	1.00	0.97	0.99	0.91	0.08	0.79
PID_WNT_CANONICAL_PATHWAY	0.95	0.92	1.00	0.98	0.11	0.792
BIOCARTA_SRCRPTP_PATHWAY	0.98	1.00	1.00	0.46	0.52	0.792
PID_ALPHASYNUCLEIN_PATHWAY	0.81	1.00	0.86	0.31	0.98	0.792
REACTOME_TELOMERE_MAINTENANCE	1.00	0.95	0.93	1.00	0.08	0.792
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.99	0.98	1.00	0.93	0.07	0.794
REACTOME_DNA_REPAIR	1.00	0.94	0.98	1.00	0.05	0.794
BIOCARTA_ETS_PATHWAY	0.95	0.88	1.00	0.92	0.22	0.794
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	1.00	0.88	0.99	1.00	0.10	0.794
KEGG_OOCYTE_MEIOSIS	1.00	0.96	0.47	0.85	0.69	0.794
KEGG_PROPANOATE_METABOLISM	1.00	0.97	1.00	1.00	0.00	0.794
BIOCARTA_GABA_PATHWAY	0.99	1.00	0.82	0.92	0.24	0.794
PID_PDGFRBPATHWAY	0.85	0.64	0.99	1.00	0.50	0.796
BIOCARTA_RAC1_PATHWAY	0.98	0.94	1.00	1.00	0.06	0.796
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	1.00	0.94	1.00	1.00	0.04	0.796
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.98	0.91	0.99	0.79	0.31	0.796
BIOCARTA_CDMAC_PATHWAY	0.99	1.00	0.97	0.76	0.26	0.796
PID_S1P_S1P3_PATHWAY	0.81	0.49	0.99	0.80	0.89	0.796
REACTOME_METABOLISM_OF_PROTEINS	1.00	1.00	1.00	0.98	0.00	0.796
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	0.95	0.71	0.87	0.64	0.81	0.796
PID_BETACATENIN_DEG_PATHWAY	0.99	0.84	1.00	1.00	0.15	0.796
REACTOME_SIGNALING_BY_NOTCH1	1.00	0.74	1.00	0.98	0.27	0.798
REACTOME_DEADENYLATION_OF_MRNA	1.00	0.92	1.00	1.00	0.07	0.798
REACTOME_SYNTHESIS_OF_PA	0.98	0.79	1.00	0.91	0.31	0.798
REACTOME_G1_PHASE	0.99	0.85	1.00	0.95	0.20	0.798
KEGG_SMALL_CELL_LUNG_CANCER	0.85	0.73	0.88	0.56	0.97	0.798
REACTOME_POL_SWITCHING	1.00	0.84	1.00	0.99	0.16	0.798
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.93	0.66	0.66	0.92	0.83	0.8
PID_ECADHERIN_KERATINOCYTE_PATHWAY	1.00	0.88	0.99	0.95	0.18	0.8
PID_EPHRINBREVPATHWAY	0.91	0.97	1.00	0.91	0.21	0.8
PID_EPHBFWDPATHWAY	0.97	0.94	1.00	0.73	0.36	0.8
PID_DNAPK_PATHWAY	0.95	0.91	0.99	1.00	0.16	0.802
REACTOME_SIGNALING_BY_WNT	1.00	0.82	1.00	1.00	0.19	0.802
REACTOME_TOLL_RECEPTOR_CASCADES	0.92	0.93	0.99	0.95	0.22	0.802
PID_RB_1PATHWAY	0.90	0.62	0.92	0.78	0.79	0.802
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	1.00	0.87	1.00	0.92	0.22	0.802
BIOCARTA_RANKL_PATHWAY	0.97	0.87	1.00	0.86	0.31	0.802
PID_ARF_3PATHWAY	0.97	0.89	0.87	0.98	0.31	0.804
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.99	0.97	0.94	0.95	0.17	0.804
KEGG_SPHINGOLIPID_METABOLISM	0.63	0.97	0.98	0.77	0.67	0.804
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.70	1.00	0.55	0.99	0.78	0.804
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	1.00	0.95	1.00	1.00	0.07	0.804
BIOCARTA_RANMS_PATHWAY	0.92	0.42	0.98	0.88	0.82	0.804
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.92	0.94	0.86	0.61	0.69	0.804
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	1.00	0.84	1.00	0.98	0.20	0.804
BIOCARTA_NGF_PATHWAY	1.00	0.98	1.00	0.90	0.14	0.804
BIOCARTA_RB_PATHWAY	0.95	0.66	0.87	0.91	0.64	0.806
BIOCARTA_INSULIN_PATHWAY	0.85	0.88	1.00	1.00	0.30	0.806
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.99	0.96	0.81	0.86	0.41	0.806
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.98	0.84	1.00	0.62	0.59	0.806
REACTOME_PURINE_SALVAGE	0.60	0.99	0.87	0.61	0.96	0.806
PID_SMAD2_3PATHWAY	1.00	0.83	0.89	1.00	0.31	0.806
PID_THROMBIN_PAR1_PATHWAY	0.99	0.60	0.96	0.56	0.92	0.806
PID_ATM_PATHWAY	1.00	1.00	1.00	1.00	0.04	0.808
PID_CIRCADIANPATHWAY	1.00	0.29	0.95	0.95	0.85	0.808
KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.00	1.00	1.00	1.00	0.04	0.808
BIOCARTA_VDR_PATHWAY	0.76	0.84	0.96	0.93	0.55	0.808
PID_INSULIN_PATHWAY	0.95	0.84	0.61	0.95	0.69	0.808
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	1.00	0.87	1.00	1.00	0.17	0.808
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.99	1.00	0.98	1.00	0.07	0.808
ST_INTEGRIN_SIGNALING_PATHWAY	1.00	0.66	0.92	0.55	0.91	0.808
PID_HIF1APATHWAY	0.97	0.74	0.99	0.66	0.69	0.81
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	1.00	0.97	1.00	1.00	0.08	0.81
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.98	0.88	1.00	0.91	0.28	0.81
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	1.00	0.83	0.99	0.99	0.24	0.81
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	1.00	1.00	1.00	1.00	0.05	0.81
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	1.00	0.52	0.90	0.86	0.77	0.81
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	1.00	0.85	1.00	1.00	0.21	0.812
REACTOME_PACKAGING_OF_TELOMERE_ENDS	0.99	0.90	0.52	1.00	0.65	0.812
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	1.00	0.98	1.00	1.00	0.08	0.812
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.95	1.00	1.00	0.91	0.20	0.812
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.99	0.84	0.91	0.47	0.85	0.812
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	1.00	0.99	1.00	1.00	0.07	0.812
PID_IL6_7PATHWAY	0.85	0.97	1.00	1.00	0.24	0.812
PID_TCPTP_PATHWAY	0.67	0.80	0.98	0.99	0.62	0.812
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1.00	0.89	0.89	0.37	0.91	0.812
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	0.98	0.81	0.95	0.45	0.88	0.814
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.99	0.57	1.00	0.80	0.71	0.814
PID_EPHA2_FWDPATHWAY	1.00	0.89	1.00	1.00	0.18	0.814
BIOCARTA_PYK2_PATHWAY	0.98	0.86	1.00	0.95	0.28	0.814
BIOCARTA_P38MAPK_PATHWAY	1.00	1.00	1.00	1.00	0.07	0.814
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	1.00	0.81	1.00	1.00	0.26	0.814
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	1.00	0.97	1.00	1.00	0.10	0.814
PID_FANCONI_PATHWAY	1.00	0.99	0.97	1.00	0.11	0.814
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	1.00	0.94	0.99	0.93	0.22	0.816
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	1.00	0.99	1.00	0.33	0.76	0.816
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.99	0.91	1.00	0.99	0.19	0.816
REACTOME_HIV_LIFE_CYCLE	1.00	1.00	1.00	1.00	0.08	0.816
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	1.00	1.00	1.00	1.00	0.08	0.816
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.99	0.98	0.93	0.87	0.31	0.816
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.99	0.90	0.96	0.98	0.26	0.818
REACTOME_DNA_REPLICATION	1.00	1.00	1.00	1.00	0.09	0.818
REACTOME_FANCONI_ANEMIA_PATHWAY	0.74	0.75	0.86	1.00	0.74	0.818
BIOCARTA_STRESS_PATHWAY	0.64	0.94	1.00	0.99	0.52	0.818
PID_ERB_GENOMIC_PATHWAY	0.92	0.91	0.89	0.94	0.43	0.818
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	1.00	0.96	1.00	1.00	0.13	0.818
KEGG_BASE_EXCISION_REPAIR	1.00	0.97	1.00	1.00	0.12	0.818
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	1.00	0.83	1.00	1.00	0.26	0.818
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	0.96	0.57	0.91	0.93	0.73	0.82
PID_IL8CXCR2_PATHWAY	0.87	0.71	1.00	0.55	0.97	0.82
BIOCARTA_AGR_PATHWAY	0.90	0.94	0.98	0.57	0.71	0.82
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.99	0.99	0.78	0.57	0.77	0.82
REACTOME_NEPHRIN_INTERACTIONS	1.00	0.97	1.00	1.00	0.13	0.82
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.98	1.00	0.69	1.00	0.43	0.82
REACTOME_SHC_RELATED_EVENTS	0.79	0.82	0.81	0.95	0.74	0.822
PID_PLK1_PATHWAY	1.00	1.00	1.00	0.98	0.13	0.822
REACTOME_ELONGATION_ARREST_AND_RECOVERY	1.00	0.94	1.00	1.00	0.17	0.822
PID_VEGFR1_PATHWAY	0.95	0.75	0.99	0.90	0.52	0.822
PID_ARF6DOWNSTREAMPATHWAY	1.00	0.84	0.90	1.00	0.37	0.822
REACTOME_MEIOTIC_SYNAPSIS	0.88	0.95	0.48	1.00	0.80	0.822
KEGG_NOTCH_SIGNALING_PATHWAY	1.00	1.00	0.97	1.00	0.14	0.822
REACTOME_INFLUENZA_LIFE_CYCLE	1.00	1.00	1.00	1.00	0.12	0.824
REACTOME_SIGNALING_BY_HIPPO	1.00	0.98	1.00	1.00	0.14	0.824
REACTOME_P38MAPK_EVENTS	0.96	0.56	0.90	0.95	0.75	0.824
ST_INTERFERON_GAMMA_PATHWAY	0.98	0.56	1.00	0.79	0.79	0.824
REACTOME_GAP_JUNCTION_DEGRADATION	1.00	0.87	0.99	0.95	0.31	0.824
REACTOME_SIGNALLING_TO_ERKS	1.00	0.97	0.37	0.91	0.87	0.824
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1.00	1.00	1.00	1.00	0.13	0.826
PID_RAC1_REG_PATHWAY	0.84	0.69	0.93	0.82	0.85	0.826
BIOCARTA_PTDINS_PATHWAY	1.00	0.91	1.00	0.59	0.63	0.826
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.95	0.75	0.82	1.00	0.61	0.826
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.95	0.71	0.99	1.00	0.48	0.826
REACTOME_RAF_MAP_KINASE_CASCADE	0.86	0.95	0.44	0.98	0.90	0.826
REACTOME_METABOLISM_OF_MRNA	1.00	1.00	1.00	1.00	0.14	0.828
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	1.00	1.00	0.89	1.00	0.25	0.828
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	1.00	1.00	1.00	1.00	0.14	0.828
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.93	0.90	0.99	0.98	0.34	0.828
BIOCARTA_DNAFRAGMENT_PATHWAY	1.00	0.93	0.97	0.99	0.25	0.828
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA	0.96	1.00	0.96	1.00	0.22	0.828
BIOCARTA_IL10_PATHWAY	0.71	0.87	1.00	0.72	0.84	0.828
REACTOME_RNA_POL_I_TRANSCRIPTION	0.99	0.84	0.86	1.00	0.45	0.828
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.98	1.00	0.93	0.86	0.37	0.828
REACTOME_RNA_POL_II_TRANSCRIPTION	1.00	0.95	1.00	1.00	0.19	0.828
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	0.99	0.50	0.83	0.99	0.84	0.83
REACTOME_TRANSLATION	1.00	1.00	1.00	1.00	0.15	0.83
REACTOME_MITOTIC_PROMETAPHASE	0.99	1.00	1.00	1.00	0.16	0.83
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.97	0.96	0.67	1.00	0.55	0.83
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	1.00	1.00	1.00	1.00	0.15	0.83
SA_B_CELL_RECEPTOR_COMPLEXES	0.95	0.85	1.00	0.91	0.44	0.83
BIOCARTA_MET_PATHWAY	0.99	0.97	0.96	0.99	0.24	0.83
BIOCARTA_P53HYPOXIA_PATHWAY	0.89	0.73	1.00	0.59	0.95	0.832
REACTOME_PEPTIDE_CHAIN_ELONGATION	1.00	1.00	1.00	1.00	0.16	0.832
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.99	1.00	1.00	0.93	0.24	0.832
REACTOME_METABOLISM_OF_RNA	1.00	1.00	1.00	1.00	0.16	0.832
PID_TCRRASPATHWAY	1.00	0.79	1.00	0.77	0.60	0.832
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.98	0.95	1.00	0.92	0.31	0.832
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.98	0.75	1.00	0.57	0.87	0.834
BIOCARTA_RARRXR_PATHWAY	0.99	0.84	0.93	0.99	0.43	0.836
PID_MET_PATHWAY	0.99	0.91	1.00	1.00	0.28	0.836
KEGG_MTOR_SIGNALING_PATHWAY	0.99	0.99	0.97	0.39	0.84	0.836
REACTOME_MITOTIC_M_M_G1_PHASES	1.00	1.00	0.99	1.00	0.19	0.836
PID_PI3KCIAKTPATHWAY	1.00	0.96	1.00	1.00	0.22	0.836
REACTOME_TRANSCRIPTION	1.00	0.97	1.00	1.00	0.21	0.836
BIOCARTA_KERATINOCYTE_PATHWAY	0.98	0.84	1.00	0.41	0.96	0.838
REACTOME_SIGNALING_BY_BMP	1.00	0.98	1.00	1.00	0.21	0.838
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	1.00	0.95	1.00	1.00	0.24	0.838
REACTOME_CELL_CYCLE_CHECKPOINTS	1.00	0.98	0.47	1.00	0.74	0.838
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.95	0.74	0.91	1.00	0.59	0.838
PID_IL2_STAT5PATHWAY	1.00	0.91	0.94	1.00	0.34	0.838
REACTOME_SOS_MEDIATED_SIGNALLING	0.76	0.94	0.63	0.98	0.88	0.838
KEGG_RIBOSOME	1.00	1.00	1.00	1.00	0.19	0.838
REACTOME_CELL_CYCLE_MITOTIC	1.00	1.00	0.82	1.00	0.37	0.838
BIOCARTA_ALK_PATHWAY	0.80	0.95	0.76	0.99	0.69	0.838
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.95	0.87	0.97	0.54	0.86	0.838
KEGG_P53_SIGNALING_PATHWAY	1.00	0.96	0.75	0.81	0.67	0.838
REACTOME_MTORC1_MEDIATED_SIGNALLING	1.00	0.95	0.94	0.99	0.31	0.838
REACTOME_MEMBRANE_TRAFFICKING	1.00	0.69	0.98	1.00	0.53	0.84
PID_CXCR4_PATHWAY	1.00	0.98	1.00	0.59	0.63	0.84
PID_IFNGPATHWAY	0.83	0.83	0.60	0.99	0.95	0.84
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	1.00	1.00	1.00	1.00	0.20	0.84
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.97	0.89	1.00	1.00	0.34	0.84
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.95	0.79	1.00	0.91	0.55	0.84
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	1.00	1.00	1.00	1.00	0.21	0.842
BIOCARTA_VIP_PATHWAY	0.95	0.85	0.95	0.61	0.85	0.842
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	1.00	0.77	1.00	1.00	0.44	0.842
BIOCARTA_MTOR_PATHWAY	1.00	0.98	1.00	0.72	0.51	0.842
REACTOME_PI3K_CASCADE	0.99	0.85	0.93	0.70	0.74	0.842
BIOCARTA_ERK5_PATHWAY	0.93	0.83	0.72	0.96	0.77	0.842
PID_HEDGEHOG_2PATHWAY	0.87	0.68	0.91	0.95	0.80	0.842
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.80	0.73	0.86	0.95	0.87	0.842
REACTOME_REGULATORY_RNA_PATHWAYS	1.00	0.66	1.00	1.00	0.56	0.844
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.97	0.94	0.94	0.63	0.74	0.844
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.99	0.75	0.89	0.59	1.00	0.844
REACTOME_SHC_MEDIATED_SIGNALLING	0.86	0.87	0.57	0.98	0.94	0.844
REACTOME_MICRORNA_MIRNA_BIOGENESIS	1.00	0.66	1.00	1.00	0.56	0.844
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	1.00	0.77	1.00	1.00	0.45	0.844
KEGG_PEROXISOME	0.98	0.98	0.64	0.99	0.63	0.844
