Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.40	0.90	0.81	0.53	0.84	0.696
REACTOME_SIGNALING_BY_NOTCH2	0.86	0.13	0.80	0.91	0.78	0.696
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.64	0.90	0.59	0.35	1.00	0.696
PID_IL8CXCR2_PATHWAY	0.32	0.28	0.95	0.95	0.99	0.698
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.64	0.97	0.97	0.49	0.42	0.698
REACTOME_SHC_MEDIATED_CASCADE	1.00	0.07	0.97	0.98	0.47	0.698
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.70	0.68	0.45	0.78	0.88	0.698
REACTOME_SIGNALING_BY_NOTCH3	0.79	0.13	0.84	0.96	0.78	0.7
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.09	0.98	0.66	0.98	0.79	0.7
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.77	0.76	0.97	0.85	0.15	0.7
PID_NECTIN_PATHWAY	0.26	0.90	0.85	0.96	0.53	0.7
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.53	0.64	0.90	0.91	0.52	0.7
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	1.00	0.02	0.98	0.91	0.59	0.7
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.40	0.48	0.84	0.90	0.88	0.7
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.67	0.08	0.97	0.92	0.86	0.7
BIOCARTA_HDAC_PATHWAY	1.00	0.17	0.98	0.67	0.68	0.7
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.95	0.92	0.64	0.92	0.08	0.702
REACTOME_SIGNALING_BY_NOTCH4	0.77	0.19	0.81	0.96	0.78	0.702
PID_ERB_GENOMIC_PATHWAY	0.99	0.76	0.83	0.82	0.11	0.702
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.67	0.64	1.00	0.76	0.44	0.702
PID_INSULIN_GLUCOSE_PATHWAY	0.95	0.15	1.00	0.94	0.47	0.702
BIOCARTA_LONGEVITY_PATHWAY	0.96	0.11	0.98	0.79	0.67	0.702
REACTOME_HYALURONAN_METABOLISM	0.97	0.76	0.62	0.35	0.81	0.702
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.41	0.90	1.00	0.94	0.26	0.702
BIOCARTA_ARAP_PATHWAY	0.90	0.88	0.84	0.75	0.15	0.704
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.69	0.95	0.35	0.75	0.78	0.704
PID_TCRRASPATHWAY	0.98	0.68	0.91	0.95	0.00	0.704
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.85	0.03	0.92	0.73	0.99	0.704
BIOCARTA_NDKDYNAMIN_PATHWAY	0.97	0.74	0.95	0.46	0.40	0.704
BIOCARTA_CD40_PATHWAY	0.90	0.98	0.68	0.94	0.03	0.706
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.68	0.85	1.00	0.91	0.09	0.706
REACTOME_CS_DS_DEGRADATION	0.95	0.39	0.94	0.95	0.30	0.706
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.19	0.85	0.99	0.94	0.57	0.708
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.01	0.79	0.94	0.95	0.85	0.708
PID_AR_NONGENOMIC_PATHWAY	0.37	0.43	0.84	0.91	0.99	0.708
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	1.00	0.78	0.76	0.71	0.30	0.71
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.95	0.50	0.80	0.59	0.71	0.71
PID_AVB3_INTEGRIN_PATHWAY	0.95	0.23	0.99	0.96	0.42	0.71
BIOCARTA_GSK3_PATHWAY	0.82	0.71	0.60	0.96	0.46	0.71
ST_INTERLEUKIN_13_PATHWAY	0.87	0.53	0.80	0.83	0.53	0.712
PID_ANTHRAXPATHWAY	0.95	0.59	0.53	0.89	0.60	0.712
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0.99	0.85	0.58	0.98	0.16	0.712
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.95	0.34	0.98	0.92	0.37	0.712
PID_REG_GR_PATHWAY	1.00	0.49	0.94	0.80	0.33	0.712
ST_IL_13_PATHWAY	0.87	0.53	0.80	0.83	0.53	0.712
BIOCARTA_MET_PATHWAY	0.91	0.89	0.76	0.85	0.15	0.712
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	1.00	0.80	0.83	0.63	0.30	0.712
KEGG_LYSOSOME	0.25	0.47	0.97	0.99	0.89	0.714
PID_SYNDECAN_4_PATHWAY	0.40	0.64	0.95	0.79	0.79	0.714
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.74	0.88	0.29	0.71	0.95	0.714
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.65	0.82	0.31	0.98	0.81	0.714
ST_ERK1_ERK2_MAPK_PATHWAY	0.95	1.00	0.87	0.46	0.30	0.716
BIOCARTA_PITX2_PATHWAY	0.96	0.64	0.70	0.97	0.32	0.718
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.94	0.34	0.98	0.77	0.56	0.718
BIOCARTA_GATA3_PATHWAY	0.35	0.73	0.94	0.85	0.72	0.718
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.82	0.43	0.91	0.98	0.45	0.718
PID_MET_PATHWAY	0.55	0.90	0.89	0.71	0.54	0.718
KEGG_TYPE_II_DIABETES_MELLITUS	0.81	0.17	0.95	0.67	0.99	0.718
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	0.99	0.90	0.72	0.58	0.40	0.718
REACTOME_ANDROGEN_BIOSYNTHESIS	0.50	0.58	0.86	0.82	0.83	0.718
REACTOME_P75NTR_SIGNALS_VIA_NFKB	0.41	0.98	0.91	0.82	0.48	0.72
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.88	0.99	0.85	0.72	0.16	0.72
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.71	0.22	0.83	0.97	0.87	0.72
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.65	0.61	1.00	0.74	0.60	0.72
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.70	0.32	0.99	1.00	0.59	0.72
REACTOME_BIOLOGICAL_OXIDATIONS	0.23	0.50	1.00	0.98	0.89	0.72
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.98	0.50	0.55	0.98	0.59	0.72
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.74	0.30	0.91	0.79	0.87	0.722
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.64	0.30	0.93	0.90	0.84	0.722
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	0.87	0.64	0.85	0.95	0.30	0.722
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.95	0.76	0.89	0.79	0.22	0.722
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.99	0.51	0.90	0.31	0.90	0.722
REACTOME_AMYLOIDS	1.00	0.99	0.36	0.97	0.29	0.722
PID_WNT_SIGNALING_PATHWAY	0.86	0.22	0.99	0.96	0.59	0.724
REACTOME_P38MAPK_EVENTS	0.99	0.26	0.98	0.95	0.44	0.724
KEGG_MAPK_SIGNALING_PATHWAY	0.44	0.50	0.91	0.92	0.85	0.724
REACTOME_SIGNAL_AMPLIFICATION	0.40	0.99	0.77	0.88	0.59	0.726
REACTOME_MEIOTIC_RECOMBINATION	1.00	0.99	0.19	0.85	0.60	0.726
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	1.00	0.62	0.95	0.97	0.09	0.726
BIOCARTA_TCAPOPTOSIS_PATHWAY	0.97	0.89	0.99	0.45	0.33	0.726
ST_INTERLEUKIN_4_PATHWAY	0.90	0.67	0.68	0.91	0.47	0.726
ST_P38_MAPK_PATHWAY	0.99	0.55	0.73	0.58	0.78	0.726
BIOCARTA_RELA_PATHWAY	0.98	0.86	0.95	0.82	0.02	0.726
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.74	0.57	0.59	0.76	0.98	0.728
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.75	0.52	0.85	0.97	0.55	0.728
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.67	0.68	0.97	0.88	0.44	0.728
BIOCARTA_CDMAC_PATHWAY	0.97	0.85	0.83	0.94	0.05	0.728
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.67	0.57	0.76	0.75	0.89	0.728
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.53	0.66	0.85	0.99	0.61	0.728
BIOCARTA_VEGF_PATHWAY	1.00	0.55	0.76	0.86	0.47	0.728
KEGG_BASAL_CELL_CARCINOMA	0.96	0.16	0.92	0.80	0.81	0.73
REACTOME_RNA_POL_III_TRANSCRIPTION	0.55	0.92	0.73	0.87	0.58	0.73
REACTOME_BOTULINUM_NEUROTOXICITY	0.99	0.35	0.80	0.94	0.57	0.73
BIOCARTA_RHO_PATHWAY	0.95	0.74	1.00	0.96	0.00	0.73
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.97	0.25	0.84	1.00	0.59	0.73
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	1.00	0.68	0.97	0.95	0.06	0.732
REACTOME_MEMBRANE_TRAFFICKING	0.82	0.85	0.85	0.95	0.19	0.732
PID_HNF3BPATHWAY	0.40	0.42	0.97	0.96	0.91	0.732
REACTOME_COLLAGEN_FORMATION	1.00	0.99	0.74	0.49	0.45	0.734
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.64	0.68	0.78	0.79	0.78	0.734
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.22	0.70	0.94	0.86	0.95	0.734
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.99	0.18	0.99	0.94	0.57	0.734
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.60	0.56	1.00	0.61	0.91	0.736
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.60	0.89	0.44	0.98	0.77	0.736
KEGG_LEISHMANIA_INFECTION	0.82	0.95	0.86	0.80	0.25	0.736
BIOCARTA_NO1_PATHWAY	1.00	0.28	0.99	0.88	0.54	0.738
BIOCARTA_PAR1_PATHWAY	0.81	0.99	0.95	0.76	0.18	0.738
ST_WNT_BETA_CATENIN_PATHWAY	0.95	0.41	0.92	0.65	0.76	0.738
BIOCARTA_GPCR_PATHWAY	0.96	0.66	0.92	0.88	0.27	0.738
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	0.99	0.83	0.98	0.67	0.22	0.738
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.75	0.96	0.52	0.64	0.82	0.738
ST_TYPE_I_INTERFERON_PATHWAY	0.86	0.56	0.70	0.90	0.67	0.738
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.40	0.98	0.91	0.85	0.56	0.74
REACTOME_ION_CHANNEL_TRANSPORT	0.19	0.76	0.99	0.97	0.79	0.74
PID_SYNDECAN_2_PATHWAY	0.95	0.77	0.78	0.88	0.32	0.74
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.82	0.89	0.37	0.94	0.68	0.74
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.74	0.74	0.99	0.53	0.70	0.74
BIOCARTA_SHH_PATHWAY	0.52	0.73	0.85	0.80	0.80	0.74
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.62	0.98	0.73	0.59	0.78	0.74
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.57	0.93	0.40	0.98	0.83	0.742
REACTOME_INNATE_IMMUNE_SYSTEM	0.25	0.98	0.81	0.92	0.75	0.742
BIOCARTA_INTRINSIC_PATHWAY	0.95	0.92	0.83	0.63	0.38	0.742
BIOCARTA_D4GDI_PATHWAY	0.99	0.76	0.40	0.99	0.57	0.742
BIOCARTA_GRANULOCYTES_PATHWAY	0.98	0.34	1.00	0.96	0.44	0.744
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.95	0.68	0.97	0.96	0.16	0.744
PID_THROMBIN_PAR4_PATHWAY	0.94	0.98	0.98	0.71	0.11	0.744
BIOCARTA_41BB_PATHWAY	0.95	0.90	0.81	0.86	0.20	0.744
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.64	0.91	0.99	0.85	0.33	0.744
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.92	0.92	0.43	0.59	0.87	0.746
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.75	0.74	1.00	0.99	0.25	0.746
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.53	0.90	0.98	0.99	0.34	0.748
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	0.55	0.97	1.00	1.00	0.22	0.748
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.97	0.64	0.83	0.98	0.32	0.748
KEGG_VIBRIO_CHOLERAE_INFECTION	0.77	0.42	0.99	1.00	0.56	0.748
BIOCARTA_MYOSIN_PATHWAY	0.85	0.97	0.99	0.77	0.17	0.75
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.17	0.95	0.93	1.00	0.70	0.75
REACTOME_PYRIMIDINE_CATABOLISM	0.96	0.80	1.00	0.99	0.00	0.75
BIOCARTA_CDC42RAC_PATHWAY	0.96	0.75	0.89	0.92	0.23	0.75
REACTOME_RAP1_SIGNALLING	0.96	0.34	0.91	0.98	0.56	0.75
BIOCARTA_LAIR_PATHWAY	0.99	0.31	1.00	0.61	0.85	0.752
BIOCARTA_EDG1_PATHWAY	0.95	0.56	0.97	0.96	0.33	0.754
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	0.95	0.04	1.00	0.94	0.84	0.754
PID_NCADHERINPATHWAY	1.00	0.56	1.00	0.97	0.25	0.756
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.24	0.99	1.00	1.00	0.55	0.756
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.53	0.52	0.95	1.00	0.79	0.758
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	1.00	0.78	0.82	0.96	0.23	0.758
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.99	0.76	0.95	0.99	0.11	0.76
PID_EPHA2_FWDPATHWAY	0.35	0.90	0.98	0.66	0.91	0.76
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.71	0.50	0.62	0.99	0.98	0.76
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	0.99	0.83	0.78	0.63	0.57	0.76
BIOCARTA_GABA_PATHWAY	0.88	0.90	0.85	0.90	0.27	0.76
REACTOME_THE_NLRP3_INFLAMMASOME	0.99	0.68	0.85	0.90	0.39	0.762
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.71	0.57	0.91	0.64	0.99	0.764
REACTOME_HS_GAG_DEGRADATION	0.97	0.61	0.63	0.86	0.75	0.764
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.62	0.73	0.93	0.96	0.58	0.764
KEGG_RIBOFLAVIN_METABOLISM	0.64	0.94	0.94	0.95	0.35	0.764
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.75	0.97	0.81	0.53	0.76	0.764
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.78	0.33	0.81	0.93	0.98	0.766
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.99	0.75	0.99	0.78	0.32	0.766
REACTOME_NCAM1_INTERACTIONS	0.60	0.77	1.00	0.59	0.87	0.766
REACTOME_GLUCURONIDATION	0.53	1.00	1.00	0.99	0.32	0.768
BIOCARTA_RARRXR_PATHWAY	0.89	0.92	0.81	0.82	0.40	0.768
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.99	0.96	0.95	0.90	0.04	0.768
REACTOME_PI_3K_CASCADE	1.00	0.00	0.99	0.96	0.89	0.768
PID_INTEGRIN2_PATHWAY	1.00	0.96	0.99	0.88	0.02	0.77
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.88	0.99	0.98	0.98	0.02	0.77
REACTOME_SIGNALING_BY_WNT	0.55	0.46	0.91	0.95	0.98	0.77
PID_SYNDECAN_3_PATHWAY	0.64	0.75	0.68	0.84	0.95	0.772
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	1.00	0.83	0.98	0.44	0.61	0.772
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.95	0.84	0.71	0.88	0.48	0.772
BIOCARTA_CARDIACEGF_PATHWAY	0.97	0.89	0.83	0.85	0.32	0.772
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.95	0.97	1.00	0.79	0.15	0.772
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.00	0.86	0.99	1.00	0.01	0.772
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.46	0.94	0.99	0.68	0.80	0.774
BIOCARTA_EGFR_SMRTE_PATHWAY	0.64	0.94	0.94	0.98	0.37	0.774
BIOCARTA_SPPA_PATHWAY	0.62	1.00	0.89	0.98	0.38	0.774
REACTOME_LIPOPROTEIN_METABOLISM	0.82	0.18	1.00	0.96	0.91	0.774
KEGG_HUNTINGTONS_DISEASE	0.74	0.43	0.91	1.00	0.79	0.774
PID_CXCR3PATHWAY	0.98	0.42	0.83	0.97	0.68	0.776
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.75	0.65	0.95	0.96	0.58	0.778
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.95	0.73	0.98	0.98	0.25	0.778
PID_S1P_S1P3_PATHWAY	0.95	0.64	0.95	0.80	0.55	0.778
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	0.98	0.55	0.83	0.98	0.56	0.78
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.99	0.85	0.98	0.78	0.30	0.78
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.96	0.36	0.91	0.81	0.87	0.782
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.64	0.99	0.88	0.73	0.67	0.782
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.82	0.89	0.87	0.68	0.65	0.782
BIOCARTA_NOS1_PATHWAY	0.79	0.51	0.97	0.85	0.79	0.782
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.88	0.90	0.98	0.90	0.25	0.782
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.31	0.98	1.00	1.00	0.62	0.782
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.61	0.44	0.91	0.95	1.00	0.782
ST_JNK_MAPK_PATHWAY	0.85	0.48	0.95	0.87	0.77	0.784
PID_NFKAPPABATYPICALPATHWAY	0.95	0.93	0.98	0.94	0.12	0.784
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	0.99	0.51	0.88	0.98	0.57	0.786
PID_IL12_2PATHWAY	0.99	0.99	0.92	0.91	0.12	0.786
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.60	0.97	0.87	1.00	0.49	0.786
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.68	0.92	0.98	0.98	0.37	0.786
KEGG_GALACTOSE_METABOLISM	0.76	0.66	0.87	0.98	0.66	0.786
REACTOME_REGULATION_OF_IFNA_SIGNALING	0.66	0.73	0.98	0.89	0.68	0.788
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.97	0.36	0.95	0.71	0.95	0.788
REACTOME_AMINE_DERIVED_HORMONES	0.99	0.39	1.00	1.00	0.56	0.788
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.86	0.89	0.85	0.60	0.74	0.788
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	0.99	0.15	1.00	0.85	0.96	0.79
REACTOME_METABOLISM_OF_PORPHYRINS	0.28	0.97	0.98	0.94	0.78	0.79
BIOCARTA_CTL_PATHWAY	0.97	0.92	1.00	0.95	0.11	0.79
PID_IL1PATHWAY	1.00	1.00	0.99	0.85	0.11	0.79
ST_MYOCYTE_AD_PATHWAY	0.90	0.79	0.80	0.91	0.55	0.79
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.82	1.00	1.00	0.95	0.18	0.79
REACTOME_MTORC1_MEDIATED_SIGNALLING	0.95	0.98	0.92	0.70	0.40	0.79
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	1.00	0.49	0.99	0.99	0.49	0.792
REACTOME_MYOGENESIS	1.00	0.48	0.99	0.88	0.61	0.792
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.95	0.94	0.93	0.60	0.54	0.792
BIOCARTA_NUCLEARRS_PATHWAY	0.53	0.80	0.98	0.98	0.67	0.792
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	0.96	0.41	1.00	0.97	0.62	0.792
REACTOME_XENOBIOTICS	0.99	0.73	1.00	1.00	0.24	0.792
PID_IL12_STAT4PATHWAY	0.99	0.99	0.99	0.88	0.12	0.794
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.90	0.56	0.72	0.88	0.91	0.794
BIOCARTA_MONOCYTE_PATHWAY	0.99	0.91	1.00	0.98	0.09	0.794
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.97	0.34	0.88	0.98	0.80	0.794
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.99	0.68	1.00	0.90	0.40	0.794
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	1.00	1.00	0.69	0.98	0.30	0.794
REACTOME_INFLUENZA_LIFE_CYCLE	0.99	1.00	0.52	0.49	0.98	0.796
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.70	0.94	0.86	1.00	0.48	0.796
BIOCARTA_NFAT_PATHWAY	1.00	0.51	0.98	0.69	0.80	0.796
REACTOME_PACKAGING_OF_TELOMERE_ENDS	1.00	0.96	0.57	0.98	0.47	0.796
BIOCARTA_LYM_PATHWAY	0.99	0.99	1.00	0.95	0.06	0.798
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.50	0.99	0.98	0.69	0.83	0.798
BIOCARTA_ACH_PATHWAY	0.99	0.19	0.98	0.99	0.84	0.798
REACTOME_METABOLISM_OF_RNA	0.91	0.99	0.83	0.27	1.00	0.8
PID_LIS1PATHWAY	0.85	0.74	0.98	0.96	0.47	0.8
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.94	0.32	0.94	0.89	0.92	0.802
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.96	0.61	0.80	0.82	0.82	0.802
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.93	0.80	1.00	0.82	0.46	0.802
BIOCARTA_PLCE_PATHWAY	0.95	0.92	1.00	0.99	0.15	0.802
BIOCARTA_CREB_PATHWAY	0.90	0.42	1.00	0.98	0.72	0.804
PID_CD8TCRDOWNSTREAMPATHWAY	0.97	0.97	1.00	1.00	0.08	0.804
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	0.99	0.86	1.00	0.85	0.32	0.804
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.98	0.73	0.80	0.85	0.67	0.806
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.92	0.64	0.90	0.89	0.68	0.806
REACTOME_IL_7_SIGNALING	0.99	0.43	0.95	0.99	0.67	0.806
REACTOME_TCR_SIGNALING	0.98	0.99	0.92	1.00	0.14	0.806
KEGG_PROPANOATE_METABOLISM	0.77	0.53	0.84	0.99	0.90	0.806
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.75	0.61	0.85	0.96	0.87	0.808
BIOCARTA_IL1R_PATHWAY	0.97	0.98	0.99	0.88	0.22	0.808
KEGG_OTHER_GLYCAN_DEGRADATION	0.64	0.67	0.83	0.95	0.96	0.81
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	0.99	0.86	0.99	0.30	0.91	0.81
REACTOME_INTERFERON_GAMMA_SIGNALING	1.00	1.00	0.98	0.80	0.27	0.81
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.54	0.85	0.95	0.82	0.89	0.81
BIOCARTA_CSK_PATHWAY	0.99	0.92	0.99	1.00	0.15	0.81
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.95	1.00	1.00	0.97	0.14	0.812
BIOCARTA_PYK2_PATHWAY	0.95	0.82	0.80	0.58	0.91	0.812
BIOCARTA_MCALPAIN_PATHWAY	0.77	0.76	0.99	0.95	0.59	0.812
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.80	0.98	0.66	0.86	0.76	0.812
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.87	0.94	0.46	0.99	0.80	0.812
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.98	0.83	0.99	1.00	0.27	0.814
REACTOME_ENDOGENOUS_STEROLS	0.65	0.97	0.99	0.52	0.95	0.816
KEGG_REGULATION_OF_AUTOPHAGY	1.00	0.66	0.99	0.66	0.77	0.816
REACTOME_RNA_POL_II_TRANSCRIPTION	1.00	0.90	0.50	0.98	0.70	0.816
BIOCARTA_CFTR_PATHWAY	0.95	0.90	1.00	0.90	0.34	0.818
