Gene Set	Basal	Her2	LumA	LumB	Average AUC
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.98392817	0.81181818	0.89042600	0.77507770	0.8653125125
BIOCARTA_CHEMICAL_PATHWAY	0.98002245	0.85235690	0.89121651	0.73691048	0.865126585
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.98329966	0.82612795	0.86016506	0.79062419	0.865054215
KEGG_GALACTOSE_METABOLISM	0.98602694	0.87501684	0.87040120	0.72841233	0.8649643275
BIOCARTA_AKAP95_PATHWAY	0.95731762	0.74942761	0.91651662	0.83649961	0.864940365
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.97566779	0.87252525	0.85146757	0.75954416	0.8648011925
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	0.97319865	0.90242424	0.84564668	0.73783346	0.8647757575
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.95182941	0.83952862	0.88202130	0.78543124	0.8647026425
REACTOME_IL_6_SIGNALING	0.96112233	0.84511785	0.88403784	0.76844082	0.86467971
BIOCARTA_TCR_PATHWAY	0.98259259	0.81542088	0.87250014	0.78780756	0.8645802925
REACTOME_PERK_REGULATED_GENE_EXPRESSION	0.95742985	0.85292929	0.88942871	0.75746568	0.8643133825
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.98500561	0.82279461	0.86024374	0.78833204	0.864094
BIOCARTA_EGFR_SMRTE_PATHWAY	0.97117845	0.76855219	0.88719441	0.82942890	0.8640884875
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.97881033	0.83569024	0.85618504	0.78482258	0.8638770475
BIOCARTA_SPRY_PATHWAY	0.98134680	0.79151515	0.86657151	0.81588201	0.8638288675
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.96480359	0.79505051	0.90873225	0.78659850	0.8637962125
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.98711560	0.83340067	0.87057532	0.76369287	0.863696115
BIOCARTA_SRCRPTP_PATHWAY	0.94098765	0.76040404	0.92016359	0.83315203	0.8636768275
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.97607183	0.90020202	0.83767384	0.74053354	0.8636203075
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.98333333	0.83154882	0.89709962	0.74241129	0.863598265
BIOCARTA_MET_PATHWAY	0.97657688	0.81175084	0.88747255	0.77840585	0.86355153
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.97837262	0.87215488	0.86279827	0.74079784	0.8635309025
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.98008979	0.80690236	0.82842739	0.83816545	0.8633962475
ST_ERK1_ERK2_MAPK_PATHWAY	0.98499439	0.77178451	0.87042527	0.82636623	0.8633926
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.97336700	0.80480257	0.86905468	0.80633256	0.8633892025
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.98988777	0.88639731	0.84690382	0.73017000	0.863339725
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.97982043	0.79946128	0.88661799	0.78663559	0.8631338225
PID_IL23PATHWAY	0.95886644	0.82845118	0.87095045	0.79401062	0.8630696725
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.96823793	0.83245791	0.85820857	0.79336959	0.8630685
PID_UPA_UPAR_PATHWAY	0.98610550	0.79902357	0.86127946	0.80549728	0.8629764525
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.99057239	0.74882155	0.86997694	0.84248899	0.8629649675
BIOCARTA_P53HYPOXIA_PATHWAY	0.97932660	0.84609428	0.85891524	0.76601269	0.8625872025
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.96948373	0.80552189	0.85758380	0.81761202	0.86255036
PID_INSULIN_GLUCOSE_PATHWAY	0.98389450	0.85471380	0.85250878	0.75833333	0.8623626025
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.97022447	0.84835017	0.88158213	0.74919062	0.8623368475
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.97690236	0.86582492	0.84724784	0.75929163	0.8623166875
BIOCARTA_RAS_PATHWAY	0.95734007	0.85892256	0.85572574	0.77707200	0.8622650925
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.96548822	0.82188552	0.85379154	0.80754986	0.862178785
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.97549944	0.83774411	0.87186722	0.76351981	0.862157645
PID_CIRCADIANPATHWAY	0.96041526	0.76447811	0.91188150	0.81164854	0.8621058525
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	0.97178451	0.84329966	0.86158688	0.77154235	0.86205335
PID_S1P_S1P3_PATHWAY	0.98490460	0.83377104	0.87485111	0.75405335	0.861895025
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.97901235	0.88710438	0.83616751	0.74510490	0.861847285
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	0.95499439	0.89777778	0.83033231	0.76353924	0.86166093
BIOCARTA_TOB1_PATHWAY	0.96624018	0.88303030	0.82494605	0.77231935	0.86163397
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.98594837	0.82902357	0.86822757	0.76315074	0.8615875625
PID_TOLL_ENDOGENOUS_PATHWAY	0.97424242	0.83087542	0.85602401	0.78152033	0.860665545
REACTOME_GAP_JUNCTION_TRAFFICKING	0.98405163	0.82989899	0.83087030	0.79748770	0.860577155
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.96470258	0.77461279	0.90965818	0.79330484	0.8605695975
KEGG_PROTEIN_EXPORT	0.95421998	0.81333333	0.86998792	0.80410339	0.860411155
BIOCARTA_PTDINS_PATHWAY	0.97653199	0.86515152	0.87536598	0.72245532	0.8598762025
BIOCARTA_AKT_PATHWAY	0.97170595	0.82259259	0.86801896	0.77685833	0.8597939575
PID_IL3_PATHWAY	0.98615039	0.78939394	0.86384813	0.79928775	0.8596700525
BIOCARTA_PS1_PATHWAY	0.97861953	0.86420875	0.84186247	0.75218855	0.859219825
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.96316498	0.87481379	0.85743352	0.74078607	0.85904959
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.99097643	0.82383838	0.84628260	0.77408055	0.85879449
BIOCARTA_ECM_PATHWAY	0.95191919	0.80515152	0.86633729	0.81130536	0.85867834
BIOCARTA_CREB_PATHWAY	0.98068462	0.83531987	0.86358879	0.75444833	0.8585104025
PID_HDAC_CLASSIII_PATHWAY	0.94013468	0.78784512	0.89484702	0.81081326	0.85841002
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.99024691	0.82585859	0.85055080	0.76681559	0.8583679725
PID_CD40_PATHWAY	0.98362514	0.81565657	0.86055116	0.77308987	0.858230685
PID_LYMPHANGIOGENESIS_PATHWAY	0.97393939	0.82346801	0.86100864	0.77419710	0.858153285
BIOCARTA_ACTINY_PATHWAY	0.97380471	0.81949495	0.86081833	0.77808740	0.8580513475
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.97901235	0.77670034	0.88005620	0.79637046	0.8580348375
BIOCARTA_BCR_PATHWAY	0.98657688	0.80037037	0.86307375	0.78136493	0.8578464825
PID_SYNDECAN_2_PATHWAY	0.98175084	0.78868687	0.86845996	0.79143357	0.85758281
BIOCARTA_NTHI_PATHWAY	0.96868687	0.87915825	0.82726402	0.75483035	0.8574848725
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.98138047	0.83841751	0.85867652	0.75145393	0.8574821075
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	0.96271605	0.76400673	0.90098997	0.80199077	0.85742588
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.98629630	0.88848485	0.81503074	0.73875291	0.8571412
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	0.96891134	0.84228956	0.83127836	0.78583916	0.857079605
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	0.96296296	0.79498316	0.87717574	0.79286454	0.8569966
REACTOME_INFLAMMASOMES	0.93929293	0.83898990	0.89745828	0.75206553	0.85695166
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	0.93294052	0.82272727	0.86529791	0.80634923	0.8568287325
BIOCARTA_EIF4_PATHWAY	0.98698092	0.85286195	0.84733202	0.73862341	0.856449575
PID_INTEGRIN2_PATHWAY	0.95845118	0.80966330	0.87171534	0.78566728	0.856374275
BIOCARTA_CARDIACEGF_PATHWAY	0.97934905	0.76447811	0.85976248	0.82088190	0.856117885
REACTOME_AMINE_DERIVED_HORMONES	0.96419753	0.90760943	0.83716230	0.71484071	0.8559524925
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.98370370	0.81107744	0.87457436	0.75420875	0.8558910625
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.98230079	0.80834915	0.86162415	0.77100492	0.8558197525
REACTOME_SIGNAL_ATTENUATION	0.97437710	0.84936027	0.85457107	0.74461103	0.8557298675
PID_EPHA_FWDPATHWAY	0.98300786	0.80545455	0.85695282	0.77747993	0.85572379
REACTOME_REGULATORY_RNA_PATHWAYS	0.97772676	0.80148148	0.86768592	0.77567340	0.85564189
REACTOME_LIPOPROTEIN_METABOLISM	0.97410774	0.85424242	0.82497438	0.76888112	0.855551415
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.97609428	0.83488215	0.83530779	0.77580290	0.85552178
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	0.97630752	0.82932660	0.86623481	0.75018130	0.8555125575
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.98347924	0.82205387	0.86437198	0.75172883	0.85540848
PID_IL8CXCR1_PATHWAY	0.98580247	0.83801347	0.86040843	0.73718596	0.8553525825
REACTOME_SIGNALING_BY_HIPPO	0.97273850	0.81104377	0.86440675	0.77316757	0.8553391475
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.98996633	0.84983165	0.85365430	0.72748640	0.85523467
PID_PDGFRAPATHWAY	0.93405163	0.81529844	0.88066352	0.79080274	0.8552040825
SA_PROGRAMMED_CELL_DEATH	0.95945006	0.82717172	0.87607964	0.75799585	0.8551743175
PID_S1P_S1P1_PATHWAY	0.97866442	0.79629630	0.87643164	0.76908184	0.85511855
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.98906846	0.79410774	0.85762699	0.77952603	0.855082305
REACTOME_POL_SWITCHING	0.97161616	0.70033670	0.91440126	0.83388371	0.8550594575
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.98358025	0.83040404	0.84537220	0.76065963	0.85500403
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.97774411	0.76838384	0.89248169	0.78109298	0.854925655
REACTOME_HS_GAG_BIOSYNTHESIS	0.97870932	0.82814815	0.84144525	0.77052577	0.8547071225
BIOCARTA_INTEGRIN_PATHWAY	0.97228956	0.79437710	0.85034402	0.80148690	0.854624395
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.97367003	0.84124579	0.86129959	0.74120694	0.8543555875
ST_INTERFERON_GAMMA_PATHWAY	0.93399551	0.85680135	0.86951032	0.75632039	0.8541568925
SA_PTEN_PATHWAY	0.97639731	0.81548822	0.84110123	0.78260166	0.853897105
PID_ANTHRAXPATHWAY	0.95640853	0.80124579	0.88726211	0.77034447	0.853815225
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.95497194	0.84151515	0.83300212	0.78508335	0.85364314
KEGG_REGULATION_OF_AUTOPHAGY	0.94259259	0.86734007	0.84492970	0.75782828	0.85317266
BIOCARTA_MTOR_PATHWAY	0.98446689	0.84703704	0.83352264	0.74761720	0.8531609425
BIOCARTA_NO1_PATHWAY	0.96592593	0.81888889	0.85540733	0.77221280	0.8531087375
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.99013468	0.81232323	0.84535390	0.76408314	0.8529737375
SIG_CD40PATHWAYMAP	0.97462402	0.81390572	0.83910116	0.78374773	0.8528446575
PID_INTEGRIN_A9B1_PATHWAY	0.98087542	0.84447811	0.84645733	0.73916731	0.8527445425
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.98169473	0.81265993	0.85783837	0.75834628	0.8526348275
PID_TCRCALCIUMPATHWAY	0.97859708	0.79811448	0.83518225	0.79803140	0.8524813025
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	0.97379349	0.79548822	0.87560935	0.76393421	0.8522063175
BIOCARTA_MYOSIN_PATHWAY	0.97446689	0.75710438	0.85274301	0.82391867	0.8520582375
PID_IL8CXCR2_PATHWAY	0.98537598	0.83249158	0.85466257	0.73546361	0.851998435
PID_INTEGRIN4_PATHWAY	0.95531987	0.82121212	0.85729029	0.77387982	0.851925525
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	0.96653199	0.79451178	0.89190355	0.75455193	0.8518748125
BIOCARTA_CASPASE_PATHWAY	0.97000000	0.80760943	0.89480127	0.73501036	0.851855265
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.99013468	0.83006734	0.84096033	0.74621212	0.8518436175
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.95399551	0.78383838	0.87276204	0.79669775	0.85182342
BIOCARTA_ERK5_PATHWAY	0.95035915	0.79414141	0.86872635	0.79348614	0.8516782625
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	0.96132435	0.74410774	0.89583516	0.80538721	0.851663615
KEGG_PROPANOATE_METABOLISM	0.98821549	0.84020202	0.85496633	0.72306397	0.8516119525
REACTOME_GLUTATHIONE_CONJUGATION	0.97709315	0.84797980	0.84505563	0.73567905	0.8514519075
BIOCARTA_AMI_PATHWAY	0.97622896	0.79666667	0.85332309	0.77948070	0.851424855
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.96239057	0.83164983	0.87209596	0.73831261	0.8511122425
PID_RHODOPSIN_PATHWAY	0.96072612	0.81528620	0.85731225	0.77098550	0.8510775175
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.98377104	0.76138047	0.88296369	0.77619140	0.85107665
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.95965208	0.86989899	0.84468965	0.72956488	0.8509514
REACTOME_MRNA_CAPPING	0.97427609	0.80202020	0.87338786	0.75383968	0.8508809575
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.98066218	0.74441077	0.88176511	0.79663300	0.850867765
REACTOME_COMPLEMENT_CASCADE	0.97127946	0.78538721	0.86364917	0.78284771	0.8507908875
BIOCARTA_RAC1_PATHWAY	0.97687991	0.81063973	0.84772910	0.76746074	0.85067737
BIOCARTA_IL1R_PATHWAY	0.97978676	0.77764310	0.85300102	0.79148537	0.8504790625
BIOCARTA_STRESS_PATHWAY	0.97197531	0.82707071	0.86080369	0.74193862	0.8504470825
REACTOME_UNWINDING_OF_DNA	0.94429854	0.76582492	0.90294430	0.78826964	0.85033435
BIOCARTA_INTRINSIC_PATHWAY	0.94775533	0.83245791	0.84879227	0.77190416	0.8502274175
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.96812570	0.77188552	0.87767164	0.78085988	0.849635685
BIOCARTA_LEPTIN_PATHWAY	0.94611672	0.85373737	0.83394285	0.76364107	0.8493595025
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.98694725	0.83720539	0.83178524	0.74132997	0.8493169625
REACTOME_OLFACTORY_SIGNALING_PATHWAY	0.97352413	0.82218855	0.84722771	0.75404688	0.8492468175
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.97789001	0.80501684	0.85554824	0.75808728	0.8491355925
PID_LPA4_PATHWAY	0.97169473	0.84875421	0.83109537	0.74480704	0.8490878375
REACTOME_IL_RECEPTOR_SHC_SIGNALING	0.94627385	0.78841751	0.84532717	0.81460114	0.8486549175
BIOCARTA_SHH_PATHWAY	0.96892256	0.78717172	0.86268482	0.77577053	0.8486374075
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.97419753	0.86309764	0.80914764	0.74745532	0.8484745325
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.96920314	0.79185185	0.86284768	0.76973582	0.8484096225
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.98351291	0.82939394	0.84333004	0.73718596	0.8483557125
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.96607183	0.82737374	0.85100788	0.74784382	0.8480743175
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	0.97329966	0.80252525	0.87564229	0.74051941	0.8479966525
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	0.93837262	0.86242424	0.83515075	0.75503108	0.8477446725
REACTOME_SOS_MEDIATED_SIGNALLING	0.95939394	0.83511785	0.83735361	0.75900026	0.847716415
SA_CASPASE_CASCADE	0.96939394	0.81811448	0.88579271	0.71722352	0.8476311625
REACTOME_NEPHRIN_INTERACTIONS	0.97714927	0.84070707	0.81292254	0.75889018	0.847417265
BIOCARTA_MCALPAIN_PATHWAY	0.97360269	0.75582492	0.85816681	0.80113784	0.847183065
REACTOME_MRNA_3_END_PROCESSING	0.96796857	0.80680135	0.87990960	0.73365061	0.8470825325
KEGG_BETA_ALANINE_METABOLISM	0.97196409	0.84444444	0.85129556	0.71978114	0.8468713075
SA_B_CELL_RECEPTOR_COMPLEXES	0.98377104	0.76232323	0.86177902	0.77930882	0.8467955275
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.97539843	0.79370370	0.84958278	0.76831779	0.846750675
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	0.98563412	0.78329966	0.85200190	0.76591498	0.846712665
BIOCARTA_PYK2_PATHWAY	0.97171717	0.77047138	0.86826233	0.77556568	0.84650414
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.94519641	0.82804714	0.84455607	0.76725884	0.846264615
REACTOME_G_PROTEIN_ACTIVATION	0.96859708	0.74208754	0.87367516	0.79897047	0.8458325625
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.97913580	0.83468013	0.83068958	0.73857456	0.8457700175
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.95553311	0.79188552	0.87741912	0.75811966	0.8457393525
REACTOME_SIGNALLING_TO_RAS	0.97444444	0.78367003	0.86257869	0.76210100	0.84569854
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.94260382	0.84673401	0.88454472	0.70887076	0.8456883275
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.95903479	0.79969697	0.85621992	0.76776094	0.845678155
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.98544332	0.90804714	0.80983401	0.67925261	0.84564427
KEGG_STEROID_BIOSYNTHESIS	0.96769921	0.80959596	0.85023423	0.75473323	0.8455656575
PID_S1P_S1P2_PATHWAY	0.98525253	0.76548822	0.86848558	0.76054013	0.844941615
KEGG_FOLATE_BIOSYNTHESIS	0.95160494	0.74814815	0.89358073	0.78642839	0.8449405525
PID_ARF6DOWNSTREAMPATHWAY	0.97196409	0.78228956	0.85749524	0.76761849	0.844841845
BIOCARTA_GPCR_PATHWAY	0.97903479	0.77986532	0.87039782	0.74990287	0.8448002
BIOCARTA_IL10_PATHWAY	0.96098765	0.78265993	0.85043252	0.78469956	0.844694915
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.93551066	0.83047138	0.83134790	0.78091168	0.844560405
REACTOME_CGMP_EFFECTS	0.94945006	0.75414141	0.86399502	0.81030174	0.8444720575
BIOCARTA_IL7_PATHWAY	0.93563412	0.81851852	0.87376549	0.74941077	0.844332225
BIOCARTA_INSULIN_PATHWAY	0.96405163	0.78340067	0.83594426	0.79125227	0.8436622075
PID_P38_MKK3_6PATHWAY	0.96320988	0.77033670	0.86107812	0.77810153	0.8431815575
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.97447811	0.72518519	0.85454362	0.81794224	0.84303729
REACTOME_STEROID_HORMONES	0.98378227	0.78057239	0.84669521	0.76108521	0.84303377
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.99076319	0.78646465	0.84222661	0.75259648	0.8430127325
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.96069585	0.83121212	0.82610160	0.75389148	0.8429752625
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	0.98536476	0.73097643	0.85115195	0.80202020	0.842378335
PID_INTEGRIN_A4B1_PATHWAY	0.96631874	0.82642792	0.87087359	0.70561383	0.84230852
BIOCARTA_TGFB_PATHWAY	0.98156004	0.81558923	0.80942212	0.76258094	0.8422880825
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.94647587	0.84087542	0.82359974	0.75494690	0.8414744825
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.96261504	0.85565657	0.83976175	0.70702538	0.841264685
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.97727273	0.80350168	0.85540367	0.72852240	0.84117512
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.96333333	0.77151515	0.87016542	0.75854701	0.8408902275
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.96710438	0.76892256	0.85351156	0.77390572	0.840861055
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.94832772	0.84077441	0.82660848	0.74763662	0.8408368075
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.97512907	0.80222222	0.85646318	0.72947423	0.840822175
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.97938272	0.81542088	0.83658871	0.73157861	0.84074273
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.94694725	0.76111111	0.86934197	0.78507511	0.84061886
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.98415264	0.82010101	0.80874689	0.74862730	0.84040696
REACTOME_DARPP_32_EVENTS	0.95472503	0.79040404	0.84652320	0.76912069	0.84019324
REACTOME_SYNTHESIS_OF_PA	0.97969697	0.81609428	0.81258600	0.74972157	0.839524705
BIOCARTA_TID_PATHWAY	0.96782267	0.75636364	0.85387022	0.77997280	0.8395073325
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.97011223	0.79693603	0.83153821	0.75721316	0.8389499075
BIOCARTA_PROTEASOME_PATHWAY	0.95838384	0.82111111	0.84102254	0.73517224	0.8389224325
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.93472503	0.79144781	0.86114222	0.76757317	0.8387220575
PID_BETACATENIN_DEG_PATHWAY	0.97610550	0.85686869	0.82781621	0.69373219	0.8386306475
REACTOME_PACKAGING_OF_TELOMERE_ENDS	0.94260382	0.76202020	0.89842812	0.75086118	0.83847833
BIOCARTA_IL22BP_PATHWAY	0.92645342	0.80885522	0.85267164	0.76531339	0.8383234175
BIOCARTA_INFLAM_PATHWAY	0.97466891	0.78272727	0.83281547	0.76278166	0.8382483275
REACTOME_HS_GAG_DEGRADATION	0.94481481	0.82185185	0.84622859	0.73946516	0.8380901025
BIOCARTA_EPONFKB_PATHWAY	0.95698092	0.86303030	0.81557971	0.71628464	0.8379688925
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.90521886	0.84235690	0.85095593	0.75322691	0.83793965
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.97186308	0.75087542	0.84190172	0.78695934	0.83789989
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.96061728	0.82178451	0.83499671	0.73414506	0.83788589
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	0.94668911	0.83323232	0.81562335	0.75518001	0.8376811975
KEGG_RNA_POLYMERASE	0.98511785	0.75713805	0.85464793	0.75303678	0.8374851525
REACTOME_DEADENYLATION_OF_MRNA	0.94345679	0.77915825	0.86768858	0.75843046	0.83718352
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.96124579	0.72663300	0.86411718	0.79619270	0.8370471675
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.97628507	0.79077441	0.82337505	0.75737621	0.836952685
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.95281706	0.86367003	0.79040013	0.74069424	0.836895365
BIOCARTA_NFKB_PATHWAY	0.97683502	0.76215488	0.81936759	0.78909413	0.836862905
REACTOME_SYNTHESIS_OF_PC	0.97539843	0.78417508	0.84827807	0.73936156	0.836803285
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.97044893	0.83191919	0.81789458	0.72667055	0.8367333125
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.97978676	0.75814815	0.85545048	0.75283605	0.83655536
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.95297419	0.78299663	0.85010247	0.76005981	0.836533275
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.95074890	0.74579125	0.85675347	0.79254079	0.8364586025
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.93427609	0.78020202	0.85760304	0.77356902	0.8364125425
BIOCARTA_RB_PATHWAY	0.94759820	0.69447811	0.91526497	0.78794354	0.836321205
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.89112233	0.90185185	0.80893520	0.74235478	0.83606604
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.97608305	0.72225589	0.84692029	0.79899637	0.8360639
KEGG_TASTE_TRANSDUCTION	0.98156004	0.79393939	0.84404919	0.72440253	0.8359877875
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.94993266	0.81508418	0.78054729	0.79823232	0.8359491125
