Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
PID_ERBB1_DOWNSTREAM_PATHWAY	0.00	0.74	0.00	0.94	0.72	0.48
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.71	0.27	0.80	0.34	0.28	0.48
BIOCARTA_TFF_PATHWAY	0.00	0.96	0.00	0.49	0.95	0.48
REACTOME_PHASE_II_CONJUGATION	0.46	0.27	0.76	0.38	0.53	0.48
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.59	0.60	0.41	0.43	0.37	0.48
ST_INTERLEUKIN_13_PATHWAY	0.31	0.77	0.10	0.45	0.78	0.482
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.39	0.85	0.12	0.71	0.34	0.482
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.92	0.20	0.29	0.61	0.39	0.482
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	0.40	0.83	0.12	0.98	0.08	0.482
BIOCARTA_BAD_PATHWAY	0.01	0.77	0.01	0.67	0.95	0.482
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.87	0.98	0.20	0.04	0.32	0.482
ST_IL_13_PATHWAY	0.31	0.77	0.10	0.45	0.78	0.482
BIOCARTA_41BB_PATHWAY	0.71	0.66	0.00	0.96	0.08	0.482
BIOCARTA_CSK_PATHWAY	0.72	0.58	0.10	0.59	0.42	0.482
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.78	0.19	0.73	0.35	0.36	0.482
PID_NCADHERINPATHWAY	0.02	0.92	0.02	0.51	0.95	0.484
REACTOME_SIGNALING_BY_HIPPO	0.55	0.06	0.71	0.57	0.53	0.484
BIOCARTA_EGFR_SMRTE_PATHWAY	0.99	0.50	0.00	0.85	0.08	0.484
BIOCARTA_GH_PATHWAY	0.01	1.00	0.01	0.45	0.95	0.484
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.16	0.79	0.95	0.16	0.36	0.484
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.42	0.24	0.89	0.66	0.21	0.484
BIOCARTA_SRCRPTP_PATHWAY	0.51	0.68	0.34	0.58	0.32	0.486
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.31	0.66	0.29	0.83	0.34	0.486
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.02	0.75	0.02	0.71	0.93	0.486
BIOCARTA_EPONFKB_PATHWAY	0.11	0.93	0.70	0.35	0.34	0.486
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	0.91	0.29	0.63	0.35	0.25	0.486
PID_TGFBRPATHWAY	0.85	0.32	0.96	0.06	0.24	0.486
PID_ARF6_TRAFFICKINGPATHWAY	0.91	0.29	0.54	0.30	0.39	0.486
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.16	0.81	0.81	0.45	0.20	0.486
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	0.99	0.70	0.00	0.66	0.08	0.486
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.46	0.08	0.73	0.72	0.45	0.488
BIOCARTA_GCR_PATHWAY	0.00	0.96	0.00	0.55	0.93	0.488
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.14	0.39	0.09	0.85	0.97	0.488
REACTOME_DIABETES_PATHWAYS	0.42	0.06	0.46	0.73	0.77	0.488
REACTOME_CS_DS_DEGRADATION	0.60	0.77	0.36	0.42	0.29	0.488
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.44	0.57	0.28	0.67	0.49	0.49
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.51	0.57	0.18	0.70	0.49	0.49
BIOCARTA_CTLA4_PATHWAY	0.00	0.97	0.00	0.58	0.90	0.49
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	0.35	0.43	0.81	0.27	0.59	0.49
REACTOME_TOLL_RECEPTOR_CASCADES	0.73	0.28	0.34	0.38	0.72	0.49
BIOCARTA_IL3_PATHWAY	0.16	0.83	0.05	0.83	0.58	0.49
PID_ATR_PATHWAY	0.09	0.89	0.05	0.59	0.83	0.49
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.01	0.78	0.01	0.69	0.96	0.49
PID_P38GAMMADELTAPATHWAY	0.48	0.54	0.29	0.83	0.32	0.492
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.81	0.48	0.53	0.07	0.57	0.492
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.87	0.31	0.69	0.24	0.35	0.492
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.91	0.00	0.22	0.47	0.86	0.492
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.36	0.46	0.54	0.74	0.36	0.492
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	0.81	0.42	0.10	0.79	0.34	0.492
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	0.78	0.12	0.67	0.40	0.49	0.492
KEGG_PEROXISOME	0.32	0.46	0.10	0.97	0.61	0.492
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.23	0.27	0.54	0.70	0.73	0.494
PID_AJDISS_2PATHWAY	0.56	0.03	0.59	0.90	0.39	0.494
KEGG_TRYPTOPHAN_METABOLISM	0.12	0.48	0.84	0.68	0.35	0.494
ST_MYOCYTE_AD_PATHWAY	0.26	0.29	0.91	0.35	0.66	0.494
BIOCARTA_ERK5_PATHWAY	0.00	0.99	0.00	0.55	0.93	0.494
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.46	0.57	0.47	0.37	0.60	0.494
REACTOME_GPCR_LIGAND_BINDING	0.32	0.91	0.73	0.21	0.30	0.494
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	0.63	0.50	0.53	0.48	0.34	0.496
PID_S1P_S1P1_PATHWAY	0.34	0.89	0.26	0.33	0.66	0.496
PID_EPHA2_FWDPATHWAY	0.00	0.99	0.00	0.59	0.90	0.496
REACTOME_KINESINS	0.15	0.81	0.45	0.98	0.09	0.496
BIOCARTA_TOB1_PATHWAY	0.44	0.85	0.31	0.55	0.34	0.498
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.40	0.73	0.34	0.70	0.32	0.498
PID_CD8TCRPATHWAY	0.82	0.15	0.66	0.21	0.65	0.498
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.31	0.84	0.47	0.47	0.40	0.498
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.39	0.96	0.71	0.14	0.29	0.498
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	0.75	0.64	0.12	0.36	0.62	0.498
ST_P38_MAPK_PATHWAY	0.99	0.35	0.35	0.42	0.38	0.498
REACTOME_IL_6_SIGNALING	0.92	0.04	0.20	0.45	0.88	0.498
KEGG_NOTCH_SIGNALING_PATHWAY	0.05	0.51	0.78	0.97	0.18	0.498
REACTOME_DNA_STRAND_ELONGATION	0.71	0.27	0.70	0.39	0.43	0.5
REACTOME_CELL_JUNCTION_ORGANIZATION	0.68	0.52	0.35	0.78	0.17	0.5
PID_BCR_5PATHWAY	0.00	0.90	0.00	0.67	0.93	0.5
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	0.42	0.13	0.89	0.72	0.34	0.5
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.72	0.61	0.48	0.35	0.34	0.5
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	0.81	0.56	0.34	0.47	0.32	0.5
KEGG_OOCYTE_MEIOSIS	0.78	0.77	0.19	0.67	0.09	0.5
BIOCARTA_PROTEASOME_PATHWAY	0.48	0.68	0.46	0.45	0.43	0.5
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.72	0.56	0.35	0.55	0.32	0.5
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.39	0.30	0.46	0.99	0.36	0.5
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.21	0.68	0.48	0.65	0.49	0.502
PID_AVB3_INTEGRIN_PATHWAY	0.01	0.86	0.01	0.64	0.99	0.502
PID_S1P_META_PATHWAY	0.48	0.70	0.36	0.63	0.34	0.502
PID_SMAD2_3PATHWAY	0.72	0.73	0.00	0.77	0.29	0.502
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.37	0.59	0.89	0.13	0.53	0.502
PID_BETACATENIN_DEG_PATHWAY	0.83	0.38	0.12	0.98	0.20	0.502
REACTOME_SIGNALING_BY_NOTCH1	0.28	0.27	0.48	0.96	0.53	0.504
SA_FAS_SIGNALING	0.33	0.71	0.37	0.77	0.34	0.504
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	0.32	0.58	0.76	0.30	0.56	0.504
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	0.82	0.40	0.91	0.19	0.20	0.504
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.77	0.73	0.37	0.16	0.50	0.506
PID_INTEGRIN3_PATHWAY	0.53	0.96	0.12	0.90	0.02	0.506
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.54	0.48	0.41	0.65	0.45	0.506
BIOCARTA_CK1_PATHWAY	0.60	0.61	0.26	0.73	0.33	0.506
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	0.92	0.20	0.76	0.27	0.38	0.506
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.99	0.12	0.10	0.99	0.34	0.508
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.06	0.40	0.99	0.34	0.75	0.508
REACTOME_MEIOTIC_RECOMBINATION	0.54	0.94	0.15	0.77	0.14	0.508
BIOCARTA_IL12_PATHWAY	0.23	0.70	0.02	1.00	0.59	0.508
BIOCARTA_HCMV_PATHWAY	0.00	0.96	0.00	0.68	0.90	0.508
REACTOME_SYNTHESIS_OF_PA	0.51	0.62	0.85	0.20	0.36	0.508
BIOCARTA_INFLAM_PATHWAY	0.30	0.58	0.60	0.63	0.43	0.508
KEGG_ENDOCYTOSIS	0.91	0.58	0.72	0.17	0.16	0.508
REACTOME_PI3K_AKT_ACTIVATION	0.01	0.93	0.01	0.65	0.95	0.51
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.01	0.58	0.01	0.99	0.96	0.51
REACTOME_BIOLOGICAL_OXIDATIONS	0.82	0.18	0.96	0.13	0.46	0.51
KEGG_DNA_REPLICATION	0.42	0.55	0.65	0.49	0.44	0.51
KEGG_RNA_DEGRADATION	0.54	0.58	0.41	0.74	0.28	0.51
PID_CASPASE_PATHWAY	0.85	0.43	0.13	0.73	0.41	0.51
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.35	0.39	0.68	0.79	0.34	0.51
REACTOME_MRNA_3_END_PROCESSING	0.23	0.30	0.86	0.83	0.34	0.512
REACTOME_SHC_MEDIATED_CASCADE	0.15	0.48	0.99	0.49	0.45	0.512
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	0.30	0.60	0.35	0.67	0.64	0.512
KEGG_MTOR_SIGNALING_PATHWAY	0.00	0.70	0.00	0.93	0.93	0.512
BIOCARTA_CREB_PATHWAY	0.01	0.60	0.01	0.99	0.95	0.512
PID_HDAC_CLASSII_PATHWAY	0.13	0.12	0.90	0.91	0.50	0.512
KEGG_VIBRIO_CHOLERAE_INFECTION	0.23	0.13	0.80	0.70	0.70	0.512
KEGG_O_GLYCAN_BIOSYNTHESIS	0.84	0.10	0.95	0.24	0.43	0.512
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.78	0.22	0.44	0.70	0.42	0.512
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	0.43	0.79	0.48	0.27	0.60	0.514
BIOCARTA_TPO_PATHWAY	0.00	0.99	0.00	0.64	0.94	0.514
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.54	0.70	0.52	0.38	0.43	0.514
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.99	0.15	0.15	0.44	0.84	0.514
REACTOME_SIGNALLING_TO_RAS	0.96	0.16	0.31	0.72	0.43	0.516
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.92	0.06	0.94	0.04	0.62	0.516
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.39	0.93	0.29	0.63	0.34	0.516
PID_NFKAPPABATYPICALPATHWAY	0.00	0.83	0.00	0.85	0.90	0.516
BIOCARTA_MAL_PATHWAY	0.99	0.50	0.00	1.00	0.09	0.516
PID_RB_1PATHWAY	0.29	0.11	0.91	0.45	0.82	0.516
KEGG_PROTEIN_EXPORT	0.37	0.83	0.71	0.33	0.34	0.516
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	0.77	0.58	0.12	0.79	0.32	0.516
BIOCARTA_VEGF_PATHWAY	0.01	0.96	0.02	0.64	0.95	0.516
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.65	0.77	0.49	0.33	0.34	0.516
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	0.39	0.60	0.49	0.77	0.34	0.518
REACTOME_EXTENSION_OF_TELOMERES	0.88	0.45	0.40	0.43	0.43	0.518
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.78	0.15	0.91	0.43	0.32	0.518
BIOCARTA_CYTOKINE_PATHWAY	0.37	0.70	0.53	0.67	0.32	0.518
KEGG_ALZHEIMERS_DISEASE	0.96	0.02	0.72	0.55	0.34	0.518
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.54	0.40	0.47	0.38	0.80	0.518
BIOCARTA_EDG1_PATHWAY	0.01	0.63	0.01	1.00	0.95	0.52
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.12	0.84	0.50	0.68	0.46	0.52
BIOCARTA_MCM_PATHWAY	0.72	0.89	0.20	0.39	0.40	0.52
REACTOME_SOS_MEDIATED_SIGNALLING	0.95	0.40	0.30	0.61	0.34	0.52
PID_CD8TCRDOWNSTREAMPATHWAY	0.91	0.06	0.73	0.65	0.25	0.52
BIOCARTA_RAS_PATHWAY	0.00	0.97	0.00	0.70	0.93	0.52
REACTOME_XENOBIOTICS	0.31	0.38	0.45	0.91	0.55	0.52
PID_NETRIN_PATHWAY	0.01	0.65	0.01	0.99	0.95	0.522
PID_TAP63PATHWAY	0.58	0.85	0.19	0.58	0.41	0.522
PID_HDAC_CLASSI_PATHWAY	0.63	0.45	0.47	0.65	0.41	0.522
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.71	0.12	0.80	0.29	0.69	0.522
PID_ARF6_PATHWAY	0.49	0.36	0.73	0.74	0.29	0.522
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.30	0.47	0.72	0.76	0.36	0.522
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.43	0.46	0.66	0.78	0.28	0.522
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.56	0.34	0.63	0.72	0.36	0.522
BIOCARTA_IL22BP_PATHWAY	0.07	0.89	0.02	0.94	0.69	0.522
REACTOME_EGFR_DOWNREGULATION	0.67	0.33	0.34	0.60	0.68	0.524
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.31	0.40	0.10	0.83	0.98	0.524
KEGG_PRION_DISEASES	0.55	0.27	0.73	0.74	0.34	0.526
REACTOME_SYNTHESIS_OF_PC	0.48	0.38	0.63	0.79	0.35	0.526
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.49	0.79	0.71	0.33	0.31	0.526
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.48	0.96	0.18	0.64	0.37	0.526
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	0.81	0.07	0.61	0.60	0.54	0.526
BIOCARTA_CARM_ER_PATHWAY	0.83	0.44	0.92	0.31	0.13	0.526
BIOCARTA_HIVNEF_PATHWAY	0.13	1.00	0.12	0.97	0.41	0.526
REACTOME_PKB_MEDIATED_EVENTS	0.96	0.30	0.54	0.38	0.45	0.526
REACTOME_NETRIN1_SIGNALING	0.56	0.86	0.12	0.21	0.89	0.528
REACTOME_COLLAGEN_FORMATION	0.83	0.40	0.47	0.02	0.93	0.53
BIOCARTA_MTOR_PATHWAY	0.00	0.98	0.00	0.72	0.95	0.53
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.46	0.32	0.89	0.87	0.11	0.53
BIOCARTA_LECTIN_PATHWAY	0.52	0.44	0.63	0.77	0.29	0.53
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.48	0.11	0.81	0.64	0.61	0.53
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.51	0.68	0.54	0.49	0.43	0.53
REACTOME_HS_GAG_BIOSYNTHESIS	0.54	0.54	0.69	0.44	0.45	0.532
SA_B_CELL_RECEPTOR_COMPLEXES	1.00	0.77	0.00	0.57	0.32	0.532
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.49	0.68	0.76	0.30	0.43	0.532
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.50	0.14	0.68	0.58	0.77	0.534
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.43	0.68	0.46	0.65	0.45	0.534
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.40	0.11	0.87	1.00	0.29	0.534
BIOCARTA_EIF4_PATHWAY	0.00	0.72	0.00	1.00	0.95	0.534
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.56	0.27	0.91	0.51	0.43	0.536
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.36	0.66	0.69	0.29	0.68	0.536
REACTOME_PYRIMIDINE_CATABOLISM	0.34	0.96	0.42	0.64	0.32	0.536
BIOCARTA_VITCB_PATHWAY	0.75	0.55	0.77	0.53	0.08	0.536
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.91	0.68	0.20	0.55	0.34	0.536
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.30	0.68	0.69	0.59	0.43	0.538
BIOCARTA_MONOCYTE_PATHWAY	0.94	0.07	0.77	0.03	0.88	0.538
KEGG_LONG_TERM_DEPRESSION	0.55	0.91	0.21	0.65	0.37	0.538
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	0.68	0.35	0.65	0.68	0.34	0.54
REACTOME_ION_CHANNEL_TRANSPORT	0.41	0.79	0.57	0.00	0.93	0.54
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.56	0.68	0.48	0.70	0.28	0.54
WNT_SIGNALING	0.69	0.49	0.80	0.61	0.11	0.54
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	0.17	0.30	0.90	0.99	0.34	0.54
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.63	0.96	0.01	1.00	0.10	0.54
ST_INTERFERON_GAMMA_PATHWAY	0.03	0.93	0.10	0.79	0.85	0.54
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.34	0.93	0.92	0.41	0.10	0.54
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.00	0.77	0.00	1.00	0.93	0.54
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.59	0.43	0.50	0.72	0.46	0.54
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.47	0.21	0.69	0.90	0.43	0.54
PID_WNT_NONCANONICAL_PATHWAY	0.54	0.72	0.72	0.38	0.35	0.542
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.35	0.74	0.46	0.58	0.58	0.542
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.94	0.26	0.55	0.83	0.13	0.542
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.60	0.27	0.76	0.66	0.42	0.542
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.91	0.34	0.59	0.51	0.36	0.542
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.36	0.62	0.47	0.73	0.53	0.542
PID_ERBB2ERBB3PATHWAY	0.01	1.00	0.01	0.73	0.96	0.542
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.87	0.38	0.36	0.65	0.45	0.542
REACTOME_GLUCOSE_TRANSPORT	0.67	0.71	0.47	0.11	0.75	0.542
REACTOME_INFLUENZA_LIFE_CYCLE	0.30	0.56	0.83	0.54	0.49	0.544
PID_SYNDECAN_3_PATHWAY	0.31	0.93	0.70	0.44	0.34	0.544
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.01	0.99	0.01	0.76	0.95	0.544
REACTOME_RAF_MAP_KINASE_CASCADE	0.86	0.59	0.10	0.68	0.49	0.544
REACTOME_HIV_INFECTION	0.80	0.88	0.73	0.10	0.22	0.546
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.77	0.35	0.55	0.91	0.15	0.546
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.91	0.32	0.83	0.16	0.52	0.548
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.65	0.26	0.98	0.51	0.34	0.548
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.30	0.74	0.35	0.49	0.86	0.548
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.43	1.00	0.40	0.00	0.91	0.548
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.82	0.10	0.68	0.58	0.56	0.548
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.72	0.01	1.00	0.12	0.90	0.55
BIOCARTA_TOLL_PATHWAY	0.02	0.93	0.02	0.83	0.95	0.55
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.71	0.89	0.46	0.25	0.44	0.55
REACTOME_DEADENYLATION_OF_MRNA	0.36	0.18	0.79	1.00	0.42	0.55
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.02	0.83	0.10	1.00	0.80	0.55
KEGG_HISTIDINE_METABOLISM	0.29	0.85	0.46	0.72	0.43	0.55
PID_ATF2_PATHWAY	0.46	0.45	0.80	0.62	0.42	0.55
BIOCARTA_EXTRINSIC_PATHWAY	0.82	0.15	0.80	0.69	0.29	0.55
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0.43	0.54	0.61	0.65	0.53	0.552
REACTOME_ER_PHAGOSOME_PATHWAY	0.55	0.55	0.58	0.55	0.53	0.552
REACTOME_DEVELOPMENTAL_BIOLOGY	0.25	0.77	0.37	0.71	0.66	0.552
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.48	0.76	0.69	0.39	0.45	0.554
BIOCARTA_CD40_PATHWAY	1.00	0.79	0.01	0.65	0.32	0.554
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	0.33	0.27	0.94	0.36	0.87	0.554
PID_FOXOPATHWAY	0.35	0.79	0.05	0.89	0.69	0.554
REACTOME_SIGNALLING_TO_ERKS	0.94	0.32	0.39	0.66	0.46	0.554
PID_CXCR3PATHWAY	0.01	0.92	0.01	0.89	0.95	0.556
PID_PRLSIGNALINGEVENTSPATHWAY	0.90	0.29	0.57	0.50	0.52	0.556
BIOCARTA_GPCR_PATHWAY	0.99	0.17	0.54	0.51	0.57	0.556
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.53	0.40	0.59	0.39	0.87	0.556
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.55	0.57	0.53	0.65	0.48	0.556
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0.84	0.31	0.60	0.59	0.44	0.556
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.31	0.86	0.79	0.46	0.36	0.556
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	0.94	0.25	0.27	0.79	0.54	0.558
ST_GA12_PATHWAY	0.60	0.00	0.63	0.95	0.61	0.558
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.56	0.12	0.83	0.83	0.45	0.558
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.52	0.99	0.72	0.43	0.13	0.558
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.75	0.62	0.65	0.23	0.55	0.56
REACTOME_OLFACTORY_SIGNALING_PATHWAY	0.31	0.75	0.62	0.66	0.46	0.56
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.82	0.31	0.95	0.06	0.66	0.56
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	0.59	0.64	0.90	0.16	0.51	0.56
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.71	0.17	0.85	0.64	0.43	0.56
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	0.00	0.79	0.95	0.40	0.66	0.56
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.20	0.16	0.93	0.96	0.55	0.56
PID_UPA_UPAR_PATHWAY	0.48	0.87	0.15	0.43	0.88	0.562
BIOCARTA_PPARA_PATHWAY	0.01	0.86	0.01	1.00	0.93	0.562
REACTOME_PURINE_METABOLISM	0.84	0.10	0.73	0.72	0.43	0.564
KEGG_TYPE_I_DIABETES_MELLITUS	0.36	0.81	0.95	0.27	0.43	0.564
REACTOME_INTERFERON_GAMMA_SIGNALING	0.18	0.70	0.39	0.99	0.56	0.564
KEGG_HOMOLOGOUS_RECOMBINATION	0.53	0.76	0.69	0.40	0.45	0.566
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.89	1.00	0.79	0.05	0.10	0.566
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1.00	0.88	0.39	0.07	0.50	0.568
ST_ERK1_ERK2_MAPK_PATHWAY	0.84	0.12	0.92	0.51	0.45	0.568
PID_IL23PATHWAY	0.02	0.87	0.01	0.99	0.95	0.568
BIOCARTA_PLATELETAPP_PATHWAY	0.54	0.55	0.80	0.93	0.02	0.568
PID_NFAT_TFPATHWAY	0.94	0.54	0.54	0.46	0.37	0.57
